,day,location,date,month,year,hour,min,WARRANTS
270611,6,3,27,12,2014,3,30,0
202017,1,4,23,7,2012,14,2,0
532111,6,9,30,6,2007,10,0,0
399388,4,1,25,6,2009,12,0,0
188466,2,4,2,10,2012,0,1,0
242857,7,5,4,12,2011,17,0,0
104310,2,5,26,11,2013,7,26,0
441856,6,1,1,11,2008,0,30,0
333507,7,10,4,7,2010,16,47,0
182121,3,8,31,10,2012,13,25,0
377768,5,1,16,10,2009,23,30,0
527720,4,2,26,7,2007,0,1,0
822394,7,3,9,3,2003,1,0,0
145701,6,5,4,5,2013,14,30,0
403771,6,1,18,10,2014,16,37,0
612630,3,6,5,4,2006,17,10,0
654418,3,9,24,8,2005,21,0,0
474643,3,2,14,5,2008,16,0,0
140571,5,4,31,5,2013,22,49,0
736810,5,5,28,5,2004,12,35,0
263860,3,5,10,8,2011,13,0,0
435170,2,1,9,12,2008,16,23,0
831514,5,1,24,1,2003,10,16,0
487323,4,8,6,3,2008,10,30,0
571985,2,8,14,11,2006,12,0,0
53268,3,8,20,8,2014,0,1,0
738501,1,7,24,5,2004,11,30,0
289874,4,4,10,3,2011,13,30,0
621618,7,5,12,2,2006,13,0,0
761222,7,5,25,1,2004,4,30,0
266677,2,4,26,7,2011,1,0,0
625434,3,2,25,1,2006,20,30,0
368301,4,5,10,12,2009,18,30,0
644272,2,2,18,10,2005,13,50,0
544217,6,1,21,4,2007,18,30,0
364921,1,1,11,1,2010,15,0,0
168679,3,6,9,1,2013,21,3,0
80644,2,3,1,4,2014,19,0,0
644458,2,2,18,10,2005,0,1,0
740539,3,8,12,5,2004,10,0,0
269865,5,8,1,7,2011,23,30,0
666971,4,5,16,6,2005,17,23,0
315034,2,8,19,10,2010,20,0,0
526287,7,6,29,7,2007,18,34,0
316713,5,6,8,10,2010,8,40,0
521873,5,4,24,8,2007,22,41,0
610475,2,6,18,4,2006,16,30,0
577062,2,4,17,10,2006,10,40,0
449758,7,2,21,9,2008,16,0,0
86974,7,9,23,2,2014,20,30,0
335393,2,10,29,6,2010,6,59,0
413763,5,7,3,4,2009,12,0,0
491696,6,10,9,2,2008,9,45,0
97746,7,8,29,12,2013,23,0,0
243120,6,9,3,12,2011,23,0,0
401591,4,1,11,6,2009,17,9,0
690024,5,6,11,2,2005,14,15,0
212363,7,7,20,5,2012,15,30,0
394117,5,9,24,7,2009,23,0,0
673718,7,9,8,5,2005,19,54,0
88982,2,5,18,2,2014,17,9,0
135825,4,8,27,6,2013,3,30,0
280953,2,2,3,5,2011,9,57,0
734528,4,7,10,6,2004,2,0,0
663745,6,1,2,7,2005,2,12,0
722100,1,5,16,8,2004,18,30,0
271385,1,6,27,6,2011,18,0,0
301375,6,2,1,1,2011,2,0,0
214668,1,3,14,5,2012,11,29,0
250430,7,9,23,10,2011,2,10,0
791280,4,2,21,8,2003,15,52,0
445765,3,1,15,10,2008,11,0,0
65510,7,1,15,6,2014,19,30,0
698772,2,4,21,12,2004,15,55,0
186332,7,3,7,10,2012,10,0,0
304197,5,8,17,12,2010,12,43,0
117313,6,2,21,9,2013,4,20,0
789480,2,2,2,9,2003,1,18,0
266570,2,8,26,7,2011,11,30,0
163791,2,4,5,2,2013,14,30,0
834235,4,3,9,1,2003,23,10,0
700054,5,4,10,12,2004,20,0,0
386515,4,5,3,9,2009,11,15,0
812172,5,2,2,5,2003,8,0,0
71195,6,2,17,5,2014,10,30,0
248948,3,6,2,11,2011,22,37,0
273539,2,10,14,6,2011,13,55,0
834838,3,2,8,1,2003,13,55,0
467328,2,2,24,6,2008,17,0,0
663387,7,10,3,7,2005,5,2,0
175267,6,5,1,12,2012,16,0,0
208885,3,4,13,6,2012,12,50,0
762808,3,6,21,1,2004,14,47,0
753820,5,2,5,3,2004,6,28,0
349378,4,7,8,4,2010,16,19,0
229913,1,3,20,2,2012,13,35,0
819594,7,5,23,3,2003,15,20,0
824248,2,10,4,3,2003,16,20,0
817727,5,2,4,4,2003,5,10,0
378364,4,4,15,10,2009,12,15,0
87448,6,10,22,2,2014,16,25,0
292941,6,5,13,12,2014,23,0,0
379981,5,7,31,10,2014,15,28,0
334392,5,10,2,7,2010,4,0,0
384621,4,5,30,10,2014,10,0,0
96501,7,8,22,3,2015,1,45,0
749385,2,8,30,3,2004,15,30,0
504600,3,2,28,11,2007,4,25,0
294370,5,10,11,2,2011,12,58,0
780816,2,1,14,10,2003,23,0,0
347639,2,4,20,4,2010,23,0,0
363479,5,10,15,1,2010,13,30,0
547993,2,10,3,4,2007,15,30,0
57857,5,1,25,7,2014,21,45,0
778461,2,2,28,10,2003,3,14,0
122769,7,1,25,8,2013,16,5,0
255637,5,2,23,9,2011,21,8,0
267150,7,6,17,7,2011,12,30,0
753392,5,5,5,3,2004,23,55,0
130484,3,1,24,7,2013,9,0,0
832157,3,5,22,1,2003,18,45,0
536905,6,2,2,6,2007,15,30,0
214745,1,2,14,5,2012,3,30,0
301016,6,3,1,1,2011,23,5,0
285091,1,2,22,12,2014,23,0,0
546175,1,7,16,4,2007,10,0,0
799879,2,6,8,7,2003,13,0,0
689001,1,7,21,2,2005,15,0,0
468875,5,6,13,6,2008,12,40,0
790144,7,2,24,8,2003,10,0,0
195115,6,9,25,8,2012,0,1,0
370988,3,10,25,11,2009,8,17,0
308514,6,9,20,11,2010,19,0,0
569128,3,2,29,11,2006,16,0,0
401744,4,7,11,6,2009,8,0,0
691281,2,6,8,2,2005,7,0,0
199239,1,9,6,8,2012,22,30,0
202771,2,6,3,2,2015,8,50,0
719979,7,9,22,8,2004,2,30,0
455069,7,8,24,8,2008,17,30,0
84843,6,3,8,3,2014,2,0,0
763124,2,1,20,1,2004,17,30,0
797244,2,7,22,7,2003,17,0,0
100392,6,4,21,3,2015,3,43,0
795674,6,2,26,7,2003,20,30,0
512154,3,2,17,10,2007,22,0,0
734010,5,3,11,6,2004,13,20,0
411812,3,6,15,4,2009,12,0,0
430860,2,2,6,1,2009,3,42,0
705415,4,8,11,11,2004,14,0,0
830826,6,1,25,1,2003,20,28,0
415986,6,10,21,3,2009,22,26,0
79158,6,2,5,4,2014,15,17,0
142977,6,2,18,5,2013,16,49,0
46336,6,2,20,9,2014,9,29,0
140255,6,2,1,6,2013,14,0,0
537226,5,1,1,6,2007,16,29,0
102991,5,2,20,3,2015,16,0,0
207662,1,10,2,2,2015,0,20,0
440739,1,2,10,11,2008,20,45,0
588355,6,3,12,8,2006,12,0,0
241150,5,5,16,12,2011,17,30,0
795784,6,1,26,7,2003,13,33,0
418866,6,7,7,3,2009,16,50,0
752054,2,4,16,3,2004,17,0,0
649621,3,3,21,9,2005,8,45,0
85812,3,1,5,3,2014,20,0,0
88132,4,2,20,2,2014,20,2,0
202786,6,3,14,7,2012,13,30,0
308626,6,1,20,11,2010,12,0,0
811426,7,4,4,5,2003,9,19,0
395884,7,2,12,7,2009,22,0,0
297028,4,4,27,1,2011,12,52,0
467649,1,1,23,6,2008,20,8,0
253737,4,4,6,10,2011,16,52,0
680897,2,1,5,4,2005,18,0,0
411891,4,2,16,10,2014,17,3,0
656583,4,5,11,8,2005,23,30,0
289507,5,10,11,3,2011,15,52,0
404062,3,8,27,5,2009,10,43,0
427492,4,8,22,1,2009,2,45,0
458770,4,3,7,8,2008,16,30,0
154753,4,9,21,3,2013,20,0,0
346215,7,9,25,4,2010,1,5,0
166898,1,2,21,1,2013,20,17,0
49924,4,2,4,9,2014,9,41,0
659210,4,5,28,7,2005,19,20,0
745010,6,2,17,4,2004,11,15,0
282973,3,8,20,4,2011,6,45,0
520531,2,3,4,9,2007,19,35,0
222294,1,4,2,4,2012,12,0,0
388132,7,1,23,8,2009,12,30,0
217353,1,3,30,4,2012,8,20,0
486318,6,4,8,3,2008,19,0,0
238116,7,4,1,1,2012,2,0,0
466343,5,6,27,6,2008,14,0,0
785706,4,2,18,9,2003,18,55,0
141219,4,2,30,5,2013,10,30,0
89183,2,3,18,2,2014,7,45,0
361353,4,7,28,1,2010,11,40,0
643315,4,6,20,10,2005,20,30,0
108416,5,3,1,11,2013,17,30,0
167810,6,10,12,1,2013,5,15,0
752174,2,4,16,3,2004,12,0,0
493427,1,10,4,2,2008,13,35,0
690876,3,4,9,2,2005,8,0,0
763974,7,4,11,1,2004,13,0,0
782997,4,7,2,10,2003,10,0,0
405605,6,1,16,5,2009,0,10,0
725936,5,6,23,7,2004,16,40,0
621356,1,5,20,2,2006,5,10,0
297040,4,1,27,1,2011,11,45,0
340532,1,2,31,5,2010,19,30,0
428767,7,5,11,1,2009,16,0,0
744494,7,1,18,4,2004,14,0,0
682850,4,1,24,3,2005,10,0,0
347100,2,9,12,5,2015,22,37,0
354146,4,2,11,3,2010,17,0,0
375489,5,4,30,10,2009,9,50,0
714119,1,3,27,9,2004,20,36,0
165580,5,4,25,1,2013,8,30,0
290211,3,3,29,4,2015,9,8,0
474239,4,1,15,5,2008,18,0,0
246913,2,9,15,11,2011,19,30,0
62826,7,2,29,6,2014,14,55,0
171000,3,8,13,5,2015,21,55,0
588404,6,9,12,8,2006,8,15,0
499700,4,5,27,12,2007,10,0,0
125496,7,8,11,8,2013,23,14,0
185862,1,8,15,10,2012,13,15,0
563754,5,7,29,12,2006,20,30,0
447460,6,1,4,10,2008,11,25,0
625422,3,2,25,1,2006,21,0,0
565970,5,10,15,12,2006,13,40,0
175130,6,4,1,12,2012,22,18,0
608072,1,5,1,5,2006,18,29,0
357066,2,2,23,2,2010,23,5,0
309203,4,2,18,11,2010,18,45,0
775676,1,6,10,11,2003,20,0,0
623190,3,4,8,2,2006,11,30,0
295332,2,3,8,2,2011,15,40,0
315181,2,2,19,10,2010,13,46,0
327551,3,2,11,8,2010,19,44,0
718592,3,1,1,9,2004,18,0,0
313662,6,2,23,10,2010,10,30,0
121381,7,1,8,3,2015,23,30,0
145326,7,10,5,5,2013,12,30,0
640313,5,8,4,11,2005,10,30,0
566260,4,4,14,12,2006,18,25,0
559327,4,2,25,1,2007,16,40,0
633881,1,4,12,12,2005,22,0,0
670649,1,7,30,5,2005,16,30,0
214120,2,1,15,5,2012,21,0,0
68151,7,1,1,6,2014,10,40,0
833013,1,4,20,1,2003,15,6,0
370954,3,2,25,11,2009,10,20,0
63218,6,2,28,6,2014,18,15,0
171712,2,8,25,12,2012,22,30,0
410081,5,5,17,10,2014,1,17,0
550495,2,4,20,3,2007,9,0,0
695214,5,9,14,1,2005,15,6,0
387542,1,4,31,8,2009,21,45,0
312275,3,2,3,11,2010,1,0,0
529830,5,2,13,7,2007,13,35,0
518902,6,10,8,9,2007,23,0,0
566751,3,2,13,12,2006,10,53,0
782682,5,4,3,10,2003,1,0,0
363646,5,8,15,1,2010,2,0,0
492827,3,2,6,2,2008,6,42,0
776662,6,3,1,11,2003,6,0,0
156287,7,6,10,3,2013,22,0,0
676332,7,7,24,4,2005,19,45,0
67660,1,7,9,6,2014,19,0,0
832547,2,4,21,1,2003,19,0,0
395685,1,2,20,7,2009,14,0,0
396617,5,4,10,7,2009,16,6,0
213867,3,4,16,5,2012,16,0,0
266246,3,5,27,7,2011,9,0,0
363520,5,1,15,1,2010,12,4,0
245357,7,5,20,11,2011,11,35,0
228978,4,7,23,2,2012,2,0,0
303727,6,2,18,12,2010,19,30,0
565069,1,2,25,12,2006,2,53,0
721096,4,9,19,8,2004,11,0,0
145991,2,5,3,3,2015,10,30,0
593935,5,5,14,7,2006,18,30,0
460560,6,2,26,7,2008,16,10,0
450760,4,3,18,9,2008,22,30,0
340172,2,2,1,6,2010,16,55,0
59864,7,6,13,7,2014,23,30,0
699036,1,9,20,12,2004,20,20,0
645391,6,5,8,10,2005,18,0,0
101201,3,6,11,12,2013,18,33,0
104100,3,3,13,5,2015,17,47,0
371859,7,5,15,11,2009,22,40,0
64710,2,2,24,6,2014,23,30,0
661620,5,6,15,7,2005,4,45,0
620799,2,10,21,2,2006,16,21,0
716369,2,2,14,9,2004,21,30,0
251731,3,10,19,10,2011,16,4,0
738446,1,10,24,5,2004,14,48,0
617861,3,2,8,3,2006,16,30,0
425554,2,8,3,2,2009,14,0,0
621273,1,1,20,2,2006,12,0,0
172105,1,5,24,12,2012,12,30,0
494883,3,4,23,1,2008,22,0,0
367410,7,2,13,12,2009,17,0,0
495471,2,5,22,1,2008,11,0,0
589046,4,9,10,8,2006,17,30,0
659171,4,4,28,7,2005,21,0,0
135304,5,9,28,6,2013,12,40,0
429845,4,2,8,1,2009,18,0,0
280703,3,1,4,5,2011,4,28,0
733231,7,2,13,6,2004,15,30,0
424717,4,2,5,2,2009,22,0,0
357100,2,5,12,5,2015,22,7,0
805804,7,7,1,6,2003,18,26,0
701176,2,2,7,12,2004,18,30,0
767319,4,7,25,12,2003,23,59,0
454375,2,10,2,9,2008,10,0,0
120279,6,2,7,9,2013,12,10,0
767231,5,5,26,12,2003,11,50,0
177234,1,1,26,11,2012,12,45,0
572507,7,6,5,11,2006,22,30,0
46226,6,7,20,9,2014,15,0,0
403423,5,2,29,5,2009,10,30,0
604955,4,2,18,5,2006,7,30,0
198438,4,5,9,8,2012,11,45,0
443070,3,4,29,10,2008,3,33,0
391345,6,2,8,8,2009,10,0,0
596056,6,4,1,7,2006,19,0,0
534111,7,5,17,6,2007,6,20,0
787855,6,2,6,9,2003,12,1,0
755708,7,2,22,2,2004,18,0,0
578666,5,5,6,10,2006,0,1,0
543746,1,4,30,4,2007,4,0,0
566903,2,5,12,12,2006,21,0,0
154224,6,4,23,3,2013,0,1,0
145251,7,1,5,5,2013,16,10,0
817555,5,4,4,4,2003,14,0,0
303855,6,7,18,12,2010,13,0,0
89196,2,2,18,2,2014,7,0,0
568000,6,10,2,12,2006,15,24,0
728672,5,4,9,7,2004,11,0,0
107905,6,2,2,11,2013,23,30,0
291180,7,2,27,2,2011,16,45,0
772199,4,6,27,11,2003,0,5,0
163632,2,5,5,2,2013,22,0,0
121061,4,9,5,9,2013,18,20,0
470118,1,10,9,6,2008,17,57,0
427897,2,10,20,1,2009,22,49,0
289410,3,9,29,4,2015,10,0,0
105437,6,3,16,11,2013,2,0,0
685104,5,6,11,3,2005,11,0,0
255464,6,8,24,9,2011,9,44,0
815596,3,2,16,4,2003,12,50,0
708292,3,1,27,10,2004,18,0,0
391077,6,5,8,8,2009,23,0,0
832915,1,6,20,1,2003,18,50,0
819225,1,4,31,3,2003,16,40,0
395609,1,2,20,7,2009,17,5,0
756138,6,7,21,2,2004,12,5,0
561497,5,2,12,1,2007,9,0,0
345772,1,6,3,5,2010,13,5,0
761836,5,1,23,1,2004,19,20,0
291328,7,5,27,2,2011,1,3,0
764867,5,2,9,1,2004,2,10,0
239661,3,1,28,12,2011,4,35,0
391710,7,5,19,4,2015,15,10,0
245568,6,4,19,11,2011,18,45,0
102097,1,2,9,12,2013,8,32,0
625287,4,3,26,1,2006,9,30,0
455039,7,8,24,8,2008,19,0,0
337135,3,7,16,6,2010,23,45,0
277106,6,10,21,5,2011,9,30,0
358488,5,3,12,2,2010,20,45,0
765472,3,2,7,1,2004,15,39,0
208731,7,10,25,1,2015,18,30,0
281066,1,2,2,5,2011,21,25,0
749706,1,8,29,3,2004,18,30,0
303177,1,1,27,12,2010,13,0,0
650017,2,9,20,9,2005,1,4,0
516293,6,3,22,9,2007,22,19,0
714863,6,6,18,9,2004,17,17,0
155296,3,7,20,3,2013,15,35,0
567505,7,4,3,12,2006,22,53,0
445609,3,2,15,10,2008,16,28,0
540658,2,1,15,5,2007,22,0,0
142638,7,6,19,5,2013,13,1,0
215045,7,5,6,5,2012,3,18,0
683655,2,3,22,3,2005,8,10,0
639304,1,4,14,11,2005,1,33,0
554056,5,3,23,2,2007,19,30,0
507557,1,8,12,11,2007,23,0,0
411444,4,2,16,4,2009,12,58,0
203871,3,10,11,7,2012,13,34,0
497902,2,5,8,1,2008,16,50,0
277312,5,3,20,5,2011,19,25,0
813350,2,2,29,4,2003,11,45,0
386275,5,2,4,9,2009,0,20,0
488391,1,2,3,3,2008,14,30,0
526642,6,2,28,7,2007,20,45,0
120627,5,7,6,9,2013,17,30,0
285514,3,8,6,4,2011,8,0,0
694051,1,4,24,1,2005,17,0,0
118119,4,3,19,9,2013,12,9,0
782572,5,7,3,10,2003,11,0,0
98300,6,7,28,12,2013,15,0,0
379131,5,5,31,10,2014,19,0,0
123823,5,10,23,8,2013,0,1,0
446148,2,10,14,10,2008,13,18,0
784660,7,2,21,9,2003,9,32,0
619799,5,4,24,2,2006,9,45,0
152170,4,8,4,4,2013,15,0,0
803043,1,1,23,6,2003,0,1,0
468987,5,4,13,6,2008,1,0,0
226077,5,3,9,3,2012,7,45,0
131319,1,2,22,7,2013,8,55,0
565533,6,1,16,12,2006,17,40,0
532135,6,8,30,6,2007,8,5,0
354532,3,8,10,3,2010,14,5,0
430274,3,1,7,1,2009,15,30,0
526572,6,2,28,7,2007,23,30,0
825322,6,1,22,2,2003,17,30,0
591029,6,2,29,7,2006,12,1,0
560035,2,5,23,1,2007,14,0,0
213516,4,9,17,5,2012,16,2,0
830863,6,10,25,1,2003,18,10,0
208361,4,2,14,6,2012,23,23,0
150966,7,8,7,4,2013,9,0,0
817155,6,4,5,4,2003,12,50,0
268399,3,9,13,7,2011,18,15,0
318533,7,5,26,9,2010,0,27,0
665340,2,4,28,6,2005,8,30,0
392821,2,8,4,8,2009,18,0,0
638343,3,9,16,11,2005,13,54,0
329130,6,4,31,7,2010,10,45,0
611441,6,2,8,4,2006,21,0,0
331061,7,9,18,7,2010,13,0,0
245369,7,6,20,11,2011,11,0,0
684569,6,5,12,3,2005,18,15,0
722200,1,1,16,8,2004,15,15,0
792222,2,6,19,8,2003,9,45,0
400466,1,9,22,6,2009,0,15,0
274622,6,4,4,6,2011,7,10,0
61085,4,2,10,7,2014,17,30,0
344197,5,3,7,5,2010,17,12,0
166907,1,3,21,1,2013,20,0,0
734281,4,4,10,6,2004,18,28,0
703794,1,7,22,11,2004,18,0,0
243890,4,1,1,12,2011,20,14,0
214646,1,2,14,5,2012,12,15,0
331868,5,8,16,7,2010,6,55,0
308103,1,4,29,11,2010,0,1,0
687453,5,5,25,2,2005,17,0,0
494251,5,1,25,1,2008,21,0,0
406833,2,2,12,5,2009,20,53,0
505639,7,4,18,11,2007,3,40,0
267064,7,5,17,7,2011,19,0,0
627277,5,6,13,1,2006,18,30,0
616512,7,10,12,3,2006,9,53,0
172462,7,5,16,12,2012,10,30,0
305244,2,1,14,12,2010,15,30,0
688975,1,7,21,2,2005,17,0,0
361893,2,3,26,1,2010,21,3,0
412046,2,1,14,4,2009,18,30,0
829025,4,2,6,2,2003,16,31,0
271865,7,10,19,6,2011,4,50,0
178647,4,5,15,11,2012,21,0,0
316101,7,3,30,11,2014,21,0,0
158416,2,5,5,3,2013,11,0,0
780672,3,4,15,10,2003,11,34,0
833756,6,4,11,1,2003,9,10,0
139032,2,4,11,6,2013,16,30,0
669639,4,5,2,6,2005,0,27,0
113627,7,6,6,10,2013,16,5,0
734909,3,9,9,6,2004,6,7,0
384588,2,2,15,9,2009,10,0,0
724215,3,5,4,8,2004,1,0,0
808633,7,5,18,5,2003,10,50,0
59288,2,8,22,7,2014,11,0,0
362349,1,9,25,1,2010,14,15,0
544426,6,6,21,4,2007,0,23,0
268429,3,7,13,7,2011,16,55,0
73296,7,8,4,5,2014,18,0,0
633456,3,5,14,12,2005,8,20,0
637920,4,8,17,11,2005,16,0,0
253658,4,2,6,10,2011,21,30,0
771476,6,5,29,11,2003,12,0,0
598272,7,4,18,6,2006,23,35,0
53012,3,2,20,8,2014,17,0,0
627067,6,10,14,1,2006,10,28,0
228567,5,8,24,2,2012,8,0,0
806380,6,5,31,5,2003,10,0,0
577110,2,3,17,10,2006,7,50,0
590893,6,5,29,7,2006,19,40,0
223253,5,1,23,3,2012,19,30,0
712073,7,1,3,10,2004,10,20,0
193248,3,9,5,9,2012,21,11,0
569633,2,6,28,11,2006,7,0,0
61893,2,4,8,7,2014,17,27,0
335171,2,1,25,11,2014,18,20,0
289405,5,8,11,3,2011,19,33,0
532385,5,3,29,6,2007,14,49,0
564820,2,3,26,12,2006,7,11,0
365481,2,5,11,11,2014,0,1,0
342637,3,3,19,5,2010,5,10,0
288842,7,10,13,3,2011,7,15,0
556052,6,4,10,2,2007,23,23,0
52916,3,3,20,8,2014,20,30,0
651263,5,4,9,9,2005,15,17,0
683768,1,7,21,3,2005,22,0,0
167385,7,2,13,1,2013,11,55,0
818641,2,4,1,4,2003,20,33,0
52711,4,2,16,4,2015,9,10,0
782913,4,4,2,10,2003,13,5,0
253443,5,8,7,10,2011,15,0,0
646883,3,5,5,10,2005,0,10,0
773892,6,9,15,11,2003,12,30,0
606882,5,7,5,5,2006,16,0,0
203341,5,1,13,7,2012,0,1,0
813532,1,3,28,4,2003,21,0,0
654946,2,4,23,8,2005,14,30,0
791493,4,1,21,8,2003,0,1,0
128836,7,5,28,7,2013,0,1,0
83118,3,10,19,3,2014,14,9,0
423809,7,8,8,2,2009,17,22,0
82252,5,6,21,3,2014,17,30,0
776208,7,5,2,11,2003,11,0,0
106563,3,7,13,11,2013,12,15,0
651229,5,8,9,9,2005,17,0,0
596264,6,2,1,7,2006,9,0,0
711441,2,4,12,10,2004,8,30,0
533741,1,3,25,6,2007,12,0,0
225127,7,6,11,3,2012,16,34,0
674979,4,4,5,5,2005,15,0,0
222032,2,1,3,4,2012,6,45,0
828857,4,4,6,2,2003,22,0,0
683200,3,4,23,3,2005,13,55,0
716640,2,3,14,9,2004,6,30,0
508664,5,5,2,11,2007,23,55,0
687408,5,8,25,2,2005,19,0,0
525212,4,4,9,8,2007,0,30,0
590100,1,2,7,8,2006,23,59,0
232221,2,2,7,2,2012,7,30,0
495209,2,3,22,1,2008,22,50,0
365529,6,9,26,12,2009,18,0,0
667471,3,5,15,6,2005,3,28,0
790760,5,2,22,8,2003,18,50,0
315053,2,6,19,10,2010,19,21,0
162953,4,2,7,2,2013,19,13,0
64904,2,3,24,6,2014,13,50,0
363591,2,8,11,11,2014,16,15,0
716920,1,10,13,9,2004,12,0,0
439872,4,2,13,11,2008,0,5,0
412791,4,2,16,10,2014,12,55,0
610032,3,9,19,4,2006,17,38,0
111283,6,6,19,10,2013,2,45,0
634172,1,1,12,12,2005,1,39,0
505517,7,4,18,11,2007,13,10,0
807901,2,10,27,5,2003,12,15,0
398011,1,3,27,10,2014,0,1,0
140325,6,3,1,6,2013,12,0,0
302033,4,2,30,12,2010,23,0,0
485643,1,6,17,3,2008,12,0,0
142405,7,3,19,5,2013,22,35,0
96599,3,3,8,1,2014,23,30,0
82922,3,2,19,3,2014,20,30,0
282539,4,8,21,4,2011,13,57,0
448471,3,3,1,10,2008,17,24,0
359809,2,3,9,2,2010,8,45,0
176426,3,3,28,11,2012,17,30,0
763114,2,4,20,1,2004,18,0,0
671960,5,5,20,5,2005,9,30,0
646536,3,3,5,10,2005,21,30,0
780399,4,1,16,10,2003,0,1,0
535431,3,10,13,6,2007,16,5,0
775905,1,3,10,11,2003,9,0,0
568289,5,5,1,12,2006,18,40,0
806939,4,7,29,5,2003,19,30,0
634378,7,6,4,12,2005,13,12,0
731290,5,9,25,6,2004,19,11,0
56810,2,7,12,5,2015,11,0,0
764053,7,5,11,1,2004,5,45,0
368082,5,4,11,12,2009,14,0,0
615748,2,2,21,3,2006,15,35,0
787679,6,8,6,9,2003,21,0,0
212846,6,2,19,5,2012,12,0,0
634961,5,9,2,12,2005,15,50,0
132157,6,1,13,7,2013,1,0,0
828405,5,6,7,2,2003,21,0,0
207524,7,5,17,6,2012,12,16,0
340316,2,2,1,6,2010,10,0,0
461589,3,10,23,7,2008,20,40,0
547345,4,3,5,4,2007,15,0,0
205659,5,7,29,6,2012,12,15,0
402981,6,1,30,5,2009,15,0,0
359491,3,5,12,11,2014,17,0,0
48093,1,8,15,9,2014,21,30,0
734861,3,7,9,6,2004,10,0,0
724465,2,8,3,8,2004,13,45,0
382365,7,1,20,9,2009,16,0,0
165920,4,3,24,1,2013,12,0,0
536235,1,5,11,6,2007,16,10,0
285075,4,8,7,4,2011,12,0,0
82660,4,1,20,3,2014,15,0,0
570165,7,5,19,11,2006,15,0,0
388951,5,2,21,8,2009,16,0,0
683715,2,6,22,3,2005,1,30,0
430042,4,3,8,1,2009,7,45,0
408980,4,4,30,4,2009,0,10,0
459406,2,8,5,8,2008,18,25,0
453708,4,1,4,9,2008,2,0,0
175121,2,9,17,2,2015,11,0,0
226137,4,9,8,3,2012,23,15,0
478328,7,8,20,4,2008,15,55,0
397816,2,1,7,7,2009,0,1,0
578618,5,4,6,10,2006,6,30,0
350242,2,10,6,4,2010,1,0,0
314293,4,8,21,10,2010,18,42,0
385598,6,5,5,9,2009,18,0,0
81810,6,6,22,3,2014,18,15,0
623524,2,5,7,2,2006,14,0,0
271587,1,6,27,6,2011,2,40,0
87809,5,5,21,2,2014,18,0,0
783720,2,8,30,9,2003,18,25,0
527682,4,5,26,7,2007,3,11,0
68799,5,5,30,5,2014,15,0,0
340848,7,5,23,5,2010,18,21,0
401906,2,2,9,6,2009,18,45,0
369948,6,2,28,11,2009,16,30,0
341005,7,2,23,5,2010,8,5,0
121625,3,2,4,9,2013,12,0,0
136494,2,10,25,6,2013,11,1,0
430890,2,7,6,1,2009,0,30,0
179986,1,3,12,11,2012,12,46,0
644776,1,4,17,10,2005,9,14,0
441666,6,2,1,11,2008,12,0,0
491899,5,10,8,2,2008,18,0,0
205474,5,10,29,6,2012,21,13,0
758798,6,3,7,2,2004,8,30,0
500265,2,2,25,12,2007,0,31,0
811022,1,7,12,5,2003,13,15,0
652190,3,9,7,9,2005,8,0,0
275164,4,2,2,6,2011,18,15,0
296710,5,3,28,1,2011,9,45,0
816789,7,8,6,4,2003,12,30,0
390246,2,4,18,8,2009,11,4,0
312492,1,2,8,12,2014,19,45,0
549157,6,8,24,3,2007,8,6,0
594010,5,5,14,7,2006,15,0,0
779158,7,4,19,10,2003,0,3,0
625790,2,2,24,1,2006,22,0,0
808487,7,10,18,5,2003,17,59,0
525191,4,9,9,8,2007,2,0,0
65311,1,5,23,6,2014,11,40,0
573288,5,8,3,11,2006,18,0,0
122654,7,5,25,8,2013,20,0,0
769055,6,8,13,12,2003,11,0,0
537859,4,2,31,5,2007,0,35,0
653238,6,1,27,8,2005,21,33,0
257194,1,7,19,9,2011,20,16,0
383884,3,4,16,9,2009,23,0,0
358760,5,4,12,2,2010,2,50,0
607175,4,6,4,5,2006,16,0,0
762519,4,7,22,1,2004,8,0,0
510100,2,5,30,10,2007,13,25,0
73981,5,2,3,4,2015,20,15,0
159381,5,3,20,2,2015,23,15,0
650258,1,10,19,9,2005,14,15,0
241812,3,5,14,12,2011,20,44,0
78267,1,1,14,4,2014,22,11,0
678252,2,9,19,4,2005,19,0,0
643332,4,6,20,10,2005,20,0,0
811748,6,8,3,5,2003,9,15,0
785270,5,5,19,9,2003,18,0,0
812033,5,2,2,5,2003,15,0,0
689724,6,6,12,2,2005,9,30,0
167592,6,1,12,1,2013,20,0,0
617502,4,8,9,3,2006,14,53,0
160914,2,5,19,2,2013,23,0,0
580604,6,8,23,9,2006,16,33,0
236273,5,4,13,1,2012,0,1,0
524141,6,3,11,8,2007,22,0,0
546584,6,10,7,4,2007,22,0,0
420301,2,4,14,10,2014,15,45,0
73151,5,9,3,4,2015,23,30,0
608026,1,5,1,5,2006,21,0,0
369826,6,9,28,11,2009,23,0,0
237373,2,7,10,1,2012,8,30,0
541240,1,6,14,5,2007,8,30,0
192725,5,4,7,9,2012,10,45,0
324426,5,5,27,8,2010,9,0,0
171087,4,3,27,12,2012,20,15,0
216434,3,4,2,5,2012,17,30,0
735861,7,5,30,5,2004,19,0,0
721029,4,4,19,8,2004,14,38,0
580113,1,6,2,10,2006,1,58,0
