"day","address","location","date","month","year","hour","min","FORGERYCOUNTERFEITING"
1,408,2,13,10,2008,10,0,0
5,4548,7,25,3,2011,18,45,0
1,10289,4,13,10,2014,0,22,0
7,1431,10,6,11,2011,7,0,0
1,4708,5,17,9,2007,8,45,0
2,2026,3,8,12,2009,14,30,0
1,7146,9,22,12,2003,9,0,0
2,5560,2,22,7,2003,18,0,0
2,138,10,1,9,2009,7,40,0
3,1499,7,25,1,2006,7,0,0
4,577,2,3,6,2010,8,58,0
5,4922,3,13,6,2014,17,45,0
1,469,9,7,6,2004,19,0,0
5,88,2,2,7,2010,21,0,0
4,5548,4,3,9,2009,19,30,0
3,260,9,13,11,2013,17,4,0
2,2869,10,26,6,2012,20,47,0
4,5105,4,4,10,2012,3,20,0
2,7068,10,2,11,2010,14,34,0
5,2263,9,25,12,2009,23,0,0
7,421,1,9,9,2007,22,0,0
2,5107,10,4,2,2014,19,48,0
2,9634,1,12,7,2005,11,30,0
3,3049,5,12,1,2011,19,15,0
4,2506,9,19,3,2015,12,0,0
1,9048,6,25,11,2013,4,35,0
7,355,2,5,10,2014,14,33,0
6,5517,7,28,8,2010,18,30,0
4,1428,3,8,8,2013,19,15,0
6,3863,4,22,2,2003,11,15,0
5,220,4,5,3,2004,20,44,0
1,7240,9,1,3,2004,23,0,0
1,3315,2,18,10,2010,16,59,0
1,198,1,16,3,2015,12,55,0
2,1580,10,2,5,2006,22,10,0
3,146,10,5,3,2008,16,40,0
2,10715,6,28,9,2004,1,35,0
3,157,10,30,5,2007,11,45,0
2,11837,3,22,7,2014,16,16,0
1,736,4,9,6,2014,10,20,0
4,6754,1,14,11,2013,12,30,0
7,7119,4,17,7,2011,3,40,0
6,873,2,21,10,2006,15,30,0
2,13173,4,18,9,2012,20,50,0
1,12879,8,13,12,2010,23,30,0
2,5603,5,26,6,2007,0,50,0
6,5441,6,15,11,2014,0,30,0
6,21770,1,16,10,2004,20,0,0
6,105,5,9,8,2014,14,20,0
6,220,4,10,1,2004,22,55,0
1,2267,2,19,3,2012,19,45,0
2,4674,5,9,8,2011,15,30,0
2,548,10,9,1,2007,12,40,0
6,20776,4,11,3,2006,12,22,0
1,5014,4,25,6,2007,9,25,0
2,18701,4,11,11,2003,23,30,0
2,6517,5,22,8,2006,10,15,0
5,9551,5,18,4,2014,19,40,0
1,7395,4,7,7,2003,7,0,0
1,511,4,19,2,2007,11,5,0
2,4326,3,13,4,2004,5,0,0
6,11764,1,24,1,2009,0,17,0
3,10242,9,2,5,2012,8,0,0
7,1483,8,15,12,2013,15,0,0
2,125,2,30,4,2013,12,50,0
6,8493,6,20,9,2014,18,30,0
7,4296,4,22,3,2015,23,13,0
5,8306,9,18,4,2014,20,50,0
3,5890,5,28,12,2005,14,30,0
2,277,10,3,4,2007,8,0,0
2,4858,1,3,2,2009,3,8,0
3,3048,7,6,4,2005,20,20,0
5,532,2,10,8,2007,13,0,0
4,213,4,22,8,2013,20,49,0
6,215,4,12,8,2006,6,28,0
5,3177,8,9,1,2015,10,16,0
5,5491,3,8,9,2006,18,31,0
4,5876,2,2,5,2013,7,20,0
5,3881,4,9,7,2004,21,0,0
7,1224,1,27,7,2008,2,0,0
6,4089,4,24,7,2004,1,0,0
4,52,5,19,9,2013,16,0,0
6,872,2,4,5,2013,19,53,0
4,125,2,1,5,2003,12,0,0
7,7456,3,14,12,2003,2,0,0
7,309,2,24,9,2006,18,45,0
5,4831,2,25,2,2005,13,30,0
4,1351,8,2,10,2003,9,40,0
2,959,10,10,11,2009,14,30,0
7,15275,9,5,5,2013,10,27,0
5,11363,8,6,3,2009,18,0,0
6,5215,3,5,5,2007,21,0,0
4,185,2,2,10,2008,7,30,0
7,2385,4,26,3,2006,0,33,0
4,3284,3,1,5,2003,13,0,0
4,232,4,2,12,2010,15,0,0
6,1760,10,8,2,2003,13,22,0
7,125,2,13,1,2008,9,44,0
7,4261,4,19,10,2014,2,18,0
5,6175,5,16,12,2005,16,30,0
1,14909,6,8,12,2003,16,0,0
7,17071,9,9,3,2003,0,10,0
5,897,2,25,7,2014,22,34,0
1,232,4,26,12,2011,15,20,0
5,1722,2,10,8,2012,16,30,0
3,1768,10,22,1,2014,16,44,0
7,63,1,16,12,2012,15,30,0
3,16300,10,22,1,2003,13,0,0
3,5941,4,27,12,2006,7,25,0
6,17469,5,2,12,2006,21,30,0
6,4880,2,20,5,2006,12,0,0
5,1736,5,31,10,2003,5,55,0
2,213,4,21,2,2006,21,0,0
6,1764,1,18,5,2013,19,0,0
4,538,8,17,11,2011,7,35,0
5,220,4,29,12,2006,22,50,0
7,6740,2,27,3,2005,1,45,0
4,19098,5,10,8,2006,13,0,0
5,20713,8,30,11,2007,8,0,0
1,1289,3,14,4,2014,15,50,0
6,3884,2,5,4,2008,0,50,0
2,428,4,14,6,2005,13,30,0
6,64,4,5,4,2014,16,0,0
6,200,2,7,3,2009,15,0,0
6,13396,1,14,7,2012,15,30,0
4,125,2,23,3,2006,10,0,0
6,13827,6,21,5,2005,10,0,0
6,2856,8,20,10,2007,16,30,0
7,10889,4,20,11,2011,11,5,0
4,501,4,30,11,2006,7,0,0
6,5656,4,18,9,2004,21,0,0
7,6536,3,4,6,2006,8,0,0
2,2312,3,11,7,2006,16,0,0
1,1435,2,25,7,2011,17,50,0
6,3074,4,18,4,2009,4,6,0
3,509,5,16,5,2007,2,1,0
1,9977,2,8,3,2010,14,35,0
5,713,4,8,2,2008,13,20,0
5,11220,7,2,12,2005,23,19,0
7,713,4,1,8,2010,8,30,0
6,2288,3,13,12,2008,18,22,0
7,108,5,26,9,2010,4,58,0
3,2127,5,4,9,2013,10,7,0
2,3937,4,15,6,2010,21,0,0
6,7211,4,11,7,2009,17,0,0
3,4531,4,14,12,2005,1,16,0
7,2260,4,22,10,2006,3,22,0
1,2911,10,13,4,2009,18,15,0
3,5905,5,20,4,2005,13,0,0
1,568,4,15,10,2007,17,28,0
2,276,7,24,7,2012,13,21,0
3,4370,2,19,4,2006,22,3,0
6,5611,3,12,3,2005,8,36,0
7,7923,1,8,3,2009,20,0,0
1,15058,3,7,3,2005,10,0,0
5,223,10,5,5,2006,17,22,0
5,125,2,12,12,2014,13,20,0
6,21625,2,7,8,2004,16,30,0
2,1179,5,24,7,2007,20,0,0
2,4888,3,11,11,2014,0,27,0
7,677,2,21,10,2007,1,37,0
5,925,2,17,9,2004,19,0,0
6,3609,5,15,6,2013,1,0,0
2,7070,8,29,11,2011,21,45,0
7,1163,4,12,12,2004,11,0,0
5,1226,4,17,4,2015,22,9,0
7,440,4,25,1,2009,1,24,0
1,323,9,23,1,2006,17,25,0
3,5054,2,2,11,2005,4,6,0
7,2300,3,20,9,2009,22,51,0
1,9337,3,26,10,2009,18,30,0
4,548,10,25,6,2009,15,43,0
6,125,2,22,5,2010,14,45,0
1,6823,5,5,8,2013,13,13,0
3,15098,1,18,9,2013,18,8,0
7,6966,6,13,7,2014,19,0,0
5,2352,5,3,10,2003,2,0,0
2,2930,2,30,10,2007,14,15,0
5,2271,10,8,4,2011,17,2,0
1,2706,10,8,6,2009,12,15,0
3,5551,8,18,9,2013,18,0,0
1,8287,6,4,8,2003,8,30,0
1,2871,5,18,8,2014,5,15,0
3,2007,9,24,12,2008,14,0,0
1,15169,3,21,2,2011,20,0,0
1,2907,4,16,2,2009,2,0,0
2,4947,2,15,11,2011,15,0,0
6,1525,4,16,12,2006,0,14,0
3,3396,10,19,10,2011,12,30,0
4,2041,10,9,2,2006,17,30,0
2,2121,9,24,6,2008,19,25,0
4,788,2,8,1,2004,17,40,0
4,6832,3,16,10,2014,10,10,0
7,3526,5,24,10,2010,20,0,0
1,3965,3,20,8,2007,14,1,0
4,21785,2,21,8,2003,6,0,0
3,125,2,4,2,2015,5,30,0
7,349,2,26,1,2003,16,45,0
3,11222,8,23,7,2014,19,0,0
4,7068,10,16,6,2005,21,0,0
6,5044,9,24,1,2004,17,30,0
6,2880,3,9,4,2011,21,15,0
7,18525,3,20,9,2009,17,0,0
2,14087,3,12,1,2010,22,7,0
6,1455,1,13,12,2014,23,0,0
3,4144,5,17,9,2003,23,30,0
5,643,4,17,4,2009,21,0,0
6,36,2,13,6,2009,15,0,0
1,8076,8,4,2,2013,0,1,0
2,499,2,30,9,2003,15,50,0
6,199,8,13,12,2008,5,5,0
2,967,4,18,9,2007,14,0,0
5,5298,3,16,11,2012,18,10,0
1,983,2,29,10,2007,11,35,0
6,1790,1,29,12,2007,16,0,0
1,146,10,4,3,2013,17,51,0
2,11342,4,19,8,2014,10,30,0
4,12115,2,9,2,2006,10,54,0
1,7622,2,23,6,2003,10,57,0
5,12473,3,22,4,2005,4,0,0
4,2651,2,29,12,2005,0,1,0
4,6754,1,14,11,2013,12,0,0
1,3784,8,26,5,2003,23,0,0
1,656,9,11,7,2005,22,0,0
5,1061,4,5,9,2014,17,22,0
6,11839,3,28,12,2013,20,0,0
6,3796,3,31,5,2014,1,15,0
2,4096,3,29,4,2014,18,30,0
2,20754,4,3,2,2004,16,55,0
4,408,2,10,7,2014,13,0,0
2,1455,1,17,5,2011,0,1,0
1,5491,3,2,2,2015,22,46,0
5,2405,5,29,6,2012,22,45,0
5,690,3,23,8,2013,19,54,0
5,912,10,7,3,2014,6,25,0
6,4892,4,19,4,2014,1,12,0
5,3121,4,9,7,2004,18,30,0
6,2251,1,7,4,2007,1,40,0
3,10903,3,5,2,2014,9,0,0
3,6224,8,4,2,2015,19,30,0
3,14865,5,12,1,2005,20,45,0
4,408,2,1,5,2014,11,57,0
3,1170,6,31,10,2007,15,15,0
1,1510,4,17,9,2012,16,30,0
5,125,2,6,9,2013,10,0,0
2,125,2,20,9,2011,19,0,0
5,1489,8,23,1,2015,17,0,0
5,2739,2,9,9,2005,9,0,0
1,1017,3,19,1,2009,0,15,0
4,7503,5,26,7,2012,16,10,0
1,5434,7,17,2,2003,13,50,0
7,1565,5,29,12,2013,15,0,0
2,13351,7,15,4,2003,8,20,0
3,1879,3,17,5,2006,9,0,0
2,704,2,10,6,2003,13,30,0
1,4398,8,2,4,2007,12,11,0
1,1969,4,22,8,2011,1,5,0
1,984,2,13,10,2003,6,0,0
1,1042,3,28,6,2010,7,12,0
5,7482,9,30,6,2006,7,0,0
2,4563,3,15,11,2005,0,29,0
7,2409,2,21,5,2006,2,30,0
6,5598,3,22,9,2007,21,14,0
2,4848,3,12,6,2007,21,0,0
3,5054,2,7,8,2013,8,45,0
2,16797,9,18,3,2003,18,30,0
4,3728,4,17,6,2010,20,24,0
7,1428,3,10,10,2010,19,19,0
5,125,2,25,7,2008,11,0,0
3,105,5,29,4,2015,9,0,0
4,3875,2,9,1,2003,2,11,0
3,4487,3,8,7,2009,14,0,0
7,4682,1,23,5,2010,20,33,0
7,893,10,19,5,2013,10,0,0
6,3861,8,5,9,2009,17,0,0
5,6736,7,19,9,2003,9,0,0
1,20119,6,6,1,2003,22,0,0
2,3898,2,24,11,2009,8,49,0
2,4326,3,22,1,2008,9,5,0
4,3786,1,24,1,2013,19,55,0
4,2145,4,19,3,2015,2,0,0
2,9864,7,14,5,2013,10,40,0
3,3131,10,6,8,2014,17,55,0
6,4431,5,9,4,2011,23,30,0
5,1944,4,11,1,2008,0,4,0
5,5169,2,31,10,2014,15,30,0
6,5970,1,6,3,2004,20,0,0
1,359,10,24,5,2004,10,30,0
6,213,4,11,2,2006,11,16,0
3,2064,2,15,10,2014,8,30,0
1,120,2,19,1,2015,16,0,0
1,5798,7,11,6,2007,9,0,0
6,20329,2,7,4,2007,12,45,0
5,12565,8,7,9,2007,12,0,0
3,4020,4,1,4,2015,3,50,0
2,14298,3,19,4,2005,17,1,0
4,6614,9,30,4,2009,9,30,0
5,8637,3,26,3,2010,18,30,0
2,4627,8,11,11,2014,1,18,0
5,125,2,27,12,2013,16,46,0
5,1936,2,17,6,2011,15,0,0
1,517,2,16,8,2004,16,55,0
2,9449,9,26,11,2013,11,20,0
2,17996,3,1,9,2009,12,10,0
2,7571,6,15,6,2010,17,0,0
6,176,1,18,11,2006,0,30,0
3,2910,1,12,11,2014,12,0,0
1,595,7,10,1,2011,21,20,0
2,3725,10,22,8,2006,22,30,0
1,753,2,3,5,2010,7,47,0
2,1203,2,25,5,2004,14,15,0
3,2869,10,25,1,2012,13,5,0
2,1367,1,2,10,2012,8,0,0
1,1955,9,6,8,2012,19,0,0
7,301,2,1,7,2007,1,30,0
6,125,2,19,6,2010,15,30,0
2,6706,9,29,11,2005,14,0,0
5,5247,1,4,10,2013,6,0,0
5,4024,8,5,4,2013,22,0,0
2,1717,2,9,12,2014,19,30,0
5,5570,2,22,2,2013,20,0,0
7,2332,2,9,2,2003,12,0,0
3,1313,7,21,4,2010,17,0,0
4,2891,5,16,10,2003,22,15,0
7,1405,10,25,1,2015,0,15,0
7,2490,3,14,8,2005,18,30,0
3,324,1,23,6,2004,19,0,0
6,6192,1,23,4,2011,22,50,0
5,11553,3,7,3,2014,22,0,0
7,16474,5,20,4,2003,6,54,0
4,2706,10,24,7,2003,19,30,0
2,528,10,14,4,2009,3,13,0
4,967,4,1,5,2014,10,25,0
1,1220,10,6,7,2009,13,5,0
5,4703,1,23,8,2013,13,45,0
6,309,2,7,8,2004,22,40,0
1,905,5,16,9,2013,15,50,0
4,10886,8,22,2,2007,18,30,0
5,336,1,30,7,2010,22,8,0
5,1808,9,23,9,2005,9,0,0
4,4178,10,4,10,2007,0,41,0
1,5814,1,2,3,2015,13,35,0
5,158,2,6,3,2015,0,35,0
3,10484,4,8,3,2006,9,36,0
2,896,2,13,11,2007,11,31,0
3,125,2,3,10,2012,2,0,0
6,270,2,2,7,2005,18,35,0
5,4209,2,22,2,2008,1,22,0
7,4941,1,13,7,2014,7,34,0
6,21888,7,2,10,2004,19,20,0
2,1293,9,21,8,2012,20,50,0
6,504,4,28,6,2003,0,42,0
6,363,2,19,4,2008,17,37,0
4,548,10,21,2,2008,14,30,0
7,10700,6,26,7,2009,18,0,0
3,379,1,13,5,2009,6,0,0
2,606,1,25,1,2011,21,40,0
7,4111,10,12,8,2007,21,51,0
7,3623,4,13,2,2011,13,1,0
6,3788,4,4,11,2006,20,45,0
5,20001,9,1,12,2006,14,0,0
3,15525,8,3,5,2006,10,25,0
4,3180,10,20,4,2006,21,0,0
5,1429,10,30,11,2012,16,41,0
7,392,4,20,11,2005,10,15,0
7,643,4,25,4,2010,11,29,0
5,6450,7,16,10,2009,21,0,0
6,4547,5,29,7,2006,2,20,0
5,2699,6,7,9,2007,8,30,0
5,2414,3,14,5,2004,17,50,0
6,14871,9,22,5,2010,2,25,0
7,3765,5,14,12,2014,18,0,0
2,9596,6,26,10,2004,13,30,0
7,15126,9,26,7,2009,14,0,0
4,872,2,22,1,2004,19,35,0
5,8849,4,29,11,2013,21,0,0
3,125,2,4,9,2013,0,1,0
2,4272,7,20,9,2005,13,0,0
6,7031,1,26,8,2006,0,30,0
5,4498,5,30,12,2011,22,0,0
1,468,2,2,3,2009,22,18,0
5,727,4,8,4,2005,18,4,0
2,3110,9,13,5,2008,8,38,0
6,19433,4,13,1,2007,13,38,0
4,554,10,2,6,2011,13,52,0
5,4041,6,10,2,2006,8,0,0
1,11013,5,23,7,2007,10,15,0
7,13347,8,31,12,2006,8,0,0
3,15479,8,14,4,2004,19,37,0
2,3724,5,20,7,2004,23,10,0
6,924,5,5,5,2007,1,0,0
3,5526,3,10,12,2008,17,15,0
1,3898,2,9,7,2012,11,53,0
4,27,5,30,10,2003,23,47,0
4,14105,7,6,9,2007,10,0,0
4,316,3,10,6,2004,15,58,0
1,5481,4,12,6,2006,22,0,0
5,7146,9,22,9,2006,11,30,0
2,550,3,7,2,2012,15,18,0
6,92,1,27,2,2010,10,10,0
5,177,10,9,1,2009,11,0,0
3,21764,2,23,6,2004,18,45,0
6,6916,4,6,11,2010,20,6,0
2,3978,5,5,8,2008,22,0,0
4,7322,5,2,10,2014,12,0,0
2,3561,3,27,11,2012,15,37,0
7,2616,1,12,7,2009,14,30,0
4,1192,9,2,6,2011,16,0,0
4,1620,10,22,4,2010,16,0,0
3,4922,3,28,11,2007,23,20,0
4,1712,6,30,6,2011,17,0,0
2,1938,3,4,10,2011,20,40,0
3,11008,6,9,2,2005,16,55,0
5,478,1,12,2,2010,22,30,0
2,19169,4,2,10,2007,18,12,0
7,779,2,20,10,2013,15,0,0
7,5265,4,26,3,2006,9,0,0
1,2301,5,5,9,2005,19,0,0
4,548,10,5,5,2005,8,32,0
3,1101,7,7,7,2004,13,0,0
3,964,3,16,4,2014,4,25,0
5,7572,6,27,7,2012,21,0,0
4,10657,3,27,12,2012,15,30,0
5,10025,7,16,7,2010,20,0,0
5,277,10,20,2,2004,10,20,0
5,3913,3,7,9,2012,10,0,0
3,777,3,18,10,2006,18,0,0
7,517,2,25,1,2004,20,20,0
5,3618,2,2,11,2012,14,30,0
5,619,8,28,11,2008,18,15,0
5,19493,4,30,11,2007,16,0,0
4,8163,7,17,6,2010,17,30,0
5,14666,9,7,5,2010,13,13,0
7,4875,2,29,7,2012,23,59,0
2,3329,10,24,8,2010,15,53,0
7,14355,9,18,7,2010,13,0,0
4,5177,5,20,5,2010,23,30,0
2,7000,1,14,12,2010,15,0,0
7,64,4,14,3,2010,15,15,0
3,5217,1,14,5,2014,7,52,0
4,9236,7,10,8,2006,16,0,0
6,2370,1,7,4,2007,19,55,0
4,8651,4,17,4,2003,20,0,0
2,125,2,7,9,2010,15,53,0
4,4378,2,2,12,2010,8,50,0
3,125,2,26,7,2006,14,0,0
4,2911,10,29,5,2003,11,0,0
1,224,2,2,2,2015,18,45,0
2,13240,5,1,4,2014,18,30,0
5,14339,4,21,3,2003,17,30,0
7,1823,1,19,10,2008,13,30,0
4,232,4,26,6,2008,19,45,0
1,4175,5,28,11,2005,14,52,0
2,2602,1,1,5,2012,16,0,0
4,1263,2,15,4,2004,2,0,0
3,907,6,11,1,2012,16,27,0
1,6153,2,24,12,2007,8,59,0
2,2488,1,17,5,2011,4,53,0
1,4373,3,19,9,2005,22,0,0
4,2289,1,19,4,2007,7,0,0
6,631,2,24,1,2015,14,0,0
1,57,9,6,12,2004,5,59,0
1,1092,9,16,4,2007,17,0,0
1,2098,8,31,10,2005,12,30,0
5,20788,9,21,3,2003,11,0,0
7,509,5,10,4,2011,13,50,0
4,263,1,25,6,2009,21,0,0
7,19355,3,20,5,2007,21,0,0
1,1752,3,12,5,2008,13,55,0
3,2835,10,17,4,2013,7,0,0
6,16686,3,3,5,2003,0,22,0
3,894,7,16,4,2003,18,30,0
1,1565,5,16,3,2015,9,15,0
7,2972,5,10,8,2014,14,45,0
1,6302,4,28,4,2008,19,42,0
3,10574,8,5,10,2011,7,41,0
1,4258,6,26,11,2012,9,30,0
3,1516,4,12,11,2014,19,7,0
6,7667,9,19,5,2012,10,0,0
2,1808,9,15,5,2007,15,0,0
3,2909,2,20,3,2013,15,20,0
1,11975,9,14,6,2010,12,45,0
2,17133,9,24,1,2006,19,59,0
5,13529,5,11,3,2011,1,50,0
4,2469,1,22,9,2011,17,30,0
2,227,1,25,11,2003,9,0,0
7,233,8,29,12,2013,0,1,0
4,12973,9,2,10,2003,21,0,0
1,1160,1,26,4,2004,9,30,0
2,4568,8,24,1,2006,14,0,0
3,6617,2,17,10,2007,11,30,0
2,442,2,8,6,2004,20,30,0
6,7519,1,12,7,2008,11,0,0
5,12215,9,20,5,2011,13,10,0
3,6198,2,2,11,2011,16,0,0
2,93,7,24,6,2014,6,0,0
6,146,10,22,5,2010,20,0,0
5,182,4,29,10,2004,18,48,0
3,2064,2,17,9,2008,23,0,0
2,13252,5,10,8,2010,12,0,0
4,2046,2,12,1,2006,10,0,0
6,14425,4,31,10,2009,13,15,0
2,8651,4,11,11,2014,22,10,0
2,2426,4,6,7,2004,9,15,0
5,3381,1,29,1,2010,13,20,0
5,125,2,19,11,2010,12,15,0
2,14717,6,1,6,2010,13,45,0
5,979,4,21,9,2007,8,16,0
7,13182,9,17,5,2009,18,0,0
3,4879,1,23,2,2011,19,3,0
1,10637,4,19,9,2005,20,41,0
4,4111,10,15,11,2007,17,25,0
5,12026,8,10,2,2006,12,0,0
1,6966,6,27,9,2004,1,0,0
3,2341,5,8,7,2009,7,39,0
3,408,2,14,12,2005,14,0,0
5,1352,4,6,2,2009,13,0,0
1,22082,9,14,4,2003,13,16,0
6,1895,3,25,2,2012,19,15,0
6,8856,4,15,6,2013,2,10,0
1,125,2,14,5,2012,19,55,0
7,10472,9,15,1,2006,15,22,0
6,8840,9,29,12,2012,14,0,0
7,4733,8,29,8,2010,13,25,0
2,1588,9,6,3,2012,11,0,0
6,908,10,12,3,2011,13,45,0
6,16022,4,15,11,2003,23,0,0
5,96,10,19,9,2014,15,5,0
2,3898,2,24,6,2008,13,39,0
3,125,2,20,8,2003,14,50,0
7,5145,8,1,12,2013,14,0,0
1,4784,8,11,1,2010,13,20,0
3,11262,6,14,11,2007,17,0,0
2,323,9,26,11,2013,15,0,0
2,9631,4,3,9,2013,14,0,0
1,125,2,18,10,2010,10,27,0
6,11138,5,13,6,2009,17,12,0
6,2539,8,18,4,2009,22,0,0
6,6740,2,31,12,2005,0,1,0
1,6796,5,6,9,2010,0,55,0
4,1090,4,27,7,2006,8,0,0
4,7397,4,21,10,2010,2,41,0
1,7250,5,18,8,2003,12,0,0
5,3162,5,27,6,2003,7,30,0
1,4258,6,17,9,2012,16,58,0
4,2219,3,12,7,2007,1,15,0
5,83,2,11,6,2004,18,0,0
5,1878,1,11,3,2005,15,30,0
2,2976,1,29,4,2008,21,20,0
7,2434,6,14,7,2013,23,20,0
3,1693,1,29,4,2015,20,15,0
1,3131,10,12,12,2011,16,26,0
7,4088,4,8,4,2007,12,15,0
5,1953,5,22,2,2013,17,0,0
4,4573,9,14,5,2009,16,30,0
6,4888,3,11,2,2012,9,0,0
6,764,6,28,11,2009,14,56,0
7,2150,3,23,2,2014,7,35,0
3,138,2,22,7,2009,10,0,0
2,14737,7,29,11,2005,18,0,0
3,403,7,12,11,2014,13,30,0
2,5831,5,24,7,2012,5,30,0
4,5073,3,9,12,2004,8,0,0
2,8771,2,15,5,2012,12,16,0
7,19931,4,12,3,2006,3,17,0
3,346,1,30,11,2011,15,56,0
1,924,5,29,10,2012,9,35,0
2,7079,4,30,9,2014,11,28,0
3,2907,4,17,9,2003,9,56,0
4,6406,2,4,11,2010,1,36,0
7,12164,8,10,2,2013,13,0,0
1,13322,7,28,11,2011,23,51,0
6,166,10,7,3,2015,20,55,0
4,16980,8,13,7,2006,18,0,0
2,177,10,7,2,2006,23,0,0
5,125,2,11,7,2014,14,25,0
3,3414,10,2,5,2007,8,37,0
4,1284,4,20,8,2009,18,0,0
1,4093,2,17,5,2010,1,58,0
3,1729,5,13,5,2009,17,0,0
7,1818,5,25,2,2007,15,0,0
6,736,4,3,7,2010,6,0,0
4,16953,3,15,11,2012,9,46,0
7,676,8,14,7,2013,12,30,0
3,17046,9,8,7,2009,22,0,0
6,1448,8,11,8,2012,0,58,0
3,344,7,18,4,2007,2,0,0
3,8658,7,7,9,2011,0,1,0
3,2757,2,26,11,2008,21,0,0
5,1405,10,25,12,2009,15,0,0
2,6691,6,24,7,2007,7,0,0
6,2332,2,1,11,2008,12,44,0
3,1462,4,18,9,2013,21,0,0
7,8931,9,15,7,2007,20,0,0
4,1473,1,25,2,2010,3,48,0
4,1606,2,3,9,2009,21,48,0
5,125,2,31,12,2010,0,1,0
3,1080,8,30,11,2005,11,30,0
6,2041,10,19,11,2011,13,50,0
5,1290,1,24,12,2004,20,15,0
6,2371,10,23,8,2008,23,50,0
3,3414,10,27,7,2011,16,22,0
5,17158,8,5,10,2012,23,0,0
7,7910,7,16,1,2011,20,35,0
6,359,10,17,12,2005,19,38,0
3,1002,8,8,2,2006,17,2,0
3,146,10,22,1,2003,17,0,0
1,2891,5,19,3,2007,17,15,0
1,22084,1,7,7,2003,12,50,0
2,772,10,11,11,2003,22,2,0
3,5941,4,21,1,2009,18,46,0
4,3179,5,10,8,2006,23,0,0
5,22059,9,3,9,2004,8,0,0
5,15693,9,12,7,2013,0,30,0
7,14160,2,11,8,2013,14,30,0
7,2270,1,19,10,2014,0,1,0
4,2108,2,3,11,2011,20,37,0
7,534,4,11,4,2010,3,49,0
4,16271,5,13,5,2004,21,20,0
3,363,2,8,8,2007,21,0,0
3,277,10,25,1,2012,13,30,0
1,7653,4,22,12,2003,7,42,0
1,2037,5,4,8,2008,0,26,0
1,125,2,13,6,2011,21,31,0
4,1393,10,7,9,2006,18,9,0
6,4355,4,27,12,2008,17,20,0
2,2271,10,14,10,2003,19,42,0
5,5838,6,26,12,2014,10,58,0
7,4815,3,21,4,2013,23,30,0
3,2911,10,26,1,2005,8,35,0
5,6916,4,23,1,2004,18,25,0
1,21880,2,16,2,2004,13,0,0
5,102,10,17,10,2003,5,8,0
7,648,2,31,7,2011,1,40,0
5,2490,3,9,3,2007,15,45,0
3,1010,9,4,2,2015,23,19,0
6,13728,1,2,7,2011,23,30,0
3,125,2,13,7,2011,12,0,0
7,4921,1,18,7,2010,9,0,0
7,18225,9,13,3,2005,16,0,0
2,716,5,16,5,2006,16,30,0
7,934,1,26,8,2007,23,0,0
1,2862,10,26,5,2008,21,20,0
2,9624,9,29,11,2005,21,10,0
7,7264,5,2,6,2013,17,0,0
6,125,2,1,12,2007,18,56,0
4,7383,7,22,1,2015,0,30,0
1,501,4,28,10,2013,0,1,0
2,666,2,9,3,2010,8,5,0
4,872,2,26,6,2008,4,53,0
2,621,3,5,2,2013,20,12,0
6,83,2,19,5,2012,0,1,0
2,709,7,27,12,2005,20,30,0
6,6194,4,30,5,2009,22,56,0
5,2439,2,28,12,2012,19,30,0
6,11368,9,23,4,2005,7,0,0
3,252,5,29,4,2015,19,0,0
3,17128,8,5,10,2005,11,25,0
6,21901,5,11,1,2003,0,31,0
7,13698,9,10,2,2008,20,0,0
7,2409,2,18,5,2014,0,45,0
4,872,2,25,8,2005,18,0,0
1,374,8,27,6,2011,13,30,0
6,2825,6,17,12,2011,19,0,0
5,990,1,29,5,2009,14,35,0
2,5427,7,2,10,2012,9,30,0
6,8379,3,17,10,2009,10,15,0
5,2046,2,12,7,2013,15,10,0
3,125,2,18,3,2009,12,0,0
1,514,5,27,10,2003,18,0,0
1,1769,3,8,11,2004,14,0,0
6,1653,3,30,1,2010,21,15,0
3,601,9,14,12,2011,21,25,0
5,2654,1,6,2,2004,1,35,0
1,18383,7,22,3,2010,21,0,0
4,1416,2,7,8,2008,15,0,0
2,688,7,28,5,2013,16,30,0
6,817,2,9,8,2014,18,10,0
1,957,2,20,1,2014,22,0,0
3,3738,8,16,11,2011,14,0,0
7,3900,5,27,6,2004,9,34,0
4,18036,9,22,9,2011,12,45,0
3,2553,6,4,2,2004,8,0,0
2,125,2,19,8,2008,14,0,0
3,3846,5,5,5,2010,1,10,0
3,3941,4,1,4,2015,19,0,0
1,16349,7,2,10,2006,18,0,0
3,744,10,8,9,2010,22,30,0
2,198,1,17,8,2004,15,0,0
6,272,8,5,5,2012,23,0,0
7,6569,2,31,7,2005,7,0,0
4,6690,4,12,8,2010,10,25,0
5,4599,1,20,3,2015,15,30,0
2,872,2,4,3,2014,18,20,0
5,12003,5,11,7,2008,22,0,0
5,5223,1,29,5,2009,12,30,0
6,3156,1,17,5,2008,13,2,0
4,893,10,1,11,2007,8,16,0
7,10919,5,28,3,2010,0,8,0
7,11682,5,8,5,2011,22,52,0
4,8223,2,21,8,2008,16,2,0
1,9804,8,13,10,2003,22,0,0
2,10999,7,9,8,2005,15,50,0
4,1431,10,30,6,2005,7,23,0
7,4016,4,10,8,2003,10,0,0
4,6459,8,9,8,2012,2,0,0
5,4721,4,27,7,2012,15,0,0
2,4648,1,8,2,2005,7,20,0
