"day","address","location","date","month","year","hour","min","FRAUD"
4,4513,2,3,11,2005,5,45,0
3,14840,1,3,11,2010,13,45,0
2,3542,3,18,2,2014,15,38,0
7,4886,6,16,12,2012,14,35,0
5,125,2,24,8,2007,18,23,0
3,3714,7,18,2,2009,14,0,0
3,10997,8,20,2,2013,14,30,0
1,1586,5,24,11,2014,20,20,0
7,10692,3,29,11,2009,19,35,0
7,6989,3,28,2,2010,11,50,0
6,435,10,31,12,2011,0,1,0
5,8657,5,12,12,2014,14,0,0
1,8471,4,22,12,2014,19,0,0
1,1604,2,26,6,2006,13,0,0
1,2271,10,11,11,2013,13,24,0
4,435,10,17,11,2005,22,17,0
1,159,6,14,11,2011,20,31,0
4,1816,2,9,7,2009,11,45,0
5,3940,9,31,10,2008,3,21,0
7,1938,3,22,5,2005,20,40,0
2,213,4,12,6,2012,0,7,0
1,2652,6,30,10,2006,10,30,0
5,8491,3,5,11,2010,21,30,0
5,1458,8,1,11,2013,13,0,0
5,6877,6,21,8,2009,12,30,0
1,550,3,7,8,2006,19,12,0
7,2987,10,17,6,2007,18,56,0
6,125,2,17,11,2007,13,54,0
7,14385,3,13,1,2008,20,47,0
4,8977,8,1,5,2003,21,0,0
5,421,1,31,10,2014,11,26,0
1,11472,4,10,11,2003,6,30,0
6,8137,4,31,12,2005,19,26,0
3,13457,2,19,4,2006,20,55,0
5,5318,5,18,4,2003,21,0,0
2,643,4,1,10,2013,0,47,0
3,980,10,16,4,2008,16,0,0
4,125,2,5,3,2009,12,50,0
7,2535,4,22,10,2006,23,41,0
2,957,2,27,4,2004,7,17,0
2,209,4,23,8,2005,21,0,0
7,279,6,5,5,2013,23,40,0
5,6296,3,24,2,2012,19,30,0
2,20548,8,15,4,2008,20,11,0
3,2271,10,20,8,2014,22,48,0
2,213,4,14,12,2010,3,50,0
1,3348,5,2,2,2004,10,35,0
3,11015,8,25,6,2008,18,0,0
4,586,8,8,1,2015,17,30,0
6,6192,1,10,3,2007,9,0,0
3,1635,1,4,8,2004,10,40,0
5,1406,4,15,11,2013,1,10,0
6,20678,4,13,8,2005,19,0,0
4,5121,5,19,9,2013,7,30,0
4,13880,5,9,3,2006,16,0,0
3,38,10,13,11,2013,12,30,0
6,1224,1,22,3,2008,1,41,0
4,64,4,9,2,2012,17,3,0
3,390,5,21,8,2013,14,19,0
5,5352,9,6,3,2015,22,45,0
1,6989,3,2,2,2009,2,18,0
5,1790,1,23,8,2013,15,0,0
7,1130,2,30,12,2007,12,30,0
2,10751,4,7,2,2012,13,51,0
6,6171,5,24,9,2011,20,0,0
6,4593,2,10,9,2011,13,0,0
2,2909,2,13,12,2011,22,48,0
5,4836,6,10,8,2007,12,25,0
4,2666,3,11,6,2009,10,0,0
2,976,4,1,5,2007,15,3,0
1,2848,2,7,6,2004,14,20,0
4,2492,4,1,5,2008,16,0,0
5,872,2,20,2,2015,0,33,0
7,223,10,18,10,2009,9,23,0
7,125,2,29,11,2009,13,0,0
1,742,3,11,5,2015,6,57,0
6,10230,8,13,1,2007,5,0,0
3,7812,7,16,5,2012,14,25,0
4,125,2,27,6,2013,15,37,0
6,3788,4,6,11,2010,23,0,0
7,1367,1,12,8,2007,6,35,0
3,2333,9,9,1,2008,15,28,0
5,8533,2,15,7,2011,19,0,0
6,13565,3,5,4,2008,19,50,0
4,142,1,8,1,2009,11,30,0
4,577,2,5,3,2015,9,5,0
2,4676,4,5,2,2008,0,1,0
2,15986,8,15,5,2012,0,19,0
5,2602,1,17,4,2015,21,30,0
4,125,2,30,5,2013,15,7,0
2,22320,3,22,6,2004,19,45,0
6,9244,3,22,10,2011,6,35,0
2,19790,3,31,5,2005,12,0,0
3,1198,6,29,5,2013,7,54,0
6,15764,8,25,2,2006,17,40,0
6,408,2,5,5,2007,21,40,0
4,125,2,6,3,2003,19,0,0
5,4568,8,20,3,2015,20,0,0
5,13312,3,4,4,2014,21,30,0
3,3718,3,2,11,2005,18,53,0
4,1388,8,25,2,2010,10,6,0
2,15628,9,23,7,2013,1,0,0
2,2020,7,10,1,2012,5,45,0
6,12441,2,15,12,2007,23,0,0
7,125,2,25,1,2004,13,30,0
6,1524,3,2,6,2012,16,0,0
4,1163,4,4,9,2003,22,40,0
2,5408,5,21,12,2004,21,0,0
6,6338,6,29,1,2005,4,15,0
5,15058,3,22,8,2008,17,32,0
4,10605,3,22,2,2007,17,53,0
3,504,4,19,3,2003,23,0,0
4,608,2,14,7,2005,12,0,0
3,501,4,30,10,2013,11,35,0
4,6867,2,8,3,2012,3,0,0
5,52,5,13,6,2014,7,0,0
5,3463,5,18,4,2014,20,0,0
4,8351,1,15,4,2004,22,13,0
5,1121,10,14,7,2006,2,0,0
4,11650,7,10,7,2008,17,0,0
1,125,2,20,12,2004,22,11,0
7,15818,3,8,2,2009,15,35,0
4,4408,4,30,9,2004,16,25,0
6,10742,5,7,9,2013,6,0,0
7,1077,4,22,2,2015,12,59,0
5,4281,9,27,6,2003,12,13,0
4,2744,6,17,10,2013,17,10,0
2,13260,4,11,6,2013,11,5,0
6,2463,2,28,7,2012,17,20,0
4,1160,1,20,10,2011,14,15,0
4,57,9,14,7,2005,21,30,0
6,11087,1,12,2,2005,5,0,0
7,12873,7,10,8,2003,0,15,0
6,232,4,13,12,2003,18,0,0
5,8764,9,13,6,2008,18,26,0
1,1804,5,30,3,2015,20,30,0
5,7866,6,20,2,2004,17,0,0
4,5544,4,24,3,2005,15,58,0
1,46,2,31,10,2011,10,16,0
5,1281,2,7,9,2007,16,0,0
2,4665,3,26,7,2005,0,1,0
4,6027,8,15,12,2005,11,20,0
1,8651,4,27,10,2014,19,0,0
2,12791,5,11,11,2003,16,15,0
5,7745,4,29,6,2012,9,30,0
1,761,6,24,6,2013,11,0,0
3,11,10,14,5,2003,10,50,0
7,872,2,9,10,2011,23,27,0
2,3716,3,3,2,2004,17,0,0
6,7008,1,20,9,2003,14,15,0
2,13017,6,3,4,2007,17,30,0
7,9784,8,23,2,2003,19,0,0
4,8595,1,14,5,2009,17,15,0
1,4049,4,13,10,2014,22,7,0
1,615,1,6,7,2009,14,0,0
1,9884,7,18,3,2013,20,0,0
1,13689,9,25,1,2010,14,15,0
6,610,2,17,4,2004,21,0,0
2,2134,1,2,3,2004,10,0,0
1,5764,5,28,11,2005,18,17,0
5,13359,3,12,1,2007,16,0,0
1,4250,3,22,8,2011,21,44,0
6,1428,3,12,1,2013,18,15,0
4,4050,8,28,5,2009,1,25,0
2,1242,5,5,8,2014,10,39,0
7,3298,2,3,6,2012,3,28,0
3,1954,10,4,4,2012,14,0,0
2,2641,4,29,6,2010,7,30,0
7,8936,8,30,11,2014,3,2,0
7,435,10,20,6,2010,0,1,0
6,15116,9,23,8,2003,12,0,0
2,1369,7,8,7,2008,13,19,0
3,705,5,8,2,2006,1,30,0
7,4599,1,10,8,2008,12,0,0
7,11522,9,22,2,2004,11,0,0
4,366,10,18,9,2003,1,2,0
7,504,4,25,1,2009,9,37,0
2,213,4,21,1,2003,1,15,0
5,2270,1,14,5,2004,23,30,0
4,4241,5,12,12,2013,1,44,0
2,10052,10,19,8,2003,11,58,0
2,12561,4,7,3,2006,12,35,0
6,5700,8,11,1,2003,20,30,0
5,14716,4,14,11,2008,14,5,0
3,5601,6,5,2,2014,13,30,0
2,9051,7,7,1,2014,8,30,0
2,1809,10,16,9,2008,11,14,0
4,15928,5,16,10,2003,23,30,0
1,4849,7,24,12,2012,14,6,0
4,872,2,25,8,2011,18,33,0
4,2769,9,2,10,2003,9,40,0
4,2578,6,17,5,2007,9,0,0
7,2098,8,17,6,2007,17,45,0
5,83,2,1,5,2009,7,0,0
1,144,4,28,11,2011,14,15,0
2,4706,5,5,9,2006,20,0,0
1,102,10,27,10,2003,20,0,0
6,15686,7,3,5,2008,14,0,0
2,11128,8,11,6,2013,23,0,0
4,8327,8,25,1,2007,0,1,0
5,125,2,24,9,2010,20,30,0
1,10630,2,4,8,2014,19,54,0
5,2260,4,19,9,2008,15,10,0
4,8293,6,25,12,2014,16,30,0
3,823,2,22,12,2004,23,40,0
6,6114,3,3,10,2009,0,4,0
1,1951,2,21,6,2004,4,54,0
7,2891,5,11,3,2007,21,30,0
4,1991,10,8,2,2007,14,56,0
2,20003,9,22,6,2004,7,0,0
3,2737,3,4,3,2015,17,23,0
2,3329,10,9,3,2010,22,49,0
4,6073,8,18,10,2012,15,10,0
7,2534,4,1,12,2013,20,42,0
7,12611,5,1,6,2008,8,29,0
3,3618,2,26,1,2011,15,0,0
4,3067,9,29,5,2014,20,0,0
7,13811,9,3,11,2013,21,0,0
7,3026,5,28,8,2011,17,0,0
7,11365,6,22,5,2011,21,30,0
3,2848,2,5,3,2008,20,0,0
3,816,2,2,10,2013,22,15,0
6,1399,10,14,1,2006,22,5,0
3,5934,4,24,8,2005,23,30,0
2,2341,5,10,1,2006,21,20,0
4,2613,4,17,9,2009,1,30,0
4,326,2,18,9,2008,15,5,0
5,4093,2,31,12,2010,20,0,0
7,5851,3,21,3,2004,16,37,0
6,417,3,24,1,2004,17,37,0
7,6213,3,25,9,2011,12,0,0
3,2033,3,28,5,2008,15,45,0
3,2119,10,9,7,2003,12,0,0
6,619,8,29,6,2013,11,0,0
4,2393,8,27,12,2012,9,34,0
1,501,4,18,8,2008,13,45,0
5,8604,9,29,7,2005,18,30,0
4,1963,7,16,6,2011,1,18,0
3,1351,8,19,9,2012,17,25,0
2,2078,9,19,2,2008,11,0,0
7,3893,8,6,4,2008,0,37,0
7,12308,5,3,6,2007,20,0,0
4,9829,8,22,2,2007,18,47,0
2,1790,1,2,4,2013,13,30,0
6,242,10,29,12,2012,20,5,0
3,166,10,4,8,2004,19,15,0
7,83,2,17,1,2010,19,16,0
2,4473,5,7,8,2012,9,20,0
5,277,10,16,6,2006,20,0,0
5,125,2,25,6,2004,14,0,0
4,14182,8,1,11,2007,15,30,0
7,1079,5,21,10,2012,18,30,0
1,70,10,30,10,2006,16,0,0
4,2944,2,13,11,2008,10,18,0
3,2626,1,22,3,2006,11,32,0
6,3380,4,15,1,2005,11,0,0
7,15629,2,19,10,2008,22,0,0
7,8690,3,20,6,2010,20,30,0
1,5307,8,5,4,2010,2,15,0
3,11831,9,1,10,2003,17,30,0
6,1117,4,29,6,2013,21,15,0
6,7273,8,15,11,2008,8,0,0
5,139,2,17,5,2013,7,17,0
2,125,2,4,3,2014,0,40,0
1,1601,9,24,11,2008,0,59,0
7,1428,3,30,12,2012,16,0,0
5,2987,10,2,10,2009,18,19,0
7,6079,4,28,2,2010,12,56,0
1,16323,9,15,11,2010,9,0,0
1,11837,3,5,3,2007,16,38,0
6,4981,9,13,12,2003,19,55,0
3,1162,1,8,2,2006,22,0,0
5,7696,1,22,2,2008,9,12,0
4,125,2,19,3,2009,9,35,0
4,9640,2,23,3,2006,17,0,0
2,125,2,1,6,2010,0,1,0
2,3064,2,21,8,2007,23,10,0
2,925,2,15,5,2012,20,45,0
2,9823,2,3,2,2004,17,23,0
5,2490,3,13,8,2010,22,0,0
6,442,2,15,12,2007,14,15,0
7,8747,8,3,11,2013,7,30,0
3,717,2,8,2,2006,14,15,0
3,390,5,4,2,2009,15,0,0
6,4517,3,21,3,2015,9,0,0
5,6184,3,22,4,2011,23,0,0
6,125,2,20,11,2010,4,15,0
7,22330,9,21,9,2003,20,0,0
7,18,10,7,10,2007,17,50,0
2,4346,1,28,6,2005,6,20,0
4,12824,8,15,5,2014,7,0,0
4,10136,3,16,10,2014,11,14,0
1,8680,4,24,11,2003,19,4,0
6,784,2,23,9,2006,21,0,0
2,13,3,21,9,2010,15,44,0
7,36,2,15,1,2012,16,5,0
5,2729,8,18,10,2013,7,20,0
6,3049,5,25,3,2006,0,44,0
2,2575,9,15,5,2007,21,18,0
1,2117,6,12,12,2011,12,40,0
5,7574,8,16,6,2006,9,0,0
3,366,10,19,10,2005,12,45,0
7,11934,7,25,3,2012,1,22,0
6,125,2,15,1,2005,19,0,0
5,1429,10,28,1,2005,14,55,0
4,1996,2,11,12,2008,18,30,0
7,125,2,25,8,2013,16,30,0
6,1747,9,12,6,2004,7,30,0
2,138,2,25,11,2014,18,10,0
5,7540,5,23,1,2004,9,0,0
6,70,10,3,5,2008,9,55,0
1,707,1,24,11,2014,18,35,0
5,3725,10,15,1,2010,13,30,0
4,363,2,19,2,2004,12,19,0
3,83,2,23,12,2009,8,28,0
7,2153,2,24,4,2011,22,30,0
4,2487,9,19,4,2012,6,45,0
1,1848,3,15,9,2014,19,0,0
3,1654,8,13,12,2006,13,30,0
1,1809,10,30,3,2009,13,16,0
2,1431,10,3,3,2009,7,50,0
4,10067,8,27,11,2003,7,45,0
4,6125,1,8,8,2013,3,30,0
7,12592,6,24,2,2008,15,0,0
2,8282,8,23,7,2013,14,54,0
3,361,2,31,3,2004,15,0,0
7,2848,2,21,3,2004,11,55,0
2,10110,1,10,12,2013,10,30,0
7,13780,9,5,12,2010,20,0,0
5,366,10,22,2,2008,23,16,0
7,1263,2,27,3,2005,16,23,0
5,4658,8,20,3,2015,0,7,0
2,1656,4,19,2,2013,22,8,0
4,125,2,11,8,2011,17,36,0
6,2825,6,19,4,2008,13,10,0
5,36,2,6,3,2015,18,45,0
5,501,4,15,7,2005,12,15,0
3,2386,2,26,5,2004,15,42,0
6,2811,1,22,4,2006,9,0,0
3,1009,2,28,11,2007,0,1,0
5,3725,10,13,6,2003,0,32,0
5,957,2,17,10,2003,2,50,0
1,601,9,18,4,2005,12,0,0
2,3593,1,10,1,2006,0,55,0
3,2954,8,19,9,2012,19,12,0
7,559,6,12,8,2007,16,40,0
7,3013,6,31,10,2004,0,5,0
5,6691,6,12,1,2007,11,16,0
1,13199,3,6,2,2012,2,0,0
2,8581,4,6,1,2009,22,0,0
2,3063,5,10,11,2009,8,37,0
7,867,1,15,7,2007,15,0,0
4,259,5,5,2,2004,21,0,0
2,6632,4,16,9,2003,15,35,0
7,2325,5,29,6,2008,23,0,0
2,20,8,31,5,2005,18,0,0
5,11441,1,28,5,2004,3,11,0
2,1351,8,11,1,2011,14,35,0
5,468,2,9,1,2015,12,49,0
2,534,4,17,3,2015,17,30,0
6,15749,8,23,8,2008,19,30,0
2,3400,5,23,12,2008,18,0,0
7,12878,9,24,3,2013,10,0,0
4,5502,7,21,8,2014,14,29,0
1,1935,5,28,5,2012,16,45,0
5,12501,7,10,9,2010,19,0,0
6,2016,6,1,11,2008,1,58,0
1,1066,10,31,10,2005,9,59,0
3,10400,7,9,12,2009,11,0,0
1,11474,4,12,11,2012,8,0,0
3,3784,8,29,5,2013,8,20,0
5,220,4,8,2,2013,18,20,0
1,96,10,13,5,2013,22,5,0
4,5130,4,5,2,2004,2,30,0
4,408,2,21,4,2011,20,24,0
3,2274,7,23,7,2014,21,15,0
7,5284,5,12,1,2014,0,1,0
4,18038,9,5,10,2006,6,0,0
1,408,2,26,7,2010,15,42,0
7,16360,1,10,8,2008,1,50,0
5,4106,9,15,12,2006,23,0,0
5,3126,1,19,10,2007,11,30,0
4,8446,3,25,6,2009,22,0,0
7,15964,4,17,6,2012,1,30,0
3,200,2,18,9,2013,18,0,0
2,11092,8,23,12,2003,23,0,0
7,1909,9,5,9,2004,17,30,0
6,501,4,14,7,2007,4,50,0
4,957,2,28,5,2009,8,50,0
5,1427,1,8,2,2013,23,9,0
4,125,2,8,1,2004,10,0,0
3,28,4,26,11,2008,23,0,0
4,3718,3,16,12,2010,14,20,0
1,1525,4,20,8,2012,11,25,0
2,5659,9,29,10,2013,16,35,0
7,4741,5,14,3,2010,13,45,0
6,6478,9,9,2,2013,19,5,0
1,19256,3,12,7,2010,6,0,0
5,504,4,12,2,2010,0,8,0
1,21078,9,23,1,2006,12,45,0
7,12311,3,22,4,2012,18,47,0
1,779,2,21,8,2006,3,30,0
6,16776,8,24,7,2004,3,0,0
7,15209,1,24,2,2013,19,0,0
3,1744,6,26,12,2012,14,15,0
2,116,5,18,4,2006,1,9,0
1,7109,1,25,6,2012,8,30,0
7,17615,3,25,3,2007,13,41,0
1,7309,7,23,7,2012,12,12,0
4,9233,8,12,1,2012,22,27,0
1,993,3,28,4,2008,11,39,0
2,442,2,7,8,2012,10,30,0
6,125,2,22,2,2014,10,0,0
2,83,2,1,6,2010,20,1,0
1,2986,3,9,1,2006,23,18,0
3,3498,3,8,2,2012,19,0,0
1,2624,1,21,12,2009,20,30,0
5,7360,6,5,9,2003,17,0,0
7,3499,7,5,5,2013,16,45,0
7,2564,5,13,8,2006,15,15,0
4,2899,8,26,11,2009,13,0,0
1,408,2,26,7,2010,16,0,0
2,9870,1,28,10,2014,23,0,0
2,6525,2,9,11,2004,16,0,0
5,12529,6,3,6,2011,18,0,0
6,1655,8,7,10,2006,12,15,0
3,4413,8,14,7,2010,23,8,0
6,408,2,29,12,2012,16,18,0
6,18015,8,15,1,2011,12,42,0
2,8771,2,1,4,2003,23,57,0
2,1907,5,14,12,2010,16,55,0
5,13617,3,30,11,2007,13,30,0
2,9536,7,11,11,2014,15,0,0
4,5108,4,19,9,2013,10,55,0
3,11786,4,1,5,2013,7,30,0
2,93,7,28,5,2013,16,20,0
7,308,5,25,1,2004,10,28,0
6,7182,3,11,3,2006,20,27,0
3,3619,2,4,2,2009,0,40,0
3,16305,3,4,4,2007,16,40,0
3,4062,4,11,7,2007,0,30,0
7,150,10,24,3,2013,5,29,0
1,21679,4,21,2,2005,0,1,0
4,13575,9,1,4,2004,20,0,0
2,9103,9,24,6,2003,17,42,0
1,203,2,3,3,2014,13,50,0
3,2042,3,3,11,2010,8,0,0
2,363,2,9,12,2008,21,40,0
4,2768,8,30,9,2004,12,0,0
7,213,4,29,1,2006,14,0,0
6,125,2,27,8,2011,19,45,0
1,3619,2,17,10,2005,15,47,0
4,14597,9,27,11,2008,21,0,0
3,8570,3,27,12,2006,19,0,0
1,12977,8,16,9,2013,16,30,0
6,967,4,24,1,2015,16,0,0
1,10222,3,28,10,2013,22,24,0
1,2904,2,4,4,2011,10,58,0
4,8732,4,23,3,2006,17,0,0
3,5957,8,9,1,2008,12,0,0
7,672,1,12,8,2012,2,10,0
4,4666,5,5,3,2009,22,30,0
2,2889,10,29,4,2008,3,15,0
1,4101,9,25,1,2010,10,47,0
2,17329,4,14,10,2003,0,30,0
4,898,2,10,12,2009,1,0,0
5,6267,6,9,8,2013,19,7,0
6,4136,1,18,10,2008,19,0,0
1,619,8,11,6,2012,19,0,0
3,247,2,13,7,2005,3,52,0
6,166,10,4,10,2003,11,50,0
6,6526,1,7,3,2009,1,12,0
4,5942,5,9,1,2014,6,52,0
3,11325,4,19,4,2006,10,45,0
5,6254,8,7,4,2006,2,3,0
2,2842,10,30,9,2003,23,49,0
3,402,4,14,5,2003,18,30,0
3,1882,4,20,2,2008,18,45,0
6,2391,2,18,10,2003,1,0,0
3,1915,5,5,2,2014,22,49,0
6,6158,6,25,2,2012,14,0,0
6,4565,6,15,1,2005,22,29,0
5,277,10,6,8,2004,15,30,0
4,28,4,13,11,2003,14,53,0
7,3593,5,6,5,2012,17,20,0
6,105,5,21,9,2013,16,32,0
4,5805,6,12,1,2012,18,0,0
2,28,4,17,9,2013,13,26,0
6,4692,3,23,8,2003,17,30,0
1,125,2,8,12,2014,19,0,0
3,8587,9,7,8,2013,13,0,0
7,343,4,6,10,2013,19,30,0
4,7064,4,15,12,2005,18,0,0
2,1059,4,22,7,2003,8,30,0
1,1967,3,21,7,2008,19,26,0
2,1761,1,25,6,2013,0,1,0
5,5485,5,25,3,2005,1,35,0
5,125,2,10,2,2012,18,15,0
4,5618,2,29,7,2010,12,0,0
4,13224,5,29,12,2011,4,0,0
2,1954,10,27,11,2007,14,33,0
1,10407,8,1,9,2014,21,30,0
3,3542,3,15,10,2014,12,0,0
6,3194,8,5,10,2013,19,0,0
1,36,2,13,6,2011,18,40,0
1,4876,3,4,2,2013,18,37,0
6,3736,3,17,12,2011,0,1,0
7,1525,4,26,8,2007,7,30,0
4,12308,5,17,10,2013,7,46,0
4,6742,4,27,12,2012,22,30,0
5,9847,4,6,5,2005,12,58,0
7,3725,10,13,3,2005,10,0,0
7,125,2,22,9,2013,13,30,0
1,5422,10,15,9,2014,7,51,0
2,21977,6,24,6,2003,15,25,0
7,779,2,4,12,2005,21,56,0
4,3456,8,29,5,2003,9,52,0
6,2041,10,18,10,2003,18,15,0
3,10053,7,25,8,2010,11,0,0
6,8475,8,3,6,2006,1,0,0
3,4838,8,14,10,2009,16,15,0
6,823,2,19,6,2010,17,6,0
2,14904,8,27,5,2003,13,0,0
2,6426,9,27,5,2003,17,0,0
4,4446,2,30,6,2011,16,40,0
2,1254,2,22,2,2005,18,0,0
1,125,2,13,12,2010,23,0,0
5,3300,4,18,10,2013,1,58,0
3,4101,9,21,3,2012,8,47,0
3,2332,2,12,12,2012,20,40,0
3,1453,10,8,1,2003,4,22,0
7,3961,4,18,5,2008,16,27,0
1,392,4,18,8,2008,19,6,0
1,18557,8,22,11,2004,18,0,0
1,4239,4,10,11,2014,11,41,0
7,2810,2,4,7,2010,20,30,0
6,4296,4,14,12,2013,22,0,0
6,5040,4,27,7,2013,10,0,0
3,1670,2,29,4,2015,22,30,0
2,14524,9,28,11,2006,7,15,0
1,3090,3,20,8,2007,9,30,0
3,4988,4,20,4,2005,17,0,0
1,13673,8,20,1,2003,18,0,0
6,6839,5,23,8,2008,19,30,0
2,385,3,13,11,2012,18,15,0
3,4927,2,31,10,2012,17,36,0
4,784,2,12,7,2012,21,15,0
2,887,7,18,3,2008,16,50,0
5,645,3,6,3,2015,6,0,0
4,13805,7,9,1,2014,2,50,0
7,12679,8,29,1,2006,20,32,0
1,17788,9,12,5,2003,20,9,0
7,3180,10,22,5,2011,10,30,0
1,5440,9,31,10,2011,0,1,0
5,10427,9,22,2,2013,17,8,0
6,4341,2,12,2,2011,17,0,0
3,2725,4,22,9,2010,21,2,0
3,2749,9,20,10,2010,15,50,0
6,3499,7,11,2,2012,18,30,0
7,1210,1,17,7,2005,11,30,0
2,7096,1,16,10,2007,21,30,0
5,6632,4,7,9,2012,14,15,0
4,2803,10,6,10,2005,11,6,0
5,166,10,15,1,2010,13,50,0
4,648,2,19,8,2004,0,56,0
2,6947,5,27,10,2009,4,8,0
1,4026,8,23,7,2012,2,25,0
7,22,10,22,4,2007,15,0,0
3,6269,4,23,2,2005,15,23,0
5,125,2,3,10,2003,0,1,0
2,1806,5,1,10,2013,0,1,0
2,1233,4,9,7,2013,15,20,0
6,21763,7,19,4,2003,15,0,0
4,2192,10,11,12,2008,0,8,0
1,4478,4,18,4,2011,15,0,0
2,6159,4,30,11,2010,20,30,0
7,155,2,23,9,2012,0,30,0
1,125,2,20,8,2012,16,0,0
3,114,8,2,5,2007,12,2,0
2,232,4,10,6,2003,16,30,0
6,3396,10,27,12,2014,13,15,0
3,1957,8,17,11,2010,22,30,0
3,7598,3,4,3,2009,19,9,0
7,1221,2,25,8,2013,2,15,0
1,12557,5,27,6,2005,15,30,0
6,166,10,28,11,2009,14,0,0
4,125,2,23,7,2009,0,49,0
5,5398,1,31,10,2014,13,0,0
5,8759,3,2,6,2006,16,16,0
3,125,2,20,4,2005,19,5,0
4,5086,3,22,1,2004,16,2,0
6,8869,8,26,1,2013,19,53,0
4,6027,8,31,5,2012,8,22,0
1,36,2,23,7,2012,19,50,0
3,330,5,2,5,2007,3,5,0
5,5786,4,11,2,2011,21,30,0
6,125,2,31,12,2005,22,15,0
6,1041,5,2,6,2007,11,0,0
1,3856,4,12,6,2006,20,40,0
4,10116,7,26,1,2012,11,26,0
4,2563,10,16,6,2005,14,56,0
6,7178,3,17,5,2014,13,0,0
4,6248,2,11,1,2007,11,0,0
5,3153,6,2,10,2009,17,40,0
3,144,4,17,9,2008,13,24,0
3,718,7,25,1,2012,0,49,0
3,2478,8,5,3,2003,0,36,0
6,4138,6,24,8,2013,21,54,0
2,5337,8,9,12,2003,21,0,0
4,985,4,13,1,2005,21,0,0
3,16310,3,7,4,2010,6,16,0
6,91,3,30,7,2011,21,28,0
1,11604,8,5,2,2007,15,3,0
2,21757,2,15,4,2003,13,47,0
3,3613,5,22,2,2012,9,15,0
4,3852,5,7,9,2006,11,0,0
1,499,2,30,3,2015,15,30,0
1,615,1,6,7,2009,14,0,0
2,3221,9,22,8,2006,3,0,0
2,826,4,18,3,2008,19,0,0
2,14871,9,3,2,2004,15,0,0
2,456,1,8,7,2014,8,0,0
3,5835,5,24,8,2005,20,0,0
3,8344,7,18,4,2007,1,40,0
4,176,1,9,3,2006,10,0,0
5,19748,9,17,10,2008,7,40,0
5,5164,4,7,3,2008,16,54,0
5,1016,4,28,6,2013,11,0,0
6,2501,4,12,12,2009,13,12,0
5,6125,1,20,2,2015,16,43,0
3,1150,2,27,6,2012,13,45,0
1,11584,9,14,4,2008,0,1,0
7,1220,10,5,5,2013,13,30,0
4,234,6,2,5,2013,18,0,0
4,9799,6,26,8,2010,17,30,0
2,6376,3,17,2,2015,20,30,0
5,3526,5,10,3,2006,8,31,0
5,2398,2,18,9,2009,19,0,0
2,9369,5,26,6,2007,0,1,0
1,6916,4,4,2,2008,23,53,0
2,2418,2,21,9,2010,23,35,0
6,2395,2,7,3,2009,1,0,0
7,12094,8,8,3,2009,2,39,0
4,6420,2,20,2,2014,8,10,0
4,713,4,29,7,2010,12,0,0
2,2918,3,26,5,2009,22,0,0
6,6031,3,17,5,2014,0,45,0
7,220,4,25,9,2005,20,30,0
7,3664,4,14,12,2008,5,30,0
5,7872,3,1,10,2004,17,0,0
3,156,2,11,6,2003,18,0,0
3,967,4,26,1,2011,11,0,0
2,1966,7,11,12,2012,16,30,0
5,1753,7,11,7,2014,8,30,0
7,5206,5,12,7,2009,17,41,0
1,2340,3,8,12,2014,4,35,0
7,11196,5,3,12,2006,2,9,0
3,713,4,11,6,2014,12,30,0
1,1760,10,5,8,2013,3,0,0
4,5245,5,11,8,2005,17,10,0
4,653,10,23,2,2006,16,15,0
7,9259,3,6,5,2012,18,30,0
5,9408,9,14,11,2014,2,30,0
4,125,2,5,5,2005,10,0,0
1,10479,7,23,8,2010,9,0,0
1,6184,3,15,10,2012,12,30,0
4,16432,10,11,11,2004,0,2,0
4,9271,2,27,12,2012,1,36,0
2,18426,9,29,4,2008,13,5,0
4,280,3,22,2,2007,11,23,0
4,3694,8,8,2,2007,8,0,0
1,102,10,13,10,2014,20,30,0
3,11030,7,6,8,2008,9,30,0
2,1182,5,27,7,2010,0,1,0
6,4128,2,27,12,2014,16,5,0
2,281,4,12,5,2015,23,10,0
2,14387,7,30,10,2012,8,20,0
4,870,4,15,10,2009,0,1,0
4,11055,9,13,5,2004,19,30,0
5,2549,5,27,1,2012,11,45,0
6,211,5,16,7,2011,6,16,0
7,4228,8,11,3,2012,12,0,0
4,1012,4,29,10,2009,0,30,0
1,435,10,9,1,2006,17,53,0
2,2586,2,1,9,2009,0,1,0
4,12036,8,4,9,2008,13,43,0
2,3281,2,21,8,2007,18,0,0
2,6525,2,6,1,2009,9,45,0
2,1271,2,26,6,2012,9,38,0
6,6522,8,27,8,2005,15,29,0
3,2046,2,14,7,2010,9,0,0
6,125,2,25,7,2009,23,0,0
5,10948,2,11,3,2005,13,10,0
2,656,9,9,7,2013,10,50,0
2,2420,8,13,4,2004,1,30,0
1,77,10,26,6,2006,1,45,0
2,5948,3,16,4,2013,9,4,0
6,16684,3,31,12,2011,9,8,0
1,363,2,8,3,2010,16,29,0
5,3376,10,2,12,2011,12,50,0
2,6087,8,4,3,2008,15,0,0
1,4137,9,18,10,2010,20,30,0
2,8655,7,7,3,2006,20,20,0
7,36,2,18,5,2008,13,20,0
2,5244,5,31,5,2011,23,17,0
2,435,10,12,1,2010,18,39,0
3,1721,2,22,8,2012,13,15,0
7,4031,3,3,6,2012,1,10,0
