"day","address","location","date","month","year","hour","min","SECONDARYCODES"
4,8223,2,24,1,2008,23,0,0
5,12878,9,26,8,2011,7,0,0
3,16127,8,6,9,2006,9,19,0
7,7366,2,27,12,2009,22,28,0
4,601,9,3,5,2012,11,46,0
6,957,2,25,8,2012,1,35,0
3,6617,2,5,9,2007,17,25,0
1,5031,4,16,3,2015,19,27,0
1,1406,4,27,12,2010,0,30,0
4,201,6,1,10,2009,12,0,0
6,4892,4,15,6,2013,10,15,0
7,4017,3,28,12,2008,14,28,0
1,1580,10,21,2,2011,11,58,0
2,5393,5,28,10,2008,0,10,0
5,263,3,23,3,2007,0,1,0
6,19638,9,26,3,2005,18,11,0
6,5911,8,14,8,2010,18,30,0
2,1982,3,6,1,2004,20,45,0
2,390,5,15,4,2014,1,0,0
6,5416,5,13,2,2010,3,0,0
4,1302,2,6,2,2014,18,30,0
5,1279,5,10,8,2007,21,50,0
5,8006,7,22,8,2014,0,1,0
5,3286,1,15,10,2004,17,0,0
6,2345,3,18,6,2005,12,0,0
5,2924,5,26,12,2014,19,30,0
4,4368,5,4,10,2007,7,0,0
5,17925,4,9,3,2012,11,5,0
1,1692,6,10,6,2013,12,50,0
7,342,2,26,8,2007,3,26,0
3,4141,4,27,7,2005,17,0,0
3,125,2,1,10,2008,22,30,0
1,4163,7,30,9,2013,0,59,0
7,5499,4,3,7,2005,13,38,0
4,1095,5,15,5,2008,23,30,0
7,1763,4,25,7,2004,1,0,0
2,504,4,24,1,2006,11,55,0
3,125,2,29,12,2010,14,35,0
4,11907,5,24,1,2013,12,45,0
3,251,5,13,5,2015,5,57,0
4,442,2,26,6,2014,16,0,0
6,12106,2,22,2,2003,18,48,0
3,1079,5,7,8,2013,17,30,0
6,2643,9,29,12,2007,6,45,0
2,5135,1,16,9,2003,17,0,0
4,14478,9,24,3,2011,9,45,0
3,5107,10,22,7,2009,21,23,0
6,125,2,9,8,2003,14,34,0
2,548,10,8,7,2008,12,55,0
6,8973,1,3,11,2007,23,0,0
3,520,3,20,4,2011,0,1,0
2,840,5,29,4,2014,19,0,0
1,2778,1,30,8,2004,13,41,0
1,2046,2,7,6,2004,5,0,0
5,88,2,26,2,2010,18,48,0
2,3498,3,29,4,2008,7,0,0
2,957,2,21,2,2012,22,52,0
3,3722,1,23,2,2005,13,14,0
4,21763,7,1,4,2004,10,0,0
3,9401,7,1,5,2013,22,0,0
1,1519,1,17,2,2014,9,45,0
3,4936,6,8,1,2014,11,17,0
4,653,10,21,8,2014,11,30,0
2,3265,5,4,5,2010,17,0,0
3,5164,4,8,2,2006,15,44,0
3,4108,6,21,3,2012,9,0,0
4,133,3,21,2,2008,11,30,0
6,9851,6,23,2,2013,23,43,0
5,3498,3,6,5,2011,21,0,0
6,8462,9,26,8,2006,0,45,0
1,22016,5,30,8,2004,10,4,0
3,22266,3,7,7,2004,12,30,0
2,83,2,7,1,2003,13,50,0
3,6725,9,22,1,2003,13,11,0
6,14851,9,26,6,2004,10,0,0
4,1004,1,24,1,2008,1,0,0
2,1255,6,29,5,2007,22,55,0
6,18525,3,2,7,2011,9,0,0
5,6459,8,26,8,2011,15,0,0
1,4831,2,26,11,2007,19,5,0
3,365,1,28,5,2008,16,0,0
2,125,2,18,5,2010,13,0,0
2,17117,9,22,2,2005,19,0,0
3,1345,1,13,11,2013,18,30,0
3,392,4,24,6,2009,18,0,0
7,1036,8,31,12,2006,20,0,0
2,125,2,19,8,2003,12,0,0
1,428,4,6,2,2006,6,45,0
5,10318,9,7,10,2011,20,30,0
2,17243,1,18,9,2012,22,43,0
2,4435,3,31,8,2004,16,0,0
5,10740,6,4,9,2009,22,43,0
5,363,2,19,10,2007,10,50,0
5,7270,5,20,2,2009,23,30,0
3,7166,9,15,4,2009,16,30,0
2,1478,6,19,8,2014,10,0,0
4,83,2,26,1,2012,19,11,0
4,5379,8,7,4,2011,11,45,0
7,7503,5,23,8,2009,14,58,0
4,1816,2,14,6,2007,7,50,0
4,949,5,15,7,2010,0,30,0
7,1218,2,2,12,2012,2,15,0
6,7152,4,18,10,2003,23,15,0
7,1611,3,18,5,2003,20,10,0
5,232,4,11,7,2008,16,0,0
3,4445,9,26,5,2004,9,45,0
6,263,1,29,11,2008,18,0,0
3,19617,3,26,5,2004,7,56,0
3,538,8,2,11,2011,16,6,0
5,7169,4,8,10,2010,17,55,0
3,4874,3,7,1,2004,13,17,0
1,644,1,31,3,2014,10,49,0
1,13774,9,30,10,2006,15,35,0
4,1245,10,17,4,2008,13,46,0
7,6947,5,22,4,2007,15,8,0
4,6188,3,12,1,2012,10,25,0
1,759,5,19,2,2007,15,50,0
1,7813,1,4,3,2013,23,0,0
7,3892,2,20,11,2011,0,59,0
5,631,2,17,4,2015,17,30,0
1,1742,1,3,3,2008,23,30,0
6,11482,8,24,9,2011,22,30,0
1,11380,8,14,11,2005,21,0,0
1,22288,5,5,1,2004,9,0,0
3,4317,4,9,3,2011,11,30,0
2,2583,2,26,12,2006,21,0,0
3,2827,4,24,7,2013,14,29,0
5,3624,1,1,7,2005,17,0,0
7,7368,7,28,2,2010,18,0,0
4,151,5,19,4,2007,14,15,0
2,13120,9,16,10,2007,22,0,0
5,1162,1,6,5,2005,19,30,0
2,7427,5,24,6,2008,18,54,0
6,977,1,14,11,2009,21,30,0
6,13250,3,26,2,2005,23,55,0
6,4019,4,9,2,2013,21,40,0
6,1256,7,17,7,2010,12,30,0
7,504,4,1,11,2009,7,52,0
7,11062,7,18,5,2003,17,50,0
5,387,2,28,1,2011,2,0,0
1,2252,2,19,1,2009,21,30,0
1,9977,2,18,4,2005,9,56,0
4,1091,10,22,9,2011,19,49,0
4,11920,3,25,6,2009,15,45,0
4,981,2,28,7,2011,22,30,0
6,408,2,21,4,2012,18,7,0
4,826,4,24,7,2008,7,9,0
4,7243,1,24,7,2008,3,10,0
6,5939,3,24,1,2004,14,50,0
2,2853,6,25,5,2004,20,0,0
3,11675,4,22,2,2012,9,39,0
7,1823,1,19,4,2015,9,53,0
1,4304,1,30,4,2012,13,15,0
4,6570,3,11,11,2004,15,15,0
4,4576,6,24,1,2013,7,30,0
2,6704,8,4,9,2007,15,45,0
7,6285,3,15,8,2010,16,30,0
5,6024,8,10,7,2009,22,18,0
5,2153,2,9,9,2005,17,31,0
5,12077,3,25,6,2004,10,15,0
3,12096,5,25,8,2010,16,0,0
4,1975,2,16,10,2014,15,0,0
3,7434,4,23,3,2005,21,5,0
1,13948,3,2,10,2006,12,10,0
7,5441,6,21,9,2008,22,0,0
7,10165,7,6,6,2010,3,30,0
2,4510,5,15,11,2011,18,0,0
1,2907,4,2,3,2009,8,0,0
2,1099,2,15,11,2005,19,15,0
4,9799,6,6,9,2007,23,55,0
3,376,2,26,12,2012,18,0,0
4,1453,10,29,10,2009,7,45,0
6,6738,4,25,12,2004,23,56,0
2,1319,2,4,3,2008,11,36,0
5,12331,3,20,2,2009,22,19,0
4,7089,8,30,6,2005,17,0,0
5,13466,5,24,1,2014,14,47,0
1,2760,5,8,12,2008,2,43,0
4,2911,10,17,9,2009,22,40,0
2,12312,1,10,7,2012,0,1,0
6,765,3,4,10,2014,16,44,0
2,2911,10,29,10,2013,6,0,0
2,1220,10,25,12,2007,19,10,0
6,1305,1,5,9,2009,23,25,0
3,435,10,4,2,2004,17,27,0
6,7443,7,9,2,2008,1,25,0
7,8008,7,23,9,2012,19,40,0
7,11158,8,26,3,2006,20,50,0
4,1496,5,13,12,2012,19,0,0
2,3180,10,20,8,2013,1,0,0
5,1220,10,9,7,2004,6,40,0
4,3015,6,11,12,2014,8,0,0
1,1091,10,6,12,2004,18,3,0
3,4298,10,17,9,2008,11,25,0
6,3496,5,2,10,2004,13,0,0
5,3131,10,6,8,2004,10,0,0
1,13133,6,25,7,2011,12,0,0
4,2470,2,30,10,2003,12,50,0
4,4676,4,27,5,2004,13,0,0
3,693,2,15,6,2005,1,22,0
7,11432,3,29,6,2014,16,31,0
5,12865,5,20,4,2007,20,30,0
1,1182,5,15,9,2008,3,13,0
2,16521,9,28,12,2010,16,0,0
3,2159,10,9,7,2014,10,19,0
1,5557,3,19,3,2012,14,15,0
7,542,2,10,4,2005,18,0,0
2,880,5,11,12,2007,10,0,0
4,10149,7,11,8,2005,2,30,0
4,3038,1,9,7,2009,23,0,0
7,4136,1,18,7,2010,0,37,0
2,2089,3,21,2,2012,15,17,0
4,9246,7,8,7,2004,21,0,0
4,1354,9,22,1,2004,0,14,0
1,6483,1,4,4,2011,13,30,0
3,451,2,6,2,2013,14,50,0
3,1091,10,29,12,2010,11,50,0
1,8082,5,29,5,2006,16,30,0
2,6867,2,14,9,2004,11,51,0
6,1349,9,2,5,2009,1,29,0
1,125,2,5,1,2009,10,30,0
6,125,2,3,10,2009,0,15,0
4,5392,5,15,5,2014,16,30,0
6,7503,5,11,1,2003,9,0,0
4,4603,5,9,1,2014,16,0,0
4,5416,5,11,8,2005,21,20,0
6,1352,4,21,4,2012,15,0,0
1,432,7,4,3,2013,17,15,0
6,501,4,14,7,2007,12,15,0
1,1415,4,31,3,2003,23,0,0
3,19143,7,26,5,2004,9,10,0
3,289,4,25,8,2010,19,30,0
6,1130,2,10,4,2010,21,0,0
2,1760,10,16,5,2006,10,10,0
4,3849,5,14,1,2010,19,15,0
1,756,3,15,11,2010,9,40,0
1,12058,3,3,9,2012,12,0,0
2,3664,4,2,9,2014,0,24,0
4,125,2,15,4,2004,12,0,0
6,182,4,14,12,2013,16,20,0
6,115,8,11,12,2004,17,30,0
5,16683,9,30,6,2006,15,4,0
1,4848,3,22,12,2014,15,14,0
7,1588,9,5,10,2014,11,15,0
2,11397,5,3,3,2009,15,10,0
3,1182,5,24,7,2013,0,1,0
3,223,10,7,9,2005,13,53,0
3,3103,2,16,10,2013,9,50,0
6,223,10,21,2,2004,0,50,0
6,3564,2,23,10,2010,12,0,0
7,125,2,6,5,2007,2,30,0
5,511,4,20,9,2013,16,50,0
5,6263,3,24,12,2004,23,0,0
7,3762,1,16,11,2008,20,31,0
7,597,1,23,3,2008,13,0,0
6,14558,4,20,5,2006,14,15,0
4,2560,1,12,8,2010,12,0,0
7,259,5,23,3,2014,15,40,0
1,18,10,22,7,2013,18,0,0
1,5649,3,20,8,2007,14,12,0
7,8065,6,20,4,2008,20,13,0
1,8917,6,28,4,2003,15,9,0
7,13103,2,31,7,2005,0,30,0
2,12391,4,9,11,2004,14,23,0
3,8381,9,29,6,2005,21,0,0
6,1090,4,10,1,2015,1,49,0
2,1895,3,28,4,2015,20,0,0
6,10412,9,1,11,2003,23,15,0
2,7145,2,1,9,2009,20,0,0
3,2842,10,9,7,2008,6,42,0
1,3648,5,20,8,2007,18,15,0
4,501,4,6,4,2006,19,58,0
6,4140,10,8,9,2007,8,0,0
7,125,2,21,3,2004,0,30,0
3,125,2,10,12,2014,11,15,0
1,6453,7,28,10,2013,18,26,0
3,9920,4,28,11,2007,8,50,0
4,125,2,16,4,2015,10,40,0
3,14677,3,30,6,2010,18,45,0
6,357,4,13,8,2011,18,40,0
1,22139,3,20,1,2003,18,0,0
7,1024,1,1,11,2009,1,15,0
5,15689,4,12,7,2013,7,15,0
7,4643,9,6,9,2009,18,39,0
4,714,2,21,10,2010,11,22,0
2,548,10,11,7,2006,13,25,0
5,522,2,30,10,2009,22,0,0
1,220,4,26,4,2004,14,31,0
7,92,1,30,1,2005,16,0,0
6,7486,1,20,10,2012,12,0,0
5,1224,1,29,6,2012,21,35,0
3,2706,10,3,9,2003,17,8,0
6,414,2,22,9,2007,22,0,0
2,985,4,19,8,2014,18,0,0
2,534,4,20,2,2007,22,56,0
4,11525,9,19,2,2009,18,30,0
5,2696,4,14,5,2004,22,0,0
2,504,4,18,2,2003,10,30,0
5,12278,3,28,11,2003,23,0,0
4,2579,2,27,11,2008,3,14,0
3,1008,7,25,1,2012,20,30,0
1,7128,4,8,6,2009,19,0,0
7,16995,9,6,11,2005,23,0,0
4,2995,5,12,7,2012,23,30,0
4,15789,2,16,9,2004,7,1,0
3,125,2,22,3,2006,0,1,0
7,125,2,7,5,2006,0,1,0
1,12701,4,14,10,2013,17,0,0
3,7876,2,1,6,2011,0,1,0
3,3604,4,18,2,2015,1,25,0
1,651,9,19,7,2004,23,59,0
3,2097,3,9,3,2005,20,45,0
6,14023,5,30,12,2006,14,2,0
5,8852,1,7,3,2008,21,0,0
7,3765,5,14,12,2014,18,0,0
3,133,3,2,4,2014,19,16,0
7,1991,10,19,4,2009,6,16,0
3,7235,3,3,3,2004,4,45,0
4,7572,6,18,9,2003,0,30,0
4,9967,4,8,9,2005,19,0,0
1,728,9,11,5,2015,8,30,0
6,4048,2,29,12,2012,3,0,0
6,5135,1,9,8,2014,23,6,0
5,103,1,6,8,2004,5,0,0
4,8727,2,7,4,2011,16,15,0
3,13012,3,8,1,2003,19,1,0
3,5238,1,21,9,2011,10,15,0
6,13215,7,19,10,2013,7,0,0
5,3550,4,29,6,2007,19,46,0
3,3039,1,15,4,2015,1,0,0
2,9485,4,11,6,2013,20,40,0
2,1951,2,22,7,2014,8,5,0
3,7447,9,21,1,2015,17,0,0
6,3721,8,7,4,2007,16,55,0
3,9200,8,9,7,2014,18,35,0
3,7835,2,28,5,2003,11,36,0
5,14841,4,26,11,2004,20,0,0
6,10061,5,2,6,2007,8,57,0
6,435,10,11,8,2012,1,42,0
2,3268,8,27,12,2005,16,45,0
5,125,2,28,12,2012,16,20,0
4,514,5,10,1,2008,22,30,0
6,4769,4,2,12,2006,14,5,0
1,3932,3,14,4,2003,21,47,0
2,4116,7,31,3,2015,12,0,0
4,7806,4,25,7,2013,12,0,0
1,1076,4,19,9,2005,17,0,0
4,198,1,26,7,2007,16,0,0
7,13484,2,11,3,2012,16,0,0
3,7347,7,30,11,2011,17,10,0
3,872,2,30,5,2007,22,34,0
4,292,5,21,10,2010,20,40,0
4,6653,3,24,2,2005,0,1,0
4,21785,2,21,8,2003,14,10,0
1,1555,2,3,9,2007,15,20,0
7,817,2,18,5,2008,13,0,0
5,2473,2,26,12,2003,0,1,0
2,125,2,9,2,2010,13,15,0
2,6023,5,15,9,2009,12,8,0
2,12081,8,8,7,2014,0,7,0
1,1287,2,5,9,2011,18,45,0
4,12734,9,16,5,2013,19,1,0
7,1090,4,8,8,2004,13,55,0
1,3708,4,2,2,2009,21,35,0
7,963,7,3,5,2015,9,0,0
2,8223,2,5,8,2003,14,0,0
2,618,2,19,2,2013,13,30,0
7,7181,3,9,9,2012,22,21,0
5,8895,3,6,10,2006,14,0,0
6,408,2,7,4,2007,10,40,0
5,5561,1,10,1,2014,9,45,0
3,5527,5,2,5,2007,19,58,0
2,7108,5,30,5,2006,18,0,0
5,9640,2,4,10,2013,10,31,0
3,468,2,24,6,2009,9,20,0
6,10813,3,8,10,2011,19,10,0
3,125,2,13,6,2007,18,10,0
3,13379,8,9,2,2005,14,0,0
3,2448,1,9,3,2005,21,43,0
2,3532,3,11,5,2004,2,52,0
3,9508,8,1,10,2003,10,43,0
7,15907,3,2,6,2013,17,30,0
1,518,10,6,1,2014,11,0,0
7,6947,5,8,5,2005,11,36,0
3,10099,3,2,6,2010,11,30,0
5,22,10,4,10,2013,0,1,0
3,4564,1,8,8,2012,17,35,0
7,10320,7,5,10,2014,14,0,0
1,8651,4,17,5,2010,16,30,0
4,159,6,21,8,2008,12,58,0
3,7356,7,21,1,2015,18,0,0
5,460,5,28,5,2004,12,35,0
3,2191,1,27,6,2007,16,40,0
4,7182,3,4,4,2013,18,20,0
1,189,2,25,12,2006,16,40,0
6,17102,2,5,4,2003,13,18,0
4,8691,4,11,12,2014,19,28,0
2,925,2,22,6,2004,21,0,0
3,9982,9,10,8,2005,19,0,0
3,5262,10,4,2,2015,15,2,0
4,7503,5,6,4,2006,15,5,0
6,1360,4,15,11,2014,21,0,0
5,36,2,29,1,2010,22,0,0
7,2192,10,27,2,2011,3,0,0
6,1263,2,14,1,2012,22,0,0
2,504,4,31,8,2004,13,40,0
6,2424,2,28,6,2003,22,0,0
1,1218,2,15,9,2003,3,30,0
2,4111,10,15,4,2003,22,30,0
4,15012,3,7,3,2013,15,30,0
6,6065,4,3,12,2011,21,59,0
6,2962,8,11,2,2006,17,40,0
6,3742,8,25,8,2007,17,19,0
4,1012,4,28,6,2007,22,47,0
4,2854,8,4,9,2014,12,30,0
7,366,10,22,2,2009,14,44,0
6,10101,9,21,2,2009,17,25,0
7,7175,1,16,1,2005,14,0,0
7,19510,3,17,1,2010,15,45,0
2,10929,9,6,2,2007,0,1,0
1,2862,10,8,6,2009,18,30,0
5,3624,1,22,10,2010,15,30,0
6,11796,9,22,4,2006,19,0,0
6,7786,3,29,12,2012,21,30,0
7,1080,8,25,3,2012,23,0,0
5,39,3,21,5,2010,19,8,0
4,1597,8,3,4,2014,14,32,0
5,3038,1,9,9,2011,8,22,0
6,6032,5,21,2,2015,12,0,0
6,11752,3,8,9,2012,18,12,0
3,10340,8,22,1,2003,13,30,0
4,88,2,11,3,2010,21,0,0
4,17027,6,22,4,2010,9,0,0
3,9325,4,10,2,2010,21,45,0
4,7599,6,26,6,2003,18,0,0
1,648,2,3,2,2003,14,0,0
3,631,2,30,5,2012,23,45,0
4,3234,4,7,8,2014,9,0,0
2,6655,7,11,1,2011,23,45,0
5,528,10,2,5,2003,11,0,0
3,4992,4,10,11,2004,23,0,0
4,501,4,21,3,2013,14,20,0
4,10269,6,29,4,2004,12,0,0
6,7476,4,12,1,2008,20,15,0
4,7819,4,25,12,2008,20,0,0
3,1975,2,26,1,2011,9,25,0
7,2805,8,22,10,2006,20,40,0
7,4603,5,22,9,2013,0,1,0
7,3569,1,13,3,2011,16,5,0
4,535,3,13,1,2005,9,29,0
6,3185,7,22,9,2007,10,20,0
5,3688,10,27,7,2007,17,10,0
4,6577,5,10,2,2011,21,0,0
4,947,2,4,4,2013,5,0,0
6,1095,5,17,12,2005,11,17,0
3,2328,5,23,12,2009,1,30,0
3,83,2,2,5,2012,2,0,0
1,4994,4,26,12,2011,17,30,0
3,7769,8,23,1,2008,15,0,0
6,6036,1,27,8,2005,7,0,0
5,9545,6,29,12,2006,18,45,0
5,355,2,14,11,2014,15,7,0
4,10338,4,30,9,2004,0,59,0
5,10126,7,17,10,2003,18,0,0
2,8257,6,16,9,2008,3,10,0
3,182,4,17,9,2003,3,33,0
1,52,5,13,4,2015,22,28,0
1,1406,4,10,5,2004,16,1,0
3,363,2,1,10,2014,16,10,0
1,3362,5,4,2,2008,11,45,0
5,7276,2,16,4,2004,10,35,0
2,11440,8,29,11,2005,4,25,0
5,2812,8,6,2,2009,22,40,0
4,527,4,19,2,2009,22,6,0
1,1115,1,4,8,2008,23,30,0
6,7415,4,3,11,2012,20,50,0
1,9091,7,3,10,2011,20,26,0
2,2911,10,1,10,2013,16,44,0
7,323,9,13,7,2014,16,53,0
2,1991,10,20,9,2011,14,10,0
3,232,4,16,6,2010,19,58,0
1,12819,4,22,8,2005,18,30,0
3,511,4,17,11,2010,20,43,0
7,125,2,23,8,2009,0,50,0
4,4876,3,26,1,2012,18,33,0
7,6313,3,24,3,2013,10,50,0
5,2869,10,21,3,2014,8,3,0
3,2414,3,13,12,2006,9,34,0
7,445,2,15,1,2012,0,30,0
7,829,1,23,8,2009,6,30,0
4,772,10,22,8,2013,21,30,0
2,408,2,6,7,2004,20,18,0
6,8878,1,4,9,2004,9,0,0
6,9361,5,2,5,2009,0,15,0
6,863,1,24,1,2009,16,0,0
5,263,1,24,8,2012,14,45,0
5,8801,3,12,7,2013,12,0,0
5,1233,4,12,12,2003,20,45,0
6,9889,5,5,4,2008,14,53,0
3,1415,4,4,9,2013,5,0,0
1,44,6,9,6,2008,12,35,0
6,2609,2,3,5,2008,23,0,0
1,355,2,23,7,2012,18,20,0
2,213,4,21,9,2010,11,33,0
2,7766,4,5,2,2008,1,30,0
4,8665,6,25,11,2004,21,0,0
3,2371,10,18,4,2007,14,50,0
4,125,2,25,2,2010,11,0,0
5,11593,9,20,10,2006,16,0,0
2,2241,4,20,1,2015,13,45,0
1,125,2,6,2,2006,14,35,0
6,601,9,29,11,2014,12,20,0
7,2737,3,3,7,2011,22,17,0
6,758,5,23,4,2005,13,30,0
1,15058,3,7,3,2005,2,58,0
2,12520,3,29,11,2005,17,39,0
3,6027,8,22,12,2004,10,45,0
6,220,4,29,1,2011,22,0,0
7,5760,1,21,4,2013,11,3,0
3,21997,3,9,7,2003,8,0,0
5,1886,9,20,8,2004,20,5,0
4,8852,1,9,3,2006,18,0,0
3,359,10,24,2,2010,10,0,0
7,163,7,14,2,2010,21,0,0
5,220,4,17,5,2013,2,57,0
2,1584,5,21,8,2007,12,45,0
3,927,1,18,5,2005,12,5,0
2,125,2,28,6,2005,13,0,0
6,14940,7,10,8,2013,21,0,0
5,554,10,4,10,2013,20,30,0
2,339,3,20,8,2013,21,0,0
7,2015,8,23,8,2009,19,45,0
3,8537,2,7,1,2004,19,31,0
5,15523,5,15,12,2006,10,10,0
6,3525,9,10,8,2013,20,0,0
1,2289,1,4,8,2014,11,33,0
7,3319,5,13,7,2008,0,1,0
6,2259,2,8,8,2009,11,20,0
3,1312,7,18,3,2015,3,58,0
1,908,10,3,3,2003,10,44,0
4,7866,6,12,1,2012,16,0,0
6,7449,7,23,8,2008,3,40,0
6,3771,5,7,2,2009,15,0,0
5,125,2,27,6,2008,12,0,0
1,2783,4,10,11,2014,9,59,0
2,2907,4,10,6,2008,0,37,0
2,442,2,13,5,2003,19,0,0
4,13929,7,11,11,2004,11,40,0
2,9629,5,8,3,2011,16,30,0
7,1438,3,9,3,2008,17,30,0
7,4656,8,4,5,2003,19,30,0
6,1842,7,10,9,2005,15,34,0
1,626,2,11,5,2015,16,55,0
7,803,6,5,10,2014,20,30,0
6,628,8,5,10,2013,20,6,0
3,13502,1,25,6,2008,16,0,0
7,146,10,9,2,2003,17,0,0
1,3569,1,5,2,2007,18,30,0
7,2014,3,6,9,2009,14,0,0
4,7262,2,9,1,2014,19,15,0
1,9098,8,2,2,2004,12,0,0
4,538,8,22,7,2004,20,0,0
5,18610,5,20,5,2011,18,0,0
7,1560,4,27,2,2005,23,0,0
4,2907,4,13,11,2014,13,46,0
1,9385,6,16,4,2012,19,31,0
2,1907,5,31,5,2005,21,25,0
5,2340,3,24,2,2006,20,53,0
3,13704,7,22,12,2004,2,0,0
7,9128,3,19,6,2005,12,0,0
7,4910,5,6,6,2010,22,20,0
7,1214,10,10,2,2008,17,37,0
5,1214,10,14,6,2013,8,31,0
1,2127,5,24,12,2012,6,30,0
1,6956,9,10,7,2006,0,1,0
1,1004,1,26,12,2005,15,30,0
7,12941,9,5,6,2011,0,1,0
7,4228,8,11,3,2012,12,0,0
3,11731,8,19,10,2005,18,30,0
6,772,10,23,4,2011,5,40,0
3,5245,10,6,8,2003,9,0,0
5,11078,9,19,9,2008,21,0,0
5,10463,4,15,10,2004,14,0,0
2,4880,2,8,7,2008,10,30,0
6,568,4,14,7,2007,10,18,0
7,1431,10,3,5,2009,12,7,0
7,14343,6,18,12,2011,18,0,0
5,10703,9,2,11,2007,15,30,0
5,2712,9,17,4,2015,10,30,0
2,13885,5,30,11,2010,0,1,0
1,1422,7,21,1,2013,21,15,0
5,7031,1,5,3,2004,2,0,0
4,2019,1,19,2,2004,1,30,0
1,1485,5,31,3,2014,19,0,0
2,504,4,20,2,2007,23,15,0
4,1091,10,10,1,2013,12,37,0
1,4298,10,25,1,2010,16,6,0
4,666,2,20,5,2010,19,56,0
4,11976,4,2,10,2008,18,23,0
1,1351,8,9,7,2007,17,0,0
7,1224,1,28,2,2010,1,30,0
5,5221,3,25,7,2014,2,40,0
4,907,6,17,6,2010,15,0,0
1,17780,6,30,4,2012,11,10,0
7,10783,8,16,5,2004,17,0,0
1,5508,1,2,9,2013,0,30,0
2,1749,2,17,3,2015,3,53,0
6,5012,6,10,3,2012,14,0,0
7,5,8,12,1,2003,0,1,0
7,3918,4,1,6,2008,0,5,0
4,7039,5,2,12,2010,0,15,0
6,744,10,27,7,2013,20,45,0
3,631,2,11,1,2012,19,0,0
4,1030,4,24,7,2003,18,30,0
4,8728,2,20,9,2012,0,25,0
3,548,10,31,10,2007,15,40,0
5,964,3,30,6,2006,17,45,0
1,8035,6,14,4,2003,15,50,0
7,7620,9,1,1,2012,18,0,0
1,927,1,10,11,2003,12,30,0
4,8412,7,15,7,2010,20,30,0
5,1156,8,2,12,2011,13,20,0
6,5913,5,20,9,2003,17,25,0
3,1885,2,21,8,2013,18,30,0
1,15362,4,21,2,2005,11,18,0
4,18063,8,11,12,2003,6,0,0
3,125,2,6,8,2008,17,53,0
6,12303,4,23,8,2003,1,4,0
4,6955,9,12,1,2006,23,0,0
2,125,2,30,10,2012,9,15,0
5,4750,5,24,12,2004,3,33,0
1,27,5,14,9,2009,12,20,0
6,2434,6,5,4,2014,3,0,0
2,3131,10,26,1,2010,12,40,0
4,8768,3,6,3,2008,0,40,0
1,6235,9,23,11,2009,21,30,0
5,15149,7,21,3,2008,18,0,0
7,125,2,23,5,2010,16,20,0
5,8276,4,26,12,2014,2,0,0
6,771,1,9,2,2013,1,15,0
6,628,8,20,10,2012,18,49,0
4,2911,10,21,3,2013,12,0,0
3,779,2,30,6,2010,12,0,0
1,492,6,8,1,2007,8,39,0
7,125,2,16,7,2006,23,0,0
3,821,10,6,8,2008,14,45,0
6,4912,2,14,1,2006,18,30,0
7,213,4,20,5,2007,11,30,0
3,2134,1,22,2,2012,21,43,0
5,549,4,30,11,2007,16,45,0
3,49,2,26,1,2011,11,0,0
4,7609,7,17,11,2011,17,0,0
1,1216,4,5,8,2013,12,45,0
6,2911,10,27,12,2008,9,5,0
5,3757,4,1,12,2006,0,1,0
6,4492,1,12,7,2014,19,30,0
5,2428,5,23,3,2012,23,0,0
5,14038,9,2,11,2007,20,0,0
7,6429,4,30,11,2003,0,20,0
7,5014,4,23,9,2012,12,56,0
5,442,2,25,7,2014,13,4,0
3,1620,10,7,1,2015,8,50,0
1,1525,4,5,2,2007,17,0,0
4,7230,4,13,12,2012,17,0,0
4,70,10,30,10,2008,11,0,0
5,7416,3,2,5,2014,20,35,0
5,125,2,4,6,2010,14,40,0
4,8412,7,10,3,2011,18,0,0
6,125,2,1,1,2011,2,0,0
2,3773,3,6,7,2004,6,30,0
4,2891,5,2,10,2003,1,30,0
6,3276,8,7,3,2009,12,0,0
6,166,10,24,1,2015,19,3,0
2,15021,3,9,12,2003,6,0,0
4,9830,8,28,10,2004,21,30,0
3,15907,3,11,8,2010,10,30,0
3,14989,3,18,2,2009,23,33,0
4,4957,4,26,12,2013,11,0,0
7,2390,9,27,1,2008,10,50,0
3,18,10,10,1,2007,20,5,0
4,7243,1,23,7,2009,18,40,0
3,922,9,19,10,2005,5,30,0
4,159,6,30,4,2009,17,9,0
3,4140,10,1,4,2009,17,45,0
5,7320,2,14,1,2005,23,21,0
3,18524,8,7,1,2009,17,0,0
3,9851,6,26,7,2006,21,0,0
4,1111,1,25,12,2003,17,0,0
6,4358,9,5,5,2007,3,1,0
1,10608,4,29,9,2014,2,17,0
3,9030,4,2,4,2008,19,0,0
4,22,10,13,1,2005,1,30,0
4,346,1,26,12,2013,17,45,0
7,141,6,6,10,2013,17,0,0
4,925,2,21,10,2010,21,55,0
1,176,1,27,5,2013,19,10,0
4,8568,1,5,2,2004,22,45,0
1,2635,4,9,6,2014,0,40,0
4,3103,2,17,10,2013,10,0,0
3,1117,4,30,5,2007,13,10,0
4,528,10,16,12,2010,20,30,0
2,13691,9,4,3,2014,22,42,0
5,348,10,10,9,2010,17,0,0
1,2214,1,26,5,2003,17,30,0
7,3881,4,26,2,2006,19,20,0
7,6484,7,10,4,2011,10,29,0
6,1297,1,7,4,2007,18,30,0
6,88,2,20,9,2014,14,5,0
