"day","address","location","date","month","year","hour","min","PROSTITUTION"
1,125,2,22,3,2010,22,4,0
5,11196,5,26,7,2013,19,0,0
3,3333,9,1,4,2009,9,0,0
6,1556,5,18,5,2013,7,0,0
1,13671,7,15,9,2003,18,0,0
2,227,1,19,2,2013,3,6,0
4,14210,9,9,1,2014,14,0,0
1,3677,2,7,1,2013,16,0,0
1,366,10,23,7,2012,11,0,0
3,939,5,4,4,2012,11,30,0
4,744,10,20,2,2003,0,11,0
6,2134,1,23,3,2013,8,32,0
5,554,10,3,4,2009,14,46,0
3,666,2,21,9,2011,18,0,0
5,797,4,17,10,2003,15,20,0
1,2393,8,26,6,2006,23,0,0
5,2877,5,2,10,2009,1,0,0
3,13769,7,27,7,2005,0,1,0
4,511,4,27,5,2004,14,31,0
1,5740,6,31,3,2003,23,4,0
1,125,2,21,12,2009,19,30,0
7,438,6,20,10,2013,19,54,0
5,1943,2,4,9,2009,20,35,0
5,8311,5,15,5,2009,23,30,0
2,408,2,27,12,2011,12,30,0
6,408,2,15,6,2013,21,0,0
3,7819,4,16,5,2012,13,41,0
1,485,2,4,10,2010,7,30,0
3,9796,5,1,10,2014,19,20,0
3,851,3,5,3,2008,22,30,0
2,12828,9,24,1,2006,16,0,0
7,203,2,3,11,2013,17,30,0
2,5633,8,24,6,2014,14,30,0
7,3806,5,18,11,2007,13,10,0
7,2941,1,29,1,2006,19,38,0
3,3603,1,7,1,2004,19,0,0
3,3796,3,28,4,2004,9,30,0
7,2391,2,24,3,2013,0,55,0
4,359,10,16,5,2013,16,15,0
1,93,7,3,3,2008,12,20,0
5,16070,3,13,1,2006,10,45,0
3,4160,2,17,11,2010,13,45,0
2,16897,9,27,11,2012,6,53,0
7,255,10,15,6,2008,15,15,0
6,2755,2,26,6,2004,23,30,0
3,20891,6,12,1,2005,12,0,0
2,8977,8,20,2,2007,23,0,0
5,2755,2,25,8,2006,1,25,0
7,211,5,29,7,2012,19,0,0
5,3642,1,3,4,2015,20,51,0
2,21987,3,11,11,2003,7,0,0
6,3386,1,19,4,2014,9,30,0
5,5139,2,17,5,2013,11,27,0
3,7187,2,13,6,2012,23,0,0
1,102,10,17,9,2012,6,8,0
7,2409,2,20,5,2012,0,30,0
3,9673,8,22,12,2004,0,30,0
4,3875,2,24,3,2005,16,25,0
6,298,9,16,5,2009,3,31,0
7,8035,6,1,6,2003,8,0,0
3,853,2,31,10,2012,9,0,0
4,1435,2,4,11,2010,13,51,0
1,8320,5,18,3,2013,22,0,0
4,1642,1,21,4,2011,20,45,0
5,5292,3,22,9,2006,19,0,0
4,10841,4,4,4,2013,21,0,0
7,158,2,24,8,2014,8,39,0
1,2275,2,21,3,2011,0,1,0
7,9585,4,20,4,2008,18,0,0
4,7385,4,9,1,2014,23,0,0
3,4019,4,25,12,2013,21,0,0
6,21653,9,7,2,2004,22,0,0
4,347,8,14,6,2007,12,50,0
6,631,2,9,4,2011,18,0,0
4,631,2,19,3,2015,21,0,0
1,98,4,28,5,2007,18,50,0
7,1445,1,13,3,2011,9,15,0
7,10466,4,4,5,2003,10,21,0
2,5397,8,4,3,2014,9,30,0
6,1602,4,12,2,2011,8,45,0
2,146,10,18,3,2008,17,0,0
7,1233,4,27,2,2011,11,55,0
3,357,4,27,6,2012,0,44,0
6,5069,3,24,3,2007,18,20,0
3,3618,2,24,11,2004,0,1,0
4,2575,9,28,12,2006,14,30,0
1,1525,4,28,10,2013,5,15,0
7,1111,1,24,2,2008,11,30,0
1,1154,9,7,7,2003,18,0,0
6,468,2,28,6,2014,22,20,0
7,346,1,7,10,2007,15,35,0
4,227,1,20,5,2010,7,40,0
5,213,4,5,10,2007,21,0,0
7,342,2,24,4,2005,21,0,0
2,2401,3,25,6,2013,23,30,0
5,14763,3,16,6,2006,6,0,0
4,2434,6,14,11,2013,13,24,0
7,9194,3,1,6,2003,2,0,0
1,3376,10,28,5,2007,15,50,0
2,6655,7,11,1,2011,23,45,0
2,1441,1,30,9,2003,20,30,0
2,4981,9,18,4,2006,9,0,0
5,4454,4,12,2,2010,2,30,0
3,3226,6,18,5,2005,11,0,0
1,1103,5,8,12,2014,17,0,0
6,1812,3,3,5,2014,22,46,0
3,772,10,8,1,2014,16,14,0
1,908,10,18,10,2010,7,1,0
4,9752,8,1,5,2008,21,0,0
6,1721,2,29,1,2005,21,0,0
7,948,1,8,2,2015,17,0,0
1,15064,4,7,7,2003,21,20,0
5,4717,5,19,10,2012,16,30,0
1,12046,9,27,4,2009,16,38,0
6,45,3,12,1,2013,2,16,0
1,5192,6,20,2,2012,21,0,0
4,13385,5,6,10,2005,12,10,0
7,2166,6,16,11,2008,23,32,0
6,11635,3,20,10,2012,4,24,0
4,2010,5,25,11,2004,12,0,0
2,1920,5,23,8,2005,2,27,0
7,9048,6,20,4,2003,22,0,0
6,11106,8,9,3,2013,18,0,0
1,1618,5,29,9,2014,7,30,0
5,6746,3,2,7,2010,17,30,0
3,232,4,2,4,2003,10,48,0
3,36,2,25,7,2012,18,32,0
3,8894,5,28,6,2006,1,0,0
7,7655,6,5,10,2003,3,30,0
5,408,2,27,12,2013,13,0,0
5,534,4,27,7,2012,19,47,0
2,1399,10,21,2,2012,3,31,0
6,3532,3,11,3,2006,9,14,0
3,3884,2,18,2,2009,9,5,0
3,2331,8,29,6,2005,9,20,0
6,1091,10,29,12,2012,12,8,0
1,6873,9,14,5,2012,11,20,0
3,2653,9,15,6,2005,10,35,0
2,11085,5,17,4,2007,13,29,0
5,7764,4,31,10,2008,1,2,0
1,4124,1,11,12,2006,15,23,0
5,93,7,10,2,2006,13,0,0
2,6484,7,19,4,2011,12,0,0
7,166,10,11,4,2010,14,45,0
5,1331,4,25,7,2014,15,0,0
6,999,1,14,7,2007,2,0,0
7,3331,2,24,10,2010,15,0,0
7,203,2,18,5,2008,12,30,0
6,8516,7,2,6,2007,12,41,0
3,3148,5,29,9,2004,9,30,0
4,853,2,12,11,2009,15,20,0
4,15370,7,23,2,2006,18,0,0
6,1263,2,29,12,2012,2,30,0
1,133,3,4,3,2013,0,1,0
6,16204,8,7,4,2007,0,1,0
7,548,10,14,12,2008,15,15,0
1,17684,7,4,10,2010,12,0,0
3,8787,9,7,2,2007,11,5,0
7,14382,3,16,6,2013,9,0,0
4,725,8,22,4,2010,4,0,0
4,6313,3,2,10,2003,9,0,0
4,744,10,26,12,2013,10,10,0
4,2328,5,5,2,2015,6,30,0
1,5821,4,7,2,2005,17,30,0
6,534,4,21,2,2009,11,32,0
4,2096,8,11,1,2007,14,23,0
7,2393,8,6,4,2008,14,4,0
1,1235,5,16,2,2015,20,0,0
7,803,6,14,11,2004,12,0,0
4,445,2,2,6,2011,18,18,0
1,4623,2,22,3,2010,19,10,0
6,22006,2,26,6,2004,20,30,0
4,2488,1,6,10,2005,19,0,0
6,1682,8,29,1,2005,11,30,0
3,10903,3,2,11,2011,11,0,0
5,83,2,19,10,2012,3,30,0
6,4295,3,28,8,2010,7,10,0
5,7552,2,5,11,2010,18,31,0
7,2422,6,19,4,2009,21,0,0
2,5878,6,16,9,2003,21,30,0
7,11942,3,8,2,2009,1,0,0
3,11352,4,25,6,2014,0,1,0
5,4436,1,13,6,2003,17,0,0
7,7243,1,23,10,2005,6,23,0
2,3165,6,10,6,2008,7,50,0
5,2381,2,10,8,2007,11,0,0
5,4646,8,23,2,2007,19,58,0
7,2765,5,7,3,2004,16,13,0
3,5204,5,23,7,2014,23,0,0
7,4538,3,1,12,2013,18,25,0
4,98,4,6,9,2012,2,7,0
6,646,6,4,10,2014,12,30,0
5,8808,7,6,5,2011,12,0,0
7,15476,8,21,9,2003,12,0,0
6,4041,6,1,11,2003,0,39,0
6,16060,3,24,1,2009,7,0,0
7,4534,5,20,5,2007,16,10,0
6,3074,4,26,2,2005,18,30,0
4,1220,10,12,6,2014,17,0,0
7,28,4,20,10,2013,17,30,0
7,16126,2,11,3,2007,15,50,0
1,2042,3,17,4,2006,17,11,0
6,15061,2,27,8,2005,23,0,0
7,10667,9,29,12,2013,0,1,0
1,744,10,18,4,2011,19,10,0
5,3114,9,30,12,2005,16,15,0
1,1954,10,30,3,2015,16,0,0
2,3550,4,1,4,2003,0,39,0
7,1679,5,18,6,2006,15,0,0
7,4006,9,9,10,2005,10,10,0
5,1927,1,7,8,2009,18,0,0
1,2511,4,25,5,2009,15,49,0
6,1635,1,29,12,2012,11,4,0
1,6329,4,4,8,2014,0,1,0
2,3762,1,18,3,2003,11,15,0
1,1736,5,3,8,2009,0,1,0
5,4981,9,6,3,2009,22,0,0
4,5802,5,9,8,2007,12,30,0
5,17909,8,7,2,2003,10,35,0
2,1116,2,4,3,2014,15,10,0
6,8583,9,5,4,2014,10,30,0
6,7944,1,9,3,2013,1,30,0
1,157,10,17,10,2011,21,40,0
5,4349,4,17,4,2009,21,0,0
7,9490,3,17,7,2011,20,21,0
3,821,10,7,1,2009,18,53,0
7,1638,1,9,3,2014,10,48,0
4,744,10,15,10,2009,7,42,0
3,77,10,11,12,2013,15,0,0
6,2720,10,15,11,2008,21,26,0
3,4499,9,10,12,2008,15,0,0
2,125,2,5,9,2006,16,45,0
1,9383,2,1,9,2008,23,30,0
4,5245,10,10,7,2014,13,3,0
3,1682,8,28,12,2011,15,45,0
1,6153,2,31,5,2010,22,0,0
7,2098,8,17,6,2007,17,45,0
1,1303,2,10,7,2006,20,0,0
4,3953,6,15,4,2004,15,50,0
4,2153,2,10,6,2004,18,0,0
2,3340,4,18,5,2010,11,45,0
3,8144,9,22,2,2006,22,17,0
3,8775,6,1,10,2014,8,0,0
3,1057,8,20,2,2008,14,23,0
7,3736,3,3,7,2011,13,18,0
4,1074,3,9,3,2006,9,27,0
4,10630,2,12,6,2003,17,0,0
6,3288,8,31,5,2014,20,18,0
5,342,2,14,11,2003,19,20,0
6,3785,4,2,7,2005,0,20,0
2,11035,9,7,8,2007,16,0,0
2,990,5,5,10,2010,11,25,0
7,8214,3,19,5,2013,4,0,0
1,5537,7,12,5,2003,12,30,0
6,3532,3,21,5,2005,15,40,0
2,6185,7,23,11,2004,17,0,0
5,22,10,6,5,2005,8,0,0
6,6184,3,26,2,2011,18,0,0
2,125,2,3,3,2009,2,0,0
1,1644,1,21,3,2005,14,38,0
2,11178,5,2,10,2012,11,0,0
1,5060,4,14,6,2010,18,0,0
2,4086,1,14,10,2003,22,57,0
4,3250,1,18,10,2012,1,0,0
1,7068,10,3,5,2010,13,35,0
4,2763,5,15,11,2012,4,5,0
2,4043,6,17,2,2009,4,30,0
4,9915,9,17,4,2014,23,50,0
4,392,4,17,4,2003,10,47,0
1,7677,1,15,10,2012,2,15,0
2,6811,3,18,10,2011,10,35,0
2,39,3,20,2,2007,12,27,0
7,7571,6,30,11,2014,20,0,0
5,3785,4,17,4,2009,19,0,0
5,3906,5,16,12,2011,22,30,0
3,4888,3,4,2,2015,5,55,0
5,1918,1,22,4,2011,0,30,0
1,11837,3,8,1,2007,21,46,0
5,83,2,7,3,2003,0,20,0
7,16307,5,14,11,2004,22,0,0
6,468,2,28,7,2012,12,34,0
5,1164,1,19,10,2007,12,0,0
1,10252,6,10,11,2003,14,25,0
3,203,2,13,11,2013,4,30,0
7,263,1,3,6,2007,19,0,0
5,2822,1,9,3,2007,12,0,0
4,7258,6,4,5,2006,11,15,0
1,125,2,28,6,2010,18,35,0
7,4188,3,21,3,2004,15,30,0
5,9239,9,24,1,2014,0,1,0
3,10236,6,7,4,2010,7,24,0
3,3774,2,6,8,2014,23,0,0
2,1515,5,22,2,2005,12,30,0
4,125,2,30,4,2015,13,47,0
3,1299,5,25,7,2012,17,17,0
2,8622,5,22,8,2006,15,40,0
7,2400,10,20,4,2003,2,57,0
4,4442,3,18,10,2012,20,15,0
4,307,3,6,8,2009,17,6,0
4,2156,2,23,8,2012,12,20,0
6,11788,4,27,3,2010,23,13,0
3,7098,9,1,9,2004,0,1,0
5,631,2,25,2,2005,9,45,0
2,5726,8,5,9,2006,13,0,0
7,13952,9,6,6,2010,12,0,0
4,3918,4,13,1,2005,10,35,0
6,872,2,6,3,2004,8,35,0
5,358,6,19,9,2014,7,30,0
1,7882,5,21,7,2008,8,0,0
5,125,2,7,10,2005,12,0,0
2,3980,8,15,11,2005,10,0,0
3,1091,10,17,10,2012,6,31,0
1,3161,8,22,8,2005,15,0,0
1,1760,10,11,7,2011,4,0,0
7,5646,5,11,9,2011,19,0,0
5,11548,8,5,10,2012,14,39,0
6,829,1,3,7,2010,1,31,0
3,80,1,24,12,2014,16,30,0
3,8783,5,9,3,2005,23,0,0
1,11096,1,15,3,2004,5,30,0
1,3236,4,4,3,2013,22,25,0
2,3237,5,28,5,2013,19,0,0
4,4415,5,19,4,2007,23,47,0
2,118,2,22,2,2005,14,30,0
2,11611,4,24,6,2003,1,0,0
5,8533,2,28,1,2011,17,48,0
6,896,2,12,3,2011,22,0,0
2,166,10,28,5,2013,16,20,0
1,2439,2,16,5,2005,20,5,0
6,2041,10,26,7,2003,12,17,0
3,757,3,6,3,2013,22,30,0
1,4513,2,8,12,2014,8,30,0
2,4680,6,4,10,2005,9,45,0
5,4642,8,16,4,2004,2,1,0
2,601,9,31,3,2009,17,26,0
7,17445,4,7,10,2007,12,48,0
6,280,3,17,6,2006,15,45,0
1,273,1,26,5,2008,20,0,0
1,979,4,6,9,2010,6,30,0
6,15064,4,29,5,2004,12,0,0
6,1584,5,1,12,2012,20,2,0
2,363,2,8,3,2011,19,50,0
3,4876,3,22,1,2003,21,30,0
2,2659,6,4,9,2007,16,0,0
6,8950,5,29,11,2014,21,0,0
2,8223,2,9,8,2005,23,0,0
1,2497,5,3,2,2014,3,55,0
4,8885,9,15,5,2008,20,30,0
2,12385,1,5,4,2005,16,0,0
4,1618,5,30,4,2015,9,0,0
6,10622,4,18,10,2008,14,20,0
4,1319,2,27,5,2004,0,1,0
2,608,2,17,4,2007,23,15,0
5,14161,9,15,10,2004,8,23,0
3,3716,3,5,3,2003,13,0,0
4,1276,4,16,10,2003,12,30,0
4,232,4,16,6,2011,11,40,0
7,2300,3,21,4,2013,0,35,0
3,14044,7,26,1,2005,23,10,0
5,6779,4,26,12,2008,13,15,0
2,2025,1,15,10,2013,0,30,0
4,583,4,18,9,2008,16,15,0
4,123,8,1,10,2009,13,30,0
4,5204,5,3,9,2009,11,15,0
5,8035,6,14,12,2012,1,29,0
2,1287,2,12,5,2009,14,0,0
7,8833,10,22,5,2005,12,0,0
7,9868,5,19,9,2004,0,1,0
6,15347,9,6,3,2004,12,0,0
5,6409,5,31,12,2010,12,0,0
4,83,2,2,4,2015,19,0,0
2,11109,9,1,9,2009,23,0,0
6,4718,7,24,8,2013,20,57,0
1,554,10,16,9,2013,11,51,0
3,1162,1,5,10,2005,12,30,0
2,19088,10,10,6,2003,14,23,0
2,957,2,15,4,2003,17,0,0
6,21147,4,23,9,2006,17,56,0
7,501,4,3,5,2015,22,30,0
7,232,4,16,6,2013,1,11,0
1,103,1,7,7,2008,17,42,0
3,4000,9,7,9,2011,22,25,0
7,6957,4,13,7,2014,5,0,0
1,2179,3,27,4,2009,16,46,0
3,14880,2,7,1,2009,15,51,0
3,1103,5,19,2,2003,15,30,0
5,1427,1,31,10,2008,22,16,0
2,11946,3,28,5,2013,2,30,0
4,14113,9,28,6,2012,21,15,0
4,4178,10,19,3,2015,22,30,0
3,1721,2,10,3,2010,16,35,0
1,7353,1,26,6,2006,10,35,0
7,2269,2,14,8,2005,15,0,0
3,13,3,12,5,2004,2,4,0
5,2821,2,12,2,2010,0,32,0
6,1826,7,14,11,2009,23,0,0
1,14015,3,5,2,2007,19,15,0
5,4741,5,18,5,2007,0,1,0
4,403,7,26,6,2014,12,20,0
5,9329,4,11,2,2005,22,9,0
6,15226,8,7,9,2013,21,30,0
3,2682,6,3,9,2014,11,0,0
4,12448,5,25,1,2007,13,0,0
5,2382,1,30,5,2008,20,20,0
7,7126,2,30,1,2011,19,0,0
6,1224,1,9,8,2003,2,4,0
2,7503,5,5,4,2011,9,55,0
5,263,1,31,10,2014,13,30,0
5,15225,8,13,6,2008,17,5,0
6,2129,3,2,10,2004,23,0,0
7,1215,6,11,1,2004,22,30,0
3,83,2,20,8,2003,12,0,0
4,2472,8,7,9,2006,17,30,0
6,3414,10,1,7,2006,8,36,0
1,19310,8,16,8,2004,22,15,0
5,936,4,14,11,2008,23,34,0
6,583,4,28,6,2008,18,7,0
2,3124,2,1,10,2013,3,59,0
6,13759,9,29,12,2012,16,30,0
1,13905,4,16,2,2004,21,0,0
7,713,4,31,10,2004,19,30,0
2,4891,4,1,11,2005,12,15,0
7,3370,1,5,4,2015,18,50,0
2,408,2,29,11,2011,14,45,0
3,363,2,8,8,2007,21,0,0
4,3370,1,1,12,2011,21,15,0
1,435,10,8,6,2009,23,55,0
7,1542,7,7,10,2007,18,0,0
5,1301,1,29,7,2011,16,55,0
1,356,3,15,9,2008,20,0,0
2,88,2,13,10,2009,16,0,0
2,1996,2,4,3,2008,15,0,0
6,1153,4,2,5,2015,13,30,0
3,5311,8,19,5,2010,14,5,0
4,1091,10,24,7,2008,9,17,0
3,4216,2,27,10,2004,19,25,0
7,2571,1,27,12,2009,11,30,0
6,5997,7,18,9,2004,20,0,0
6,10515,5,13,2,2010,5,0,0
5,2020,7,29,12,2006,19,30,0
4,15532,8,2,4,2009,10,0,0
1,12366,5,24,6,2013,12,26,0
3,2871,5,3,10,2007,16,0,0
2,7943,1,29,6,2010,2,4,0
7,1123,3,21,3,2004,9,7,0
3,1453,10,18,10,2006,14,58,0
6,10565,9,17,5,2003,13,0,0
1,5356,2,13,6,2005,3,25,0
6,779,2,15,1,2005,19,30,0
7,435,10,24,3,2013,0,37,0
2,105,5,8,7,2003,17,15,0
1,772,10,26,5,2014,17,32,0
5,125,2,14,12,2007,15,0,0
3,10902,4,12,7,2006,8,30,0
1,3376,10,9,7,2007,23,25,0
5,2096,8,23,2,2007,14,54,0
1,5023,8,5,9,2005,15,10,0
6,3742,8,7,3,2015,12,0,0
1,6175,5,16,2,2004,7,0,0
2,7552,2,27,6,2006,15,40,0
3,4560,4,4,8,2004,21,40,0
5,3872,3,24,1,2003,9,30,0
5,408,2,29,12,2006,20,30,0
6,511,4,21,2,2015,19,30,0
4,2706,10,28,10,2004,16,34,0
5,125,2,17,11,2006,21,0,0
1,16416,9,26,11,2012,9,0,0
5,357,4,28,1,2011,0,29,0
2,509,5,17,10,2006,13,25,0
6,6372,9,13,11,2004,19,50,0
7,1996,2,23,2,2014,9,37,0
5,388,6,24,9,2010,21,29,0
7,1996,2,12,8,2012,12,5,0
7,1224,1,10,2,2008,18,31,0
4,276,7,30,10,2008,18,44,0
4,9851,6,27,1,2011,22,0,0
6,13,3,24,8,2013,10,0,0
1,208,1,26,5,2008,8,30,0
2,10468,3,27,12,2011,15,0,0
2,7138,9,29,4,2003,19,39,0
2,3396,10,17,9,2013,21,0,0
2,88,2,18,2,2014,21,15,0
2,14210,9,11,11,2003,2,37,0
4,17074,3,7,4,2011,18,30,0
5,5323,4,23,7,2004,19,0,0
3,2041,10,4,2,2004,14,45,0
2,2396,1,28,6,2011,22,0,0
4,11508,5,21,9,2006,11,37,0
6,2587,2,10,9,2005,17,30,0
3,125,2,11,6,2008,10,29,0
6,979,4,8,9,2012,23,25,0
4,277,10,18,10,2007,15,10,0
3,4020,4,9,8,2006,17,0,0
5,4505,9,1,12,2006,23,30,0
3,2911,10,28,11,2007,14,8,0
6,55,2,24,4,2010,12,24,0
4,3060,3,24,2,2005,14,0,0
1,6272,4,12,5,2003,21,0,0
4,740,5,23,7,2009,8,45,0
3,11917,3,10,12,2003,14,0,0
7,2869,10,20,10,2013,15,47,0
4,5089,4,26,7,2012,15,30,0
5,359,10,26,12,2008,12,30,0
3,1703,5,10,12,2008,18,35,0
3,14492,4,12,7,2006,14,24,0
7,5672,5,13,3,2011,16,30,0
2,9827,4,27,7,2010,3,0,0
4,2803,10,28,7,2005,15,50,0
2,2096,8,27,11,2007,1,0,0
1,5245,10,5,3,2012,14,33,0
7,829,1,24,8,2003,1,55,0
6,6474,5,17,5,2003,18,0,0
2,9316,9,27,12,2005,19,15,0
1,4111,10,17,5,2010,20,30,0
3,3789,1,28,5,2003,1,0,0
7,4553,3,1,12,2013,7,30,0
6,10322,2,19,11,2005,22,0,0
7,2576,5,27,12,2009,19,0,0
1,12863,9,2,10,2006,21,30,0
3,6288,4,5,2,2003,15,55,0
4,125,2,8,8,2013,11,45,0
3,1912,1,4,2,2009,20,0,0
4,7371,9,21,3,2013,7,0,0
4,501,4,23,8,2007,19,35,0
4,784,2,23,2,2006,10,50,0
3,6815,6,28,11,2012,21,20,0
2,455,2,12,5,2015,10,10,0
2,2972,5,23,6,2009,16,0,0
2,157,10,16,9,2014,18,50,0
3,544,8,23,3,2011,14,46,0
1,9082,6,21,2,2011,12,15,0
2,1597,8,8,8,2006,9,0,0
5,1331,4,15,7,2011,18,50,0
6,27,5,14,1,2012,16,0,0
5,3471,2,11,8,2006,1,25,0
6,5926,6,10,9,2011,0,20,0
7,1214,10,7,10,2007,19,0,0
2,5498,5,15,6,2010,20,0,0
4,1710,6,27,11,2014,5,30,0
6,4437,5,6,3,2004,0,45,0
7,805,4,3,5,2015,21,0,0
3,1752,3,30,11,2005,23,0,0
2,13683,7,29,5,2007,14,0,0
5,4083,4,7,3,2014,17,30,0
7,13638,7,20,6,2010,23,43,0
2,2848,2,26,11,2013,21,45,0
1,2622,2,29,10,2012,17,30,0
7,223,10,27,7,2003,23,0,0
5,5639,9,16,12,2011,0,45,0
1,6255,3,24,12,2012,20,0,0
3,2544,4,6,8,2003,11,0,0
5,2545,4,27,7,2012,8,0,0
6,1809,10,21,2,2004,22,0,0
2,363,2,18,3,2003,3,15,0
2,16639,6,23,8,2011,7,30,0
5,12406,5,13,1,2006,20,18,0
2,6269,4,26,7,2005,17,19,0
6,5739,4,5,4,2003,21,19,0
1,2490,3,30,10,2006,7,45,0
7,355,2,23,3,2014,19,10,0
5,3125,8,1,6,2007,23,0,0
7,125,2,15,8,2010,13,20,0
7,5484,4,31,7,2005,1,0,0
1,511,4,13,4,2015,12,22,0
3,281,4,5,8,2009,23,0,0
2,1769,3,10,6,2014,15,45,0
3,102,10,12,11,2014,14,8,0
2,1345,1,13,10,2009,10,30,0
6,2811,1,28,11,2009,19,54,0
5,10366,1,11,7,2014,18,0,0
2,559,6,5,8,2003,12,45,0
3,366,10,11,1,2012,18,38,0
6,192,1,21,3,2015,2,0,0
4,2332,2,5,9,2013,7,0,0
4,14885,5,30,10,2008,10,33,0
4,641,2,31,5,2007,10,0,0
7,120,2,27,1,2008,2,44,0
1,7108,5,13,6,2005,19,8,0
2,4052,4,4,4,2006,17,20,0
6,8736,8,7,3,2009,4,57,0
4,16848,8,14,5,2009,23,15,0
2,3414,10,8,1,2013,22,47,0
7,3771,5,22,2,2015,9,27,0
2,8810,4,25,11,2003,19,0,0
2,957,2,20,7,2004,23,26,0
7,6367,7,23,5,2010,11,30,0
2,1091,10,9,2,2010,13,5,0
7,1803,8,9,10,2005,23,30,0
5,6150,6,25,8,2006,8,0,0
4,13952,9,1,4,2004,0,1,0
3,2618,3,24,1,2007,17,0,0
4,36,2,2,6,2005,19,55,0
5,213,4,9,3,2012,21,58,0
3,1664,1,9,7,2014,8,0,0
4,125,2,12,7,2007,18,41,0
7,198,1,5,10,2008,2,35,0
5,4345,2,26,12,2008,18,30,0
5,7696,1,4,9,2009,19,26,0
5,1183,5,12,12,2008,1,5,0
2,1404,7,28,12,2010,22,30,0
5,893,10,7,3,2008,14,25,0
6,2393,8,16,10,2004,17,10,0
5,3646,7,2,5,2003,7,17,0
7,9990,1,19,10,2014,7,30,0
3,2392,3,8,2,2012,9,17,0
5,19677,5,4,4,2003,17,30,0
3,7264,5,29,10,2014,18,0,0
6,1926,2,5,5,2007,22,0,0
5,923,1,12,12,2003,15,30,0
3,425,5,5,10,2011,20,0,0
7,1367,1,26,8,2012,15,0,0
7,2409,2,8,2,2009,21,2,0
5,3352,3,20,3,2009,18,30,0
5,1161,4,31,12,2010,1,25,0
7,213,4,17,6,2012,3,50,0
2,10794,9,25,12,2012,15,0,0
7,249,6,1,7,2012,19,0,0
1,4622,4,4,3,2013,16,8,0
5,3808,9,6,3,2009,11,0,0
1,468,2,12,5,2014,20,45,0
1,125,2,23,1,2006,15,30,0
2,2241,4,7,1,2003,21,0,0
3,2388,2,15,10,2008,8,10,0
1,2848,2,26,12,2005,18,0,0
6,2046,2,2,7,2011,14,45,0
4,548,10,19,5,2011,7,46,0
3,14437,9,4,5,2005,19,50,0
4,713,4,30,6,2011,4,0,0
6,4627,8,21,2,2004,18,0,0
1,511,4,4,8,2014,0,15,0
1,1918,1,1,10,2007,0,1,0
6,7543,7,23,8,2014,22,0,0
4,3177,8,9,12,2004,17,0,0
7,5783,2,26,8,2007,18,20,0
1,1809,10,25,10,2004,11,30,0
5,1431,10,9,3,2012,15,29,0
6,8274,4,29,7,2006,2,0,0
3,2616,1,17,3,2004,11,15,0
3,12433,4,24,11,2004,8,0,0
4,9275,4,17,11,2005,7,0,0
6,208,1,29,11,2008,16,19,0
7,10695,8,9,9,2012,14,50,0
6,6596,2,20,9,2008,15,20,0
7,213,4,18,7,2010,22,51,0
5,16741,7,2,5,2008,17,30,0
1,5602,5,5,1,2004,10,30,0
4,198,1,5,2,2015,14,19,0
5,13517,9,27,1,2006,15,30,0
7,10804,5,26,2,2006,21,0,0
5,17186,8,6,3,2009,7,34,0
6,2420,8,25,9,2010,21,22,0
4,1615,2,15,11,2007,18,26,0
5,4222,6,22,3,2013,2,44,0
7,2718,6,11,7,2004,0,1,0
4,2803,10,10,2,2005,12,0,0
7,2537,9,1,6,2008,12,0,0
5,1505,7,23,1,2015,11,35,0
5,256,2,13,6,2014,20,0,0
2,6738,4,22,7,2014,17,25,0
2,13688,6,2,9,2008,16,0,0
2,11322,3,19,8,2014,22,0,0
3,554,10,20,8,2003,10,25,0
2,523,5,18,10,2011,15,0,0
4,1041,5,2,4,2015,1,0,0
6,2838,2,8,5,2010,20,46,0
7,8556,4,9,2,2014,4,17,0
6,10191,5,26,8,2006,12,30,0
3,10396,3,26,11,2008,15,0,0
4,125,2,17,6,2010,14,0,0
3,2030,6,9,3,2005,10,9,0
1,12944,3,19,8,2013,17,0,0
2,272,8,8,3,2005,12,20,0
6,263,1,4,4,2015,15,55,0
1,3332,2,28,10,2013,3,53,0
6,1074,3,29,1,2005,12,43,0
5,2652,6,2,5,2003,23,26,0
4,1541,3,30,4,2015,17,0,0
6,36,2,17,6,2006,17,47,0
5,3796,3,6,5,2005,23,30,0
1,1606,2,20,2,2012,14,0,0
6,2618,3,15,1,2011,12,20,0
6,36,2,17,11,2012,16,0,0
1,213,4,2,2,2004,23,51,0
6,14241,8,19,9,2009,12,0,0
2,10599,2,18,9,2012,19,19,0
2,14710,6,4,8,2009,16,0,0
2,2769,9,6,4,2010,8,14,0
5,4208,6,19,9,2008,1,30,0
5,4208,6,28,11,2014,2,37,0
7,208,1,27,12,2009,10,0,0
1,359,10,10,1,2011,18,16,0
1,19588,3,7,12,2009,22,18,0
7,981,2,14,12,2014,22,0,0
1,3165,6,12,5,2008,15,20,0
3,1954,10,18,3,2015,23,0,0
2,2442,8,8,12,2009,12,15,0
6,2814,4,29,11,2003,8,0,0
3,673,10,30,9,2009,16,15,0
6,1352,4,24,7,2004,16,15,0
3,10474,9,30,11,2011,13,30,0
3,19122,9,29,11,2006,21,0,0
2,677,2,2,9,2014,15,1,0
4,16149,6,19,5,2005,12,30,0
2,3136,7,14,4,2009,14,45,0
2,13138,6,9,1,2007,17,0,0
1,309,2,14,11,2011,19,10,0
5,2380,2,21,2,2003,19,0,0
6,5431,6,14,1,2012,22,0,0
