"day","address","location","date","month","year","hour","min","RUNAWAY"
6,408,2,22,2,2003,16,13,0
2,5402,8,28,6,2005,2,30,0
5,324,1,15,5,2009,16,3,0
6,4086,1,4,9,2004,4,20,0
4,4849,7,8,9,2011,19,0,0
7,2862,10,27,7,2008,13,49,0
4,4196,3,20,2,2014,19,32,0
3,504,4,22,2,2006,20,45,0
6,2545,4,10,9,2005,11,12,0
7,19000,5,21,11,2010,20,0,0
5,5672,5,15,6,2007,8,0,0
3,538,8,22,1,2003,20,20,0
1,4772,5,12,12,2005,17,30,0
3,3154,5,18,4,2007,14,54,0
2,1602,4,12,11,2013,1,20,0
4,870,4,6,9,2012,14,50,0
5,11109,9,13,12,2013,22,0,0
7,1828,8,9,10,2005,21,0,0
6,5465,9,14,6,2003,17,30,0
2,4533,2,6,1,2015,8,50,0
6,4726,10,26,6,2004,3,54,0
7,12325,6,24,8,2003,11,0,0
2,363,2,19,10,2010,19,30,0
5,2869,10,15,11,2013,17,11,0
4,125,2,15,5,2014,12,16,0
4,20518,8,21,9,2006,22,30,0
3,3619,2,21,9,2011,12,13,0
7,11861,7,12,1,2003,16,0,0
4,122,4,22,3,2012,1,35,0
1,19988,9,18,2,2008,20,48,0
3,1233,4,4,2,2009,0,30,0
4,177,10,19,4,2007,22,11,0
2,2855,1,17,2,2009,13,30,0
6,5942,5,26,2,2011,21,50,0
4,4935,7,28,1,2010,20,47,0
2,1443,5,22,2,2011,15,0,0
2,2400,10,13,6,2006,23,0,0
5,3396,10,20,3,2009,0,52,0
4,21781,2,27,5,2004,19,30,0
4,7366,2,6,8,2009,7,25,0
6,2732,2,14,7,2007,10,0,0
7,27,5,21,3,2004,19,15,0
1,11636,9,12,10,2009,20,0,0
2,2303,5,4,5,2010,19,27,0
5,4947,2,10,1,2003,17,33,0
1,8767,4,24,11,2014,12,0,0
1,700,5,4,2,2008,21,23,0
2,7084,9,7,9,2010,10,30,0
2,3875,2,22,8,2006,10,0,0
6,1816,2,26,2,2005,12,0,0
5,4772,5,3,5,2013,17,12,0
4,3940,9,4,10,2012,10,0,0
1,6613,5,19,1,2015,14,0,0
6,7670,4,21,10,2006,18,0,0
7,1954,10,28,12,2003,13,40,0
2,6376,3,1,9,2009,11,0,0
2,5544,4,20,9,2005,21,30,0
2,1322,3,17,5,2005,10,30,0
1,673,10,25,12,2006,20,0,0
4,468,2,1,12,2011,6,50,0
6,4876,3,24,1,2004,3,29,0
3,223,10,13,1,2010,18,13,0
7,6695,5,9,10,2005,2,0,0
6,277,10,28,12,2013,18,0,0
2,1243,5,18,4,2006,21,36,0
1,125,2,18,9,2006,16,30,0
5,3940,9,14,11,2003,14,40,0
5,924,5,7,10,2011,17,1,0
7,1828,8,22,3,2015,21,30,0
5,4156,4,9,4,2010,20,7,0
4,736,4,19,2,2015,10,0,0
5,772,10,22,2,2008,1,21,0
2,4936,6,11,12,2012,15,20,0
5,12382,4,30,11,2007,18,0,0
1,1429,10,20,9,2010,19,54,0
7,125,2,15,6,2008,15,0,0
5,14257,7,30,4,2004,17,0,0
6,12491,4,29,5,2004,13,37,0
2,2989,5,29,9,2009,17,53,0
6,908,10,21,5,2011,17,0,0
7,2405,5,25,9,2005,15,0,0
1,2593,2,30,9,2013,9,0,0
1,10289,4,9,6,2008,18,27,0
5,177,10,11,1,2013,21,25,0
1,4225,1,23,7,2012,18,0,0
7,1498,5,18,5,2014,9,30,0
5,125,2,14,11,2014,15,50,0
3,7796,9,4,4,2007,18,55,0
6,3093,5,4,12,2010,19,0,0
6,800,4,8,3,2008,1,40,0
6,511,4,29,12,2012,16,35,0
1,139,2,30,5,2005,8,43,0
6,5627,7,4,5,2013,23,30,0
1,1765,6,9,1,2012,19,6,0
5,90,5,14,11,2014,18,15,0
2,277,10,1,6,2010,23,57,0
4,4512,6,19,9,2013,8,0,0
3,6191,8,17,11,2010,18,0,0
6,872,2,5,4,2008,23,0,0
6,1475,8,27,7,2013,5,0,0
6,9640,2,30,7,2011,8,31,0
1,11065,8,15,9,2003,18,20,0
5,16556,7,25,1,2008,13,3,0
5,3570,1,17,11,2006,23,30,0
4,17305,9,26,1,2006,13,30,0
4,7493,3,10,12,2009,14,30,0
1,2706,10,20,2,2012,6,22,0
5,7620,9,11,2,2005,14,0,0
5,1955,9,22,2,2013,13,31,0
1,5474,4,14,6,2010,14,0,0
3,4987,4,7,7,2004,19,14,0
5,9684,2,15,7,2011,0,1,0
7,1742,1,10,2,2013,1,41,0
4,13481,5,13,1,2005,23,59,0
5,1351,8,5,4,2013,13,7,0
7,93,7,24,4,2005,15,0,0
7,156,2,18,5,2014,1,57,0
2,8607,9,4,10,2011,18,30,0
3,3604,4,9,3,2005,23,0,0
2,638,4,15,11,2005,10,5,0
6,4727,7,19,9,2009,9,0,0
3,15053,8,2,10,2013,6,40,0
1,36,2,14,4,2003,13,30,0
7,1245,10,21,9,2008,10,30,0
5,6968,3,15,7,2005,6,50,0
6,21325,1,25,3,2006,16,30,0
6,10093,1,21,10,2006,11,0,0
1,328,10,10,12,2007,7,55,0
6,1880,2,13,8,2005,12,0,0
2,807,2,4,2,2003,23,27,0
2,2275,2,11,12,2012,22,0,0
1,548,10,19,1,2004,21,0,0
6,548,10,12,7,2014,22,30,0
2,1760,10,1,11,2011,22,0,0
6,2144,5,23,9,2006,16,8,0
4,14470,8,19,5,2011,23,46,0
3,912,10,4,2,2009,14,30,0
5,6567,8,30,5,2014,19,26,0
3,64,4,30,11,2011,19,30,0
2,7953,5,17,10,2006,14,7,0
2,2320,9,15,6,2010,16,27,0
5,8715,9,1,11,2013,10,0,0
5,17173,1,3,6,2005,9,0,0
5,12325,6,4,6,2010,12,45,0
5,1182,5,6,5,2011,12,50,0
4,2332,2,29,11,2007,15,4,0
3,11956,3,24,12,2003,16,19,0
1,3688,10,4,10,2010,6,50,0
7,19288,8,6,6,2010,22,53,0
3,3965,3,19,3,2014,15,42,0
5,15342,9,31,12,2010,20,0,0
5,9441,1,20,2,2009,18,0,0
7,7166,9,30,1,2011,21,30,0
7,10627,9,25,3,2007,8,30,0
6,4476,5,4,12,2010,0,1,0
6,8449,7,23,2,2008,11,0,0
2,1347,8,4,10,2005,14,0,0
3,3007,8,15,4,2015,11,0,0
7,1831,5,11,7,2004,23,59,0
2,1254,2,2,10,2012,7,50,0
1,6598,3,2,8,2004,15,50,0
1,36,2,23,1,2006,23,30,0
2,211,5,29,6,2010,9,0,0
4,6237,6,19,8,2004,21,35,0
5,14382,3,13,6,2003,2,17,0
4,8830,4,8,1,2004,23,0,0
7,59,2,9,9,2012,15,27,0
3,73,7,6,2,2013,11,50,0
4,6533,2,9,8,2007,18,5,0
3,4111,10,12,11,2003,21,10,0
1,3338,8,9,12,2013,22,0,0
7,213,4,29,1,2012,16,31,0
1,2046,2,23,1,2012,19,0,0
5,83,2,5,9,2008,20,47,0
2,2016,6,30,9,2014,9,18,0
7,18925,6,2,1,2011,19,0,0
6,18041,9,3,4,2004,21,0,0
6,3456,8,4,4,2015,23,31,0
6,1231,5,13,8,2011,1,7,0
5,3247,1,20,2,2009,20,0,0
6,3340,4,31,5,2003,18,16,0
4,12448,5,25,1,2007,13,0,0
5,2405,1,9,9,2005,5,0,0
1,125,2,9,6,2008,12,30,0
3,16975,8,13,5,2009,8,30,0
2,8223,2,4,2,2003,18,53,0
1,716,5,5,2,2007,12,0,0
4,125,2,30,5,2013,14,45,0
5,5014,4,23,2,2007,7,30,0
3,656,9,23,8,2006,13,0,0
1,1216,4,17,3,2008,11,40,0
3,12223,9,23,3,2005,20,0,0
1,1291,1,28,4,2003,13,0,0
5,501,4,18,11,2011,20,30,0
5,1467,8,11,2,2005,20,0,0
4,3586,1,6,3,2014,15,15,0
1,3890,6,26,6,2006,13,0,0
1,502,4,10,5,2004,15,0,0
5,957,2,24,3,2006,15,0,0
1,9977,2,19,7,2004,9,7,0
4,893,10,24,1,2013,10,38,0
5,6787,3,10,9,2010,16,25,0
5,7906,8,21,8,2009,3,0,0
4,1433,10,16,10,2008,8,14,0
3,20554,6,5,3,2003,13,0,0
5,12253,4,3,9,2004,22,0,0
7,2863,2,28,12,2003,1,0,0
2,5733,9,25,5,2004,23,0,0
2,9461,6,14,11,2006,10,0,0
1,28,4,8,2,2010,1,50,0
7,390,5,17,6,2007,14,0,0
4,3803,4,28,1,2010,1,35,0
5,4786,9,7,4,2006,14,0,0
1,10228,2,18,2,2008,0,18,0
6,1509,5,17,5,2008,9,0,0
3,232,4,23,8,2006,16,45,0
5,5773,4,20,3,2009,22,22,0
6,872,2,6,9,2008,13,34,0
2,1944,4,22,7,2008,1,0,0
7,2192,10,28,8,2011,0,52,0
2,423,6,17,3,2009,23,25,0
4,125,2,11,12,2003,13,1,0
4,14190,9,25,8,2005,17,55,0
5,11436,6,9,9,2011,2,55,0
2,7632,7,6,8,2013,16,22,0
5,1841,8,12,3,2010,20,0,0
4,1202,6,6,9,2012,23,51,0
2,767,3,21,1,2003,8,0,0
2,2588,1,31,5,2005,17,30,0
2,2037,5,3,3,2015,21,30,0
3,840,5,14,4,2004,8,30,0
6,8614,8,4,6,2005,16,0,0
5,7400,5,23,7,2004,0,51,0
1,7385,4,23,6,2014,8,25,0
4,18015,8,4,10,2007,12,45,0
4,11364,1,24,2,2011,6,0,0
1,1965,5,29,9,2003,15,29,0
2,7320,2,9,8,2011,22,0,0
5,11182,5,29,10,2004,18,49,0
7,1191,10,4,10,2009,0,1,0
5,10484,4,16,11,2012,10,30,0
1,1760,10,14,5,2007,16,25,0
6,36,2,17,11,2012,16,0,0
1,408,2,18,8,2014,20,8,0
1,2336,6,7,3,2005,0,1,0
6,2119,10,28,6,2014,15,30,0
5,10570,2,18,4,2008,23,4,0
3,872,2,18,8,2004,6,51,0
2,5208,1,10,7,2007,4,50,0
4,8764,9,6,8,2009,15,8,0
1,4572,5,8,12,2008,14,9,0
5,1549,9,16,11,2007,21,40,0
6,2679,6,25,1,2014,4,0,0
7,289,4,28,12,2003,0,15,0
5,182,4,14,12,2012,21,0,0
4,872,2,12,7,2007,15,30,0
2,490,2,12,5,2015,3,35,0
4,14636,7,3,11,2011,21,10,0
5,6636,9,27,1,2012,18,0,0
7,2911,10,25,7,2004,11,30,0
4,7005,8,23,12,2004,16,30,0
2,5164,4,3,2,2009,14,2,0
1,7246,8,11,7,2011,9,0,0
5,1996,2,13,1,2012,22,0,0
1,2407,8,22,3,2010,15,40,0
3,7325,7,15,9,2004,16,0,0
5,779,2,4,5,2007,15,30,0
2,3487,9,3,2,2015,15,30,0
1,17045,3,13,10,2008,12,0,0
6,36,2,20,5,2006,17,30,0
3,12899,9,15,12,2010,23,40,0
4,4089,4,30,11,2006,7,39,0
6,2579,2,6,9,2014,16,20,0
1,548,10,17,9,2012,6,24,0
3,340,6,2,9,2009,9,0,0
1,5997,7,27,10,2014,16,45,0
6,10700,6,17,10,2009,22,0,0
6,63,1,15,6,2013,0,17,0
7,7481,3,17,5,2009,16,46,0
2,2118,5,22,7,2008,16,30,0
3,324,1,6,2,2013,11,52,0
1,1,5,21,8,2006,18,38,0
7,772,10,5,4,2009,18,0,0
2,125,2,8,1,2013,15,38,0
4,2587,2,24,2,2011,6,15,0
3,1004,1,8,2,2006,11,0,0
2,97,2,23,7,2013,17,35,0
4,113,1,13,7,2006,1,55,0
7,1533,5,8,2,2004,8,0,0
4,4879,1,10,1,2013,17,42,0
6,1009,2,4,4,2009,8,0,0
2,1019,5,7,7,2009,23,28,0
4,2134,1,29,12,2005,16,7,0
5,8670,4,20,2,2004,12,32,0
4,10066,4,7,3,2013,2,19,0
6,11942,3,20,10,2007,23,30,0
4,6963,2,8,4,2010,19,0,0
5,11888,7,5,9,2003,16,0,0
7,2488,1,17,6,2007,1,0,0
1,9108,3,17,3,2003,18,0,0
3,2869,10,15,6,2005,16,25,0
2,1233,4,6,8,2013,20,12,0
7,125,2,12,2,2012,9,30,0
3,4984,1,18,2,2009,12,0,0
3,2918,3,21,7,2004,22,20,0
3,21764,2,23,7,2003,19,30,0
7,4152,5,16,11,2008,17,43,0
3,18462,6,10,8,2011,19,15,0
7,9825,2,11,9,2005,21,18,0
6,38,10,19,4,2008,15,30,0
2,7246,8,17,4,2012,1,0,0
6,2778,10,15,1,2011,6,43,0
7,5253,6,13,3,2005,20,0,0
5,2490,3,23,2,2007,19,45,0
2,501,4,11,7,2006,21,30,0
4,16758,3,27,12,2012,6,30,0
4,945,6,14,5,2009,21,50,0
2,5941,4,15,6,2010,19,35,0
1,1236,4,11,6,2012,14,30,0
3,8535,10,24,12,2003,14,0,0
1,1347,8,30,4,2012,18,35,0
4,144,4,12,6,2014,22,24,0
4,568,4,28,6,2007,1,30,0
1,5344,9,27,6,2011,10,24,0
3,3363,4,18,8,2004,1,0,0
7,2487,9,19,10,2014,7,32,0
5,3735,2,13,7,2007,0,16,0
3,7671,3,9,8,2006,21,45,0
7,64,4,27,6,2004,18,17,0
3,13402,2,22,1,2014,21,15,0
3,408,2,22,12,2004,21,47,0
4,7073,9,27,7,2006,13,7,0
7,288,2,30,6,2013,11,30,0
3,3247,1,12,7,2006,9,15,0
6,8375,1,30,7,2005,19,0,0
1,2862,10,17,5,2010,10,30,0
6,4178,10,22,5,2010,3,1,0
4,2300,3,25,7,2013,23,59,0
3,125,2,19,8,2009,12,23,0
7,5646,5,28,7,2013,19,49,0
3,8132,6,22,12,2004,23,0,0
5,256,2,2,5,2003,18,43,0
4,3286,1,8,1,2015,12,15,0
2,7243,1,8,7,2008,18,0,0
4,2911,10,29,10,2009,5,35,0
2,1345,1,29,4,2003,11,45,0
7,1222,9,29,8,2010,0,1,0
6,779,2,8,9,2007,18,0,0
4,2855,1,9,7,2009,12,30,0
6,9846,8,2,7,2011,2,50,0
1,5481,4,8,12,2014,18,25,0
2,992,1,13,12,2005,3,48,0
5,1967,3,15,12,2006,13,16,0
5,216,6,15,6,2007,16,9,0
3,1076,5,8,12,2004,12,0,0
1,13085,8,20,9,2010,7,0,0
7,878,10,27,12,2009,23,27,0
5,132,7,22,8,2014,13,30,0
3,11667,3,11,6,2008,1,54,0
6,2016,6,15,12,2012,23,30,0
6,2392,3,17,10,2009,9,35,0
2,9449,9,4,8,2009,19,0,0
6,6211,5,7,2,2004,10,0,0
4,5518,4,1,11,2007,8,20,0
6,1407,1,20,9,2014,18,0,0
1,5942,5,19,4,2010,15,15,0
2,7276,2,18,3,2003,18,24,0
4,8501,1,2,10,2014,11,0,0
1,125,2,2,2,2015,19,30,0
7,501,4,1,6,2008,22,31,0
4,1255,6,3,4,2008,17,30,0
2,923,1,4,2,2014,15,0,0
4,22389,2,20,3,2003,20,5,0
3,2970,6,14,6,2006,16,5,0
6,7109,1,30,11,2013,4,45,0
4,15908,4,1,12,2005,20,9,0
5,2904,2,28,11,2014,19,8,0
2,4684,5,14,10,2014,5,3,0
3,870,4,11,1,2006,7,30,0
6,3426,5,7,3,2015,12,0,0
6,357,4,23,2,2013,22,46,0
3,1965,5,4,4,2012,3,0,0
4,873,2,4,10,2012,14,0,0
5,1779,9,6,2,2004,9,0,0
2,926,4,1,4,2008,18,0,0
2,323,9,9,3,2010,20,55,0
1,3396,10,2,4,2007,18,21,0
5,9508,8,27,6,2008,6,12,0
3,2887,2,28,10,2009,10,45,0
2,744,10,7,9,2010,7,33,0
4,198,1,2,4,2015,0,1,0
1,125,2,30,10,2006,17,0,0
7,2017,4,9,2,2003,9,57,0
6,4269,7,7,2,2015,19,0,0
2,177,10,30,10,2007,12,37,0
1,105,5,25,1,2010,6,0,0
3,83,2,29,11,2006,23,17,0
4,10167,3,3,6,2010,1,0,0
7,10578,3,17,5,2009,11,45,0
1,46,2,15,11,2010,19,0,0
2,125,2,8,1,2013,20,50,0
2,741,2,13,5,2003,9,9,0
2,6086,1,23,11,2004,17,0,0
4,330,5,7,10,2010,13,30,0
4,4448,3,1,5,2008,20,38,0
7,8027,8,16,6,2013,0,29,0
5,22,10,2,5,2014,0,1,0
1,2902,5,20,8,2012,1,0,0
4,9338,7,9,8,2012,0,1,0
2,307,3,14,10,2003,11,30,0
6,15231,9,7,9,2013,16,49,0
2,3021,3,16,10,2012,16,24,0
7,4347,3,3,10,2004,4,48,0
3,601,9,4,10,2006,15,0,0
3,91,3,4,9,2013,19,30,0
7,427,2,30,7,2006,22,41,0
6,2956,5,12,6,2004,12,49,0
3,19244,1,14,7,2010,22,45,0
1,3593,5,20,3,2006,17,36,0
1,1606,2,6,2,2006,22,25,0
7,3011,1,5,10,2008,1,18,0
6,125,2,26,3,2011,17,0,0
1,1091,10,13,4,2015,22,13,0
1,2490,3,3,3,2003,11,0,0
4,11775,2,24,7,2014,10,0,0
6,821,10,30,7,2011,16,28,0
2,643,4,29,10,2013,0,45,0
4,731,2,20,8,2009,19,0,0
4,1474,4,8,9,2011,3,5,0
6,1954,10,27,2,2010,10,53,0
2,411,3,5,2,2013,6,0,0
3,515,2,19,3,2003,8,0,0
7,15495,3,22,2,2009,22,31,0
6,3965,3,31,10,2009,17,43,0
5,281,4,23,7,2004,5,50,0
6,2462,2,8,10,2005,12,0,0
1,1761,1,12,6,2006,9,30,0
6,870,4,31,12,2005,8,0,0
1,5412,4,17,10,2005,9,0,0
3,5106,8,26,1,2011,12,0,0
2,4891,4,22,8,2006,21,15,0
2,8396,5,16,4,2013,1,48,0
3,5015,1,30,4,2003,2,0,0
3,1470,1,15,10,2008,18,50,0
6,8154,2,4,10,2003,18,0,0
2,6102,1,1,9,2009,20,0,0
3,1729,5,28,5,2003,2,33,0
2,872,2,10,7,2007,22,10,0
2,17971,5,23,12,2008,12,50,0
7,14664,8,5,10,2003,21,0,0
4,4648,1,13,11,2003,4,57,0
4,17397,9,8,3,2007,9,15,0
3,5713,9,3,9,2008,8,33,0
1,7721,7,14,4,2003,17,0,0
4,9112,5,13,7,2006,18,48,0
4,21,5,11,12,2014,17,30,0
3,1416,2,17,10,2012,11,30,0
1,6078,2,2,9,2013,20,0,0
7,7555,3,19,11,2006,0,11,0
1,619,8,28,11,2011,21,32,0
3,4080,9,30,6,2010,23,39,0
4,7461,3,11,6,2009,13,15,0
7,466,6,19,11,2006,1,30,0
1,12285,3,4,2,2013,23,40,0
7,1518,4,19,10,2003,22,32,0
4,133,3,7,9,2006,11,30,0
1,139,2,19,8,2013,22,44,0
4,152,10,2,4,2015,12,15,0
6,10801,2,6,3,2004,17,36,0
4,2084,5,9,8,2012,13,46,0
6,12717,3,9,8,2008,17,10,0
1,2222,1,13,12,2010,14,0,0
7,9640,2,22,5,2005,20,55,0
5,14688,2,17,6,2011,23,30,0
6,644,1,29,11,2008,21,10,0
6,16946,1,31,5,2003,11,0,0
6,688,7,10,9,2005,14,20,0
3,1950,2,18,9,2013,19,41,0
5,559,6,14,7,2006,17,0,0
5,745,1,21,10,2005,18,0,0
4,3711,1,12,1,2012,14,30,0
1,144,4,3,3,2014,22,45,0
5,3475,5,6,5,2011,11,45,0
2,4111,10,23,12,2003,21,15,0
2,366,10,13,11,2012,5,55,0
6,83,2,22,9,2012,10,42,0
1,9146,8,3,9,2007,17,5,0
6,5805,6,8,10,2011,1,45,0
4,10947,3,17,11,2011,9,11,0
4,1273,10,16,6,2011,13,33,0
5,13095,9,2,6,2006,3,0,0
4,125,2,3,9,2009,17,30,0
2,5911,8,3,9,2013,8,30,0
7,2279,3,24,2,2013,19,35,0
4,16103,9,2,11,2006,16,0,0
6,7204,2,17,12,2011,22,19,0
3,358,6,10,12,2003,17,30,0
6,138,2,30,10,2004,17,18,0
5,6640,1,28,11,2014,18,15,0
2,628,8,24,1,2006,17,4,0
6,146,10,21,5,2011,18,30,0
7,1119,2,13,7,2008,13,14,0
6,22977,5,31,5,2003,22,0,0
1,6540,4,21,3,2005,5,20,0
7,13466,5,26,8,2007,16,0,0
5,5397,8,26,11,2004,9,45,0
1,1809,10,8,8,2011,16,59,0
4,7722,1,13,11,2014,6,23,0
6,6525,2,10,7,2004,16,0,0
3,5379,8,14,6,2006,14,0,0
6,800,4,20,10,2007,3,0,0
1,2738,3,30,10,2006,22,0,0
6,6930,5,8,10,2011,17,30,0
4,5341,9,29,11,2007,14,30,0
1,6958,4,12,6,2006,5,0,0
7,22639,9,30,11,2003,13,2,0
5,303,8,15,11,2013,20,0,0
7,10676,5,29,6,2014,14,0,0
4,7794,1,11,2,2010,22,20,0
1,2045,6,16,5,2005,23,20,0
5,126,8,3,6,2011,17,0,0
2,1676,2,2,11,2010,23,53,0
4,125,2,17,11,2011,15,0,0
3,177,10,4,4,2007,10,25,0
3,1431,10,11,12,2013,18,15,0
3,710,8,22,7,2009,17,50,0
3,11959,4,11,11,2009,22,0,0
1,673,10,16,8,2004,18,0,0
6,4798,3,26,3,2005,0,1,0
4,125,2,21,8,2014,10,30,0
1,4471,3,6,3,2006,18,17,0
7,7375,9,17,6,2007,20,0,0
7,1950,2,22,9,2013,18,50,0
4,4079,7,25,12,2003,18,0,0
7,22336,5,6,4,2003,23,0,0
6,2285,5,7,5,2005,17,30,0
2,7183,4,28,10,2014,23,10,0
4,673,10,27,12,2007,11,25,0
2,779,2,14,10,2008,19,0,0
1,16481,8,6,9,2010,8,38,0
1,2737,3,9,1,2006,18,30,0
5,1119,2,3,4,2015,21,0,0
1,125,2,10,6,2013,17,0,0
3,11009,8,26,6,2013,4,0,0
1,7491,5,18,8,2003,18,26,0
6,3131,10,19,5,2012,6,0,0
2,12457,5,6,1,2004,2,0,0
6,6042,3,21,2,2015,10,25,0
3,192,1,13,12,2006,8,15,0
2,4593,2,21,2,2006,7,30,0
4,3290,4,29,5,2003,10,11,0
5,7452,9,28,1,2011,21,55,0
5,7586,4,13,8,2010,3,0,0
5,13437,1,20,4,2012,18,45,0
6,3003,9,25,3,2006,8,36,0
7,1220,10,22,2,2004,0,45,0
3,13004,7,9,1,2013,0,1,0
5,8277,2,26,12,2014,1,40,0
3,442,2,8,8,2007,15,28,0
3,16702,7,29,11,2006,13,30,0
4,2950,3,27,1,2005,0,1,0
1,6149,5,20,3,2006,0,30,0
6,4565,6,20,3,2004,3,40,0
5,14479,4,11,8,2006,21,20,0
6,6920,3,18,11,2006,2,0,0
5,11785,3,4,11,2005,15,30,0
2,1621,6,9,12,2003,18,9,0
6,10567,8,16,6,2012,12,0,0
3,635,4,29,6,2011,21,30,0
1,312,9,23,1,2012,12,0,0
1,6531,5,16,2,2015,2,39,0
6,1630,7,6,10,2012,17,45,0
7,8278,4,8,5,2011,18,30,0
7,8223,2,23,8,2009,9,0,0
3,12291,4,25,6,2014,9,30,0
3,9856,1,29,10,2014,9,38,0
5,6879,3,10,3,2006,22,45,0
3,653,10,18,5,2011,18,7,0
2,1259,8,26,7,2011,14,21,0
3,4059,8,18,10,2006,2,40,0
6,11098,1,30,10,2004,18,0,0
4,857,8,24,2,2005,19,45,0
3,6409,5,19,5,2010,19,30,0
5,10752,8,22,8,2003,0,38,0
2,10472,9,13,11,2007,8,0,0
2,9788,4,21,3,2006,12,0,0
6,5971,4,15,11,2003,22,0,0
2,11438,4,21,2,2012,11,42,0
2,220,4,14,6,2011,17,10,0
5,2921,4,16,4,2004,9,0,0
1,14440,6,10,6,2013,9,0,0
2,2490,3,1,4,2008,17,0,0
4,710,8,4,11,2010,15,58,0
5,779,2,28,7,2006,9,3,0
3,4672,5,8,2,2012,21,29,0
5,8671,4,12,12,2014,7,50,0
5,2755,2,12,7,2013,23,0,0
3,7711,3,13,5,2009,8,11,0
5,6267,6,1,10,2004,20,6,0
4,9071,7,29,12,2011,20,15,0
7,242,10,20,10,2013,13,30,0
2,4587,1,10,12,2013,17,31,0
6,1224,1,5,11,2005,2,30,0
1,323,9,23,6,2014,17,10,0
5,5138,4,19,10,2007,0,10,0
3,3619,2,22,8,2012,10,25,0
6,1162,1,27,2,2010,7,42,0
3,3245,9,18,3,2009,19,0,0
6,125,2,7,2,2009,21,0,0
6,2917,1,1,7,2006,0,1,0
4,132,7,6,9,2007,22,5,0
7,76,5,23,5,2010,13,0,0
5,40,1,4,10,2013,16,50,0
2,2941,1,14,9,2004,8,30,0
6,1630,7,20,3,2004,19,25,0
4,821,10,9,7,2009,17,10,0
6,125,2,9,8,2008,17,20,0
5,3619,2,20,4,2012,9,30,0
7,2266,1,28,11,2004,17,30,0
1,867,1,29,9,2014,15,45,0
1,8264,9,11,7,2011,20,30,0
2,166,10,6,1,2004,18,15,0
6,548,10,14,6,2003,15,30,0
4,6276,4,24,2,2005,23,0,0
6,2406,4,31,12,2011,16,30,0
1,1367,1,30,8,2004,18,45,0
3,3647,1,4,2,2009,17,13,0
4,2127,5,6,10,2005,22,0,0
3,125,2,21,3,2012,13,31,0
5,272,8,11,7,2003,12,20,0
5,3487,9,10,9,2010,20,0,0
7,8067,5,13,8,2006,7,6,0
6,999,1,8,5,2010,23,0,0
1,36,2,14,10,2013,16,50,0
4,1370,8,6,10,2011,23,0,0
7,359,10,2,1,2011,17,50,0
5,1686,9,28,5,2004,10,10,0
1,277,10,19,3,2007,14,2,0
4,5466,8,2,10,2003,0,30,0
4,2439,2,20,3,2003,13,30,0
5,402,4,1,6,2012,16,17,0
7,7723,1,7,9,2014,18,0,0
2,14559,8,15,6,2010,7,17,0
3,514,5,17,3,2004,22,4,0
1,408,2,13,5,2013,19,0,0
6,601,9,20,10,2007,12,0,0
7,1247,5,5,12,2010,15,0,0
7,2148,9,23,9,2012,22,0,0
6,8775,6,17,11,2007,14,50,0
1,501,4,10,11,2014,18,50,0
4,1943,2,4,9,2003,2,29,0
4,1042,3,28,10,2004,11,37,0
5,1080,8,31,5,2013,22,52,0
1,893,10,1,9,2008,9,2,0
4,3968,1,5,9,2013,19,0,0
4,4037,4,14,1,2010,12,55,0
6,2270,1,23,2,2013,15,10,0
5,1967,3,3,6,2005,12,45,0
7,720,5,12,8,2007,23,0,0
5,430,1,22,8,2014,22,40,0
2,7104,6,16,3,2004,21,10,0
5,405,8,2,11,2012,4,15,0
2,10771,5,11,11,2003,12,0,0
2,2792,4,19,8,2003,21,45,0
3,11945,6,30,9,2009,8,0,0
4,6710,1,20,10,2005,22,30,0
7,979,4,19,10,2014,5,43,0
4,2332,2,21,8,2014,18,0,0
7,7445,8,24,8,2014,11,40,0
5,2490,3,28,11,2008,7,15,0
3,208,1,22,1,2003,19,9,0
2,277,10,8,7,2003,16,35,0
2,21778,3,4,3,2003,23,46,0
5,3258,6,31,10,2014,20,0,0
6,9076,1,23,4,2011,16,30,0
1,2448,1,29,10,2007,4,2,0
6,3668,2,28,1,2012,22,10,0
7,9846,8,27,8,2006,18,0,0
4,5083,3,28,7,2011,12,30,0
6,2803,10,9,4,2005,15,0,0
5,13391,9,13,7,2007,0,15,0
3,610,2,13,12,2006,13,40,0
4,2170,5,3,10,2013,18,45,0
4,7444,2,22,9,2011,15,50,0
7,2064,2,28,2,2010,3,30,0
1,4858,1,31,10,2005,13,51,0
5,1204,2,7,3,2014,7,54,0
5,5802,5,9,9,2005,12,0,0
4,3084,8,3,6,2010,15,0,0
3,346,1,4,2,2015,16,50,0
3,2881,5,28,12,2011,15,30,0
2,42,9,1,10,2013,20,30,0
5,5469,1,25,7,2008,21,48,0
1,64,4,16,9,2013,17,30,0
1,10739,2,18,9,2006,8,30,0
2,2935,4,2,9,2014,22,53,0
7,10370,7,7,10,2012,9,0,0
5,3290,4,29,6,2007,5,5,0
7,5244,5,18,5,2014,22,42,0
3,12,5,21,7,2004,13,0,0
1,15031,6,27,12,2010,0,34,0
4,390,5,19,4,2012,19,2,0
5,2929,2,25,3,2011,21,0,0
2,8211,2,18,4,2006,11,55,0
3,2333,9,12,6,2013,22,30,0
2,505,9,8,3,2005,18,20,0
1,8371,1,3,3,2003,17,0,0
3,4166,1,6,4,2011,6,28,0
