"day","address","location","date","month","year","hour","min","TRESPASS"
7,16964,9,25,3,2007,2,50,0
3,17176,6,28,11,2007,18,35,0
4,8131,5,5,2,2004,14,30,0
1,5842,4,19,2,2007,6,42,0
7,528,10,18,10,2009,20,40,0
5,517,2,9,1,2004,23,45,0
6,13790,1,3,10,2009,19,30,0
6,3488,4,4,4,2015,21,0,0
1,3142,6,11,1,2010,9,0,0
3,8120,3,18,10,2006,20,40,0
6,10817,3,19,11,2005,17,29,0
6,14447,7,17,5,2008,21,30,0
1,11363,8,24,11,2008,19,59,0
3,6085,3,9,7,2003,8,0,0
1,2345,3,22,12,2014,20,30,0
4,1881,1,24,2,2011,19,15,0
4,501,4,20,3,2014,12,0,0
1,4022,5,22,6,2009,20,0,0
4,15728,6,9,12,2004,8,30,0
5,421,1,8,10,2010,18,15,0
5,7107,6,4,10,2013,14,32,0
5,2627,2,9,9,2005,3,15,0
7,1918,1,27,1,2008,2,0,0
6,177,10,1,11,2014,16,30,0
2,5802,5,15,4,2014,11,0,0
2,1491,3,10,12,2013,18,28,0
1,1973,9,10,11,2008,10,30,0
5,1417,5,1,5,2015,2,30,0
7,1404,7,23,4,2006,2,48,0
5,3816,2,22,4,2011,0,1,0
1,1941,1,4,3,2013,9,30,0
4,5545,5,20,8,2009,20,30,0
3,2185,4,17,9,2003,12,53,0
2,957,2,24,1,2012,14,47,0
5,10986,9,27,1,2012,18,30,0
4,394,4,19,5,2011,22,0,0
6,7527,8,19,9,2009,16,45,0
6,1154,9,27,1,2007,15,15,0
7,772,10,11,1,2004,22,5,0
2,70,10,9,1,2007,17,15,0
6,1780,4,18,5,2013,8,48,0
7,3526,5,28,1,2007,12,0,0
3,9650,7,8,2,2012,10,30,0
7,8112,8,6,10,2013,5,27,0
5,166,10,5,10,2012,12,0,0
1,2737,3,12,5,2003,19,28,0
5,2096,8,23,2,2007,8,24,0
2,1941,1,28,4,2015,16,0,0
7,326,2,29,8,2010,13,13,0
7,990,1,8,2,2015,15,0,0
3,554,10,24,12,2014,22,50,0
2,28,4,15,5,2012,22,0,0
1,2420,8,14,9,2009,3,30,0
5,10393,3,4,4,2014,16,35,0
1,9017,5,8,12,2008,3,30,0
6,3719,5,30,7,2005,10,30,0
6,3131,10,29,1,2005,18,45,0
3,1525,4,18,4,2007,8,33,0
2,425,5,24,1,2006,11,55,0
1,3491,4,10,11,2003,6,38,0
2,744,10,3,2,2004,14,35,0
2,1220,10,8,6,2004,14,27,0
3,15897,9,26,5,2004,17,15,0
6,5955,8,8,2,2014,19,50,0
6,5340,6,19,4,2008,15,0,0
5,2416,1,14,11,2014,20,0,0
1,2785,1,26,5,2014,8,30,0
2,1839,5,19,2,2013,19,30,0
7,2348,1,3,12,2006,10,15,0
5,771,1,4,5,2012,21,12,0
2,232,4,16,11,2010,18,25,0
2,1907,5,10,7,2012,22,34,0
6,270,2,6,10,2007,0,50,0
2,363,3,20,9,2011,20,55,0
2,1066,10,1,5,2007,9,10,0
6,88,2,26,1,2013,20,35,0
6,11052,7,20,10,2007,21,30,0
2,125,2,13,10,2009,10,30,0
3,925,2,4,4,2007,20,45,0
4,7590,4,9,1,2014,15,0,0
2,12417,5,27,10,2009,12,0,0
4,17147,4,23,8,2012,21,7,0
7,8016,3,20,5,2007,2,10,0
4,408,2,11,3,2010,10,30,0
5,5814,1,16,5,2008,8,53,0
2,4768,1,6,9,2005,13,0,0
4,5287,9,2,5,2013,9,0,0
2,1091,10,31,8,2004,10,50,0
4,2896,4,6,9,2007,17,51,0
6,11995,9,10,9,2011,12,30,0
4,2285,5,10,7,2003,12,0,0
7,3488,4,20,5,2012,12,0,0
3,3736,3,1,9,2004,14,48,0
2,7108,5,12,7,2011,7,0,0
4,3103,2,19,2,2004,11,55,0
3,434,6,27,1,2010,19,0,0
2,8017,7,16,3,2004,15,0,0
1,273,1,7,7,2003,1,50,0
5,4832,4,5,9,2014,19,0,0
4,13136,6,31,10,2013,7,0,0
2,1991,10,16,4,2013,22,20,0
1,213,4,11,12,2006,20,53,0
1,4573,9,1,3,2004,9,0,0
7,5560,2,10,8,2003,20,0,0
6,741,2,19,6,2010,9,30,0
1,277,10,7,7,2014,12,0,0
7,83,2,19,10,2014,19,29,0
7,6640,1,5,12,2010,2,30,0
2,3647,1,29,5,2012,15,0,0
1,1750,6,9,12,2013,3,4,0
1,2112,5,30,5,2005,17,0,0
2,2598,2,28,6,2011,22,54,0
3,14795,9,15,5,2013,5,30,0
3,392,4,13,7,2011,8,15,0
4,20298,9,2,10,2008,1,55,0
7,2247,1,28,1,2007,11,20,0
5,13419,9,23,7,2004,10,0,0
3,8609,5,3,10,2012,20,5,0
3,925,2,11,6,2003,13,0,0
7,6133,3,16,12,2012,1,0,0
1,1254,2,1,11,2010,10,57,0
2,3040,6,17,5,2005,0,51,0
1,8039,4,24,11,2003,18,0,0
5,9829,8,6,5,2005,2,30,0
6,3735,2,4,12,2010,14,36,0
4,922,9,4,9,2014,21,50,0
7,2454,2,23,2,2003,19,19,0
5,1121,10,11,1,2008,8,32,0
1,18667,5,12,10,2009,7,0,0
2,125,2,1,11,2011,16,0,0
4,2706,10,14,10,2004,0,15,0
7,232,4,28,12,2008,8,35,0
7,21985,7,19,9,2004,22,0,0
6,870,4,6,9,2003,23,0,0
4,2811,1,29,10,2009,13,20,0
6,5382,2,4,10,2003,22,0,0
5,3091,5,10,8,2007,18,30,0
6,1954,10,9,8,2008,18,0,0
2,7044,10,9,12,2003,12,10,0
5,5532,3,19,9,2014,22,40,0
5,18068,9,6,5,2011,0,1,0
7,14457,6,4,10,2009,19,0,0
2,64,4,3,4,2007,12,55,0
3,15958,9,29,5,2013,21,40,0
5,4165,6,24,3,2006,10,30,0
4,2842,10,14,6,2007,0,33,0
1,870,4,14,5,2007,18,20,0
7,5422,10,18,5,2008,8,15,0
1,1077,4,11,6,2012,7,20,0
6,12331,3,20,3,2004,21,0,0
3,12530,4,16,4,2014,6,25,0
7,6484,7,10,4,2011,10,29,0
7,3312,1,13,6,2004,11,50,0
7,125,2,5,6,2011,18,0,0
7,3754,6,1,6,2008,11,37,0
7,2323,8,13,12,2009,16,0,0
3,20373,7,9,2,2005,17,15,0
5,1116,2,20,2,2009,20,5,0
1,12601,8,4,4,2005,18,28,0
1,310,8,2,2,2009,7,11,0
5,552,4,26,12,2003,9,11,0
6,4570,1,28,1,2006,2,20,0
4,6227,4,19,2,2015,16,58,0
5,93,7,14,7,2006,17,10,0
3,9794,7,15,6,2005,1,18,0
1,4576,6,15,9,2014,11,0,0
6,14168,5,7,9,2013,20,30,0
1,1331,4,5,2,2007,12,50,0
7,16664,7,29,7,2007,23,38,0
4,16754,9,27,12,2012,20,30,0
7,3535,3,11,3,2007,2,8,0
1,22821,3,20,1,2003,18,22,0
3,4545,8,10,2,2010,13,35,0
7,8828,7,24,9,2006,12,40,0
3,11070,5,8,1,2003,18,40,0
5,1235,5,20,9,2013,22,15,0
6,15451,5,18,11,2006,23,25,0
7,4952,5,19,12,2010,0,30,0
7,3053,1,24,8,2014,22,0,0
2,12215,9,6,3,2007,11,48,0
7,4355,4,6,4,2008,12,5,0
7,4405,5,17,6,2012,1,0,0
3,1744,6,5,3,2008,10,15,0
4,5247,1,13,7,2006,17,45,0
7,435,10,16,5,2004,19,57,0
6,83,2,3,12,2011,20,9,0
5,1954,10,25,7,2003,14,18,0
2,9608,1,17,5,2011,8,27,0
4,8285,3,4,10,2007,7,14,0
6,644,1,31,12,2011,0,25,0
4,139,2,9,1,2014,7,10,0
5,11114,7,3,4,2009,22,50,0
4,1818,5,13,1,2011,16,30,0
4,16798,6,12,7,2012,23,32,0
6,3677,2,18,6,2011,19,35,0
6,1404,7,14,8,2010,17,40,0
1,3846,5,25,11,2013,12,45,0
7,84,3,12,7,2009,21,0,0
1,125,2,20,1,2014,12,30,0
5,6115,3,9,3,2007,15,0,0
1,3396,10,21,7,2014,14,0,0
1,223,10,22,1,2007,1,40,0
6,2539,8,8,9,2007,23,40,0
2,1347,8,18,9,2012,22,40,0
5,2696,4,27,1,2006,15,30,0
4,7258,6,2,9,2004,7,40,0
3,349,2,15,10,2014,14,27,0
6,5953,9,7,10,2006,10,0,0
4,2331,8,16,10,2014,3,55,0
2,821,10,25,12,2012,1,25,0
5,14813,6,27,7,2012,22,0,0
5,2924,5,23,9,2005,7,50,0
5,3329,10,23,3,2007,2,26,0
1,641,2,8,11,2004,4,0,0
5,144,4,30,4,2004,14,25,0
4,5701,6,1,5,2003,8,30,0
6,2156,2,2,12,2006,22,15,0
2,10260,7,13,5,2008,23,0,0
5,978,1,4,9,2009,1,56,0
7,1341,7,19,9,2004,12,0,0
5,733,4,25,3,2005,1,0,0
6,6738,4,23,8,2003,15,0,0
4,542,2,11,3,2010,18,30,0
4,3423,2,5,2,2004,7,32,0
5,2391,2,16,5,2014,23,0,0
2,12378,3,22,2,2005,10,0,0
6,1314,2,15,1,2011,20,50,0
7,7943,1,12,2,2012,0,1,0
1,102,10,27,6,2011,0,5,0
1,4261,2,16,2,2009,21,52,0
2,8561,8,14,4,2009,13,30,0
1,8054,3,19,9,2005,19,0,0
2,402,4,8,2,2005,19,5,0
2,3076,5,3,3,2015,19,45,0
3,7476,4,21,1,2015,8,50,0
1,1650,3,5,3,2012,18,55,0
7,554,10,24,8,2008,10,7,0
1,840,5,8,12,2014,16,25,0
5,1091,10,20,9,2013,10,9,0
6,270,2,22,2,2003,20,0,0
4,241,2,24,1,2013,18,45,0
3,772,10,16,9,2009,22,17,0
5,1550,1,16,7,2010,11,26,0
5,2769,9,28,7,2006,9,0,0
2,4535,1,21,2,2006,19,45,0
2,125,2,29,4,2008,20,0,0
6,795,3,22,4,2006,19,30,0
5,1167,2,11,7,2014,2,40,0
6,10389,7,14,7,2007,11,30,0
3,6590,8,10,1,2007,7,5,0
6,1037,8,2,5,2015,23,0,0
4,907,6,2,10,2003,17,40,0
6,4648,1,9,9,2006,11,40,0
1,4825,7,9,6,2014,12,30,0
1,11558,1,18,4,2005,23,55,0
2,14973,7,18,10,2011,20,0,0
4,1367,1,22,9,2011,11,0,0
2,6517,5,19,10,2010,17,30,0
4,501,4,16,12,2010,15,30,0
7,2462,2,20,4,2008,18,0,0
6,283,10,19,5,2012,0,30,0
7,6517,5,1,6,2008,23,30,0
2,5244,5,15,5,2012,21,46,0
7,6759,4,4,11,2012,12,0,0
6,12,5,29,1,2005,9,45,0
6,11148,8,27,11,2004,8,28,0
2,64,4,4,10,2005,15,45,0
1,176,1,21,2,2011,14,45,0
5,3180,10,11,6,2004,13,4,0
1,62,4,11,10,2004,17,48,0
3,125,2,4,10,2006,7,0,0
1,12298,3,8,1,2007,1,53,0
5,4171,5,28,5,2004,15,6,0
5,83,2,28,6,2013,16,20,0
3,6338,6,21,7,2004,2,30,0
5,3661,3,8,2,2013,8,30,0
6,7866,6,24,1,2004,12,50,0
3,5062,5,15,10,2014,17,0,0
1,77,10,27,12,2010,15,0,0
5,8010,7,27,6,2008,18,0,0
5,2275,2,15,7,2005,18,0,0
1,6740,2,10,5,2004,18,30,0
6,956,10,7,3,2015,12,45,0
3,4841,9,19,2,2003,10,45,0
7,504,4,16,7,2006,22,37,0
5,13548,7,14,1,2005,13,0,0
7,408,2,15,12,2013,18,15,0
1,1844,4,10,11,2014,21,57,0
5,2592,2,18,5,2012,21,0,0
2,20602,8,4,3,2008,15,41,0
1,2021,9,16,5,2005,15,58,0
3,14768,3,30,10,2013,22,5,0
3,9126,3,26,11,2014,12,54,0
5,11092,8,22,8,2008,12,10,0
3,4225,1,23,7,2014,8,0,0
7,981,2,20,9,2009,1,15,0
7,1895,3,12,8,2012,19,51,0
1,125,2,18,2,2013,20,0,0
4,102,10,2,4,2009,22,30,0
7,461,9,6,5,2007,20,30,0
1,359,10,7,2,2011,18,8,0
4,3180,10,25,12,2014,20,0,0
4,6374,9,30,11,2006,15,30,0
6,125,2,27,8,2011,18,30,0
2,643,4,24,6,2014,21,0,0
7,1887,1,23,3,2008,2,23,0
4,2596,2,29,6,2006,15,40,0
5,4628,9,22,4,2005,7,0,0
5,3275,2,27,6,2008,23,15,0
1,2806,3,30,4,2007,9,0,0
1,2091,2,13,6,2005,9,23,0
4,13488,4,14,7,2005,7,0,0
7,2001,8,29,12,2013,20,35,0
6,12591,9,21,8,2004,22,30,0
2,3334,5,5,10,2010,18,30,0
4,9120,7,11,2,2010,17,0,0
7,1091,10,12,2,2006,18,34,0
1,595,7,5,1,2009,9,45,0
2,366,10,23,3,2010,10,18,0
1,5097,9,16,3,2015,9,0,0
3,13608,3,8,1,2003,5,43,0
1,10987,6,18,8,2003,10,0,0
5,3131,10,7,8,2009,21,5,0
1,4464,5,20,12,2004,8,0,0
2,6495,3,30,3,2004,23,40,0
5,7462,8,2,5,2008,13,18,0
4,5142,4,19,5,2005,23,47,0
7,20400,9,7,5,2006,0,1,0
3,2277,5,30,5,2007,18,26,0
1,2357,4,29,9,2014,2,15,0
2,927,1,8,2,2011,15,12,0
1,6925,8,8,12,2003,12,20,0
1,646,6,17,10,2005,15,13,0
6,6779,4,22,9,2007,7,5,0
4,14983,6,25,7,2013,21,0,0
2,7657,3,13,12,2005,19,31,0
6,772,10,10,9,2011,13,0,0
1,1162,1,22,1,2007,23,0,0
4,653,10,19,9,2013,0,1,0
7,213,4,12,2,2006,11,59,0
2,1746,6,12,6,2007,16,15,0
4,2030,6,25,12,2014,10,0,0
7,11121,8,18,10,2009,3,52,0
2,3180,10,18,4,2006,21,30,0
1,5261,8,6,8,2012,23,55,0
5,3698,6,28,11,2003,11,0,0
5,2403,3,3,5,2013,12,0,0
3,8767,4,26,6,2013,18,0,0
3,1769,3,15,5,2013,23,0,0
6,21641,7,18,10,2003,21,43,0
1,222,5,28,4,2003,18,0,0
5,1975,2,20,3,2015,13,14,0
6,5611,3,31,7,2010,17,25,0
1,4676,4,4,4,2005,14,0,0
2,9244,3,22,2,2005,9,21,0
3,10747,3,19,3,2008,14,0,0
7,9377,4,23,3,2003,7,42,0
2,1435,2,16,9,2014,17,45,0
2,2271,10,19,10,2010,13,50,0
3,3965,3,24,11,2004,14,30,0
4,1297,1,30,10,2008,13,40,0
4,3517,5,28,11,2013,23,0,0
1,1936,2,6,12,2004,22,15,0
7,2317,1,19,4,2015,14,51,0
3,4111,10,9,1,2008,20,10,0
1,984,2,13,10,2003,6,0,0
4,5699,9,27,11,2003,17,50,0
6,2682,6,7,9,2013,18,0,0
1,7068,10,3,5,2010,13,35,0
1,1839,5,14,5,2012,15,30,0
4,5801,1,16,10,2003,8,20,0
3,716,5,22,2,2012,20,41,0
3,4144,5,3,11,2010,20,50,0
4,3736,3,15,11,2012,9,45,0
2,359,10,17,2,2004,12,56,0
1,9551,5,29,5,2006,4,30,0
5,331,2,4,4,2014,17,45,0
4,19438,9,18,10,2007,12,5,0
7,2091,2,8,3,2009,1,20,0
6,1704,2,1,7,2006,9,0,0
2,220,4,31,8,2004,7,52,0
6,764,6,20,4,2013,13,5,0
2,4476,5,25,1,2011,21,50,0
4,6570,3,11,8,2011,6,0,0
5,4280,4,6,9,2013,11,16,0
2,2263,9,31,3,2015,18,40,0
3,2100,9,5,2,2014,19,0,0
5,363,2,6,5,2011,10,26,0
1,408,2,19,9,2005,13,40,0
1,655,5,9,6,2003,7,0,0
6,2391,2,15,12,2012,23,30,0
4,2849,8,16,4,2015,12,0,0
4,2887,2,9,8,2007,15,20,0
4,125,2,23,7,2009,22,30,0
6,7869,4,7,5,2005,13,0,0
2,5790,3,20,9,2011,4,28,0
2,2598,2,12,6,2007,16,5,0
2,7229,9,28,11,2006,10,40,0
1,1216,4,19,1,2015,16,15,0
2,6557,6,14,10,2014,12,0,0
6,511,4,1,11,2008,16,0,0
3,2490,3,29,11,2006,14,0,0
4,1235,5,1,4,2004,21,34,0
7,1914,10,17,7,2011,6,46,0
5,2929,2,2,10,2009,23,54,0
1,2657,6,7,8,2006,21,5,0
3,9032,7,19,10,2011,0,14,0
2,12288,6,8,1,2013,8,45,0
3,7124,7,10,2,2010,19,53,0
3,5462,9,9,2,2011,20,30,0
2,1214,10,3,4,2007,21,39,0
2,5757,7,26,7,2011,17,5,0
2,8434,8,15,4,2003,22,0,0
3,111,10,24,12,2003,13,50,0
5,2888,3,11,2,2005,20,0,0
6,2987,10,14,6,2008,3,9,0
6,283,10,8,10,2011,0,30,0
4,2270,1,12,1,2012,19,49,0
7,2792,4,23,10,2011,1,15,0
2,451,2,26,11,2013,21,39,0
4,12456,8,12,6,2014,17,30,0
1,2873,8,6,1,2014,21,0,0
3,1193,4,15,10,2003,18,30,0
6,3566,5,18,11,2006,19,30,0
7,1202,6,17,6,2007,0,10,0
1,1804,5,28,9,2009,8,0,0
5,3604,4,4,4,2014,23,10,0
2,779,2,17,3,2009,12,0,0
5,9329,4,28,1,2005,21,15,0
2,14856,6,11,5,2004,18,5,0
6,3088,7,13,7,2013,13,1,0
3,2192,10,26,6,2013,19,11,0
1,2629,3,17,9,2007,8,15,0
4,2405,5,14,11,2013,22,0,0
1,6093,8,19,1,2009,21,44,0
4,8281,8,24,2,2011,7,58,0
2,2835,10,5,2,2008,10,52,0
6,10766,7,6,10,2007,11,0,0
1,8046,3,21,2,2005,7,30,0
3,1567,5,12,12,2012,15,40,0
6,272,8,8,3,2014,23,21,0
4,3918,4,6,10,2005,3,0,0
5,5244,5,10,7,2009,20,30,0
3,8653,7,17,9,2008,22,0,0
6,77,10,23,9,2006,3,20,0
2,408,2,1,4,2014,12,1,0
1,3823,9,7,3,2011,0,1,0
6,14042,9,20,9,2003,0,1,0
7,6785,5,26,1,2014,13,30,0
7,499,2,14,3,2010,3,0,0
6,17539,8,22,3,2008,20,30,0
1,4620,4,13,11,2006,7,19,0
1,17030,9,12,11,2007,8,55,0
2,192,1,6,1,2015,5,0,0
6,13165,3,28,1,2006,17,15,0
3,2386,2,13,6,2007,1,45,0
1,3204,8,17,2,2014,14,30,0
2,1790,1,19,9,2006,10,0,0
1,9378,5,9,1,2006,1,58,0
7,7084,9,13,3,2011,1,24,0
6,1682,8,8,10,2011,1,41,0
3,435,10,26,1,2005,20,25,0
7,9223,5,24,8,2003,3,30,0
1,213,4,20,3,2006,12,30,0
5,771,1,30,5,2014,23,15,0
6,408,2,11,7,2009,11,50,0
3,9629,5,6,8,2008,6,55,0
7,3836,6,20,5,2012,13,25,0
6,2839,4,26,3,2011,11,0,0
5,9900,9,15,6,2012,1,0,0
5,538,8,13,6,2008,18,0,0
7,1525,4,1,11,2009,15,30,0
7,4076,4,22,4,2012,14,54,0
3,5487,1,1,10,2014,17,46,0
2,2328,5,15,10,2013,12,45,0
2,1429,10,25,12,2012,12,43,0
7,102,10,14,2,2010,20,30,0
6,2442,8,26,3,2011,23,25,0
7,22539,5,6,4,2003,8,0,0
4,1996,2,19,4,2007,0,1,0
5,9017,5,28,11,2014,16,15,0
2,9185,1,22,7,2003,18,0,0
7,1918,1,14,1,2007,1,40,0
6,2159,10,3,12,2005,12,15,0
5,6606,5,10,12,2004,2,5,0
7,7315,1,29,1,2012,18,0,0
4,14529,9,10,6,2004,9,12,0
7,4015,2,9,2,2003,0,16,0
3,5018,3,6,2,2013,6,30,0
5,7068,10,19,5,2006,22,37,0
3,408,2,21,4,2010,17,35,0
6,2622,2,21,9,2013,1,50,0
2,2534,4,4,2,2003,18,10,0
5,277,10,16,11,2007,14,0,0
5,19537,9,14,7,2006,21,0,0
5,8280,7,17,12,2010,22,0,0
2,772,10,15,6,2010,14,24,0
6,2472,8,23,4,2011,22,30,0
5,2095,1,10,12,2004,18,0,0
7,1996,2,12,8,2012,12,5,0
3,1367,1,28,5,2014,16,0,0
5,254,5,7,9,2007,3,14,0
5,12222,5,14,11,2003,7,30,0
7,9377,4,26,1,2014,11,30,0
5,7232,5,27,12,2013,16,40,0
5,534,4,4,4,2003,21,5,0
1,12273,3,24,12,2012,20,30,0
2,408,2,4,5,2010,19,17,0
5,538,8,3,10,2014,21,0,0
3,3898,2,5,2,2003,17,0,0
2,1416,2,8,3,2011,11,0,0
1,1808,9,29,9,2008,10,0,0
6,1638,1,13,12,2014,2,7,0
3,1954,10,7,4,2010,12,58,0
1,11251,4,29,10,2007,6,40,0
6,44,6,14,11,2009,12,0,0
4,44,6,16,10,2008,16,8,0
6,93,7,25,1,2014,13,0,0
1,18407,3,31,8,2009,15,5,0
3,5702,8,10,1,2007,23,0,0
5,6427,9,21,8,2009,6,45,0
4,223,10,10,2,2011,18,39,0
6,4767,3,24,9,2011,0,1,0
1,926,4,5,9,2011,18,30,0
4,125,2,16,10,2003,14,0,0
1,1161,4,9,7,2012,18,17,0
4,7454,1,16,10,2014,1,40,0
7,1245,10,24,10,2010,23,18,0
2,5712,9,3,3,2015,15,0,0
2,893,10,8,7,2008,8,59,0
3,268,1,13,6,2007,16,45,0
5,1157,2,22,8,2008,15,20,0
3,430,1,30,4,2014,23,34,0
6,395,6,5,5,2012,10,10,0
5,9022,9,28,11,2014,14,0,0
3,18110,4,21,1,2009,16,0,0
3,1790,1,25,1,2012,14,45,0
3,1223,5,4,4,2007,0,9,0
1,157,10,24,12,2012,15,50,0
2,1216,4,8,2,2005,20,46,0
6,10145,3,7,5,2005,22,0,0
6,125,2,18,5,2013,12,15,0
2,12681,8,1,5,2007,7,0,0
7,468,2,13,1,2008,16,4,0
6,368,9,10,3,2012,10,45,0
2,10968,8,12,7,2005,16,10,0
3,5004,5,5,9,2012,11,11,0
2,2014,3,6,9,2005,8,0,0
6,5622,3,22,2,2003,20,6,0
4,3505,7,7,4,2011,17,15,0
3,8302,7,19,10,2011,18,30,0
7,11244,5,14,12,2008,16,0,0
6,376,2,12,8,2006,15,0,0
6,104,2,19,4,2003,1,30,0
2,151,5,22,3,2005,14,30,0
2,15548,7,23,3,2010,15,51,0
2,9279,7,27,4,2004,1,11,0
3,499,2,19,9,2007,23,30,0
1,2057,9,30,4,2012,17,30,0
7,7415,4,12,1,2014,23,0,0
5,1345,1,24,3,2006,8,36,0
3,9813,5,1,12,2010,23,10,0
7,10643,7,13,7,2003,9,10,0
3,1346,4,9,12,2009,16,50,0
5,234,6,16,5,2008,23,22,0
3,2911,10,23,7,2008,1,55,0
7,9554,6,8,10,2006,11,30,0
5,3389,5,21,3,2014,12,29,0
5,303,8,15,5,2009,22,10,0
1,2439,2,17,3,2014,0,1,0
3,2752,9,23,2,2011,11,55,0
3,346,1,26,12,2007,13,41,0
5,125,2,28,5,2004,16,0,0
5,1136,4,25,6,2004,0,9,0
7,15518,1,12,8,2012,9,30,0
7,1606,2,2,11,2008,9,58,0
7,466,6,19,11,2006,1,30,0
4,709,7,11,8,2011,17,30,0
2,16482,3,4,4,2006,19,42,0
4,232,4,7,9,2006,15,15,0
2,13979,6,19,4,2011,22,10,0
2,4888,3,22,8,2006,12,20,0
1,3247,1,11,11,2013,13,0,0
7,1559,4,16,1,2005,9,55,0
7,203,2,9,2,2014,11,0,0
6,10622,4,29,6,2013,23,5,0
7,4074,1,26,2,2012,19,39,0
2,12607,5,6,9,2011,8,52,0
5,1416,2,1,12,2006,20,4,0
3,125,2,13,7,2011,13,41,0
6,546,5,9,2,2013,1,13,0
4,191,3,19,3,2015,0,1,0
3,2757,2,26,11,2008,21,0,0
2,3015,6,26,11,2013,16,0,0
5,8789,5,12,8,2005,20,0,0
5,7594,8,5,3,2004,18,0,0
7,355,2,25,1,2015,16,14,0
1,17943,3,5,3,2012,9,53,0
2,5666,4,22,2,2011,15,27,0
3,7953,5,16,10,2013,7,49,0
4,49,2,27,11,2008,1,55,0
2,4878,2,15,5,2012,8,15,0
2,1409,6,30,4,2013,14,10,0
6,2666,3,1,7,2006,17,0,0
1,3268,8,15,11,2010,22,19,0
4,985,4,2,10,2014,17,30,0
3,125,2,21,3,2007,0,1,0
7,4230,6,27,7,2008,1,0,0
6,2393,8,1,7,2006,0,1,0
1,2736,5,29,5,2006,2,0,0
4,3046,2,29,11,2012,20,0,0
2,980,10,28,4,2009,8,50,0
5,12056,4,20,2,2009,21,31,0
5,2373,2,28,11,2003,22,30,0
4,7142,3,7,10,2010,21,18,0
5,125,2,14,1,2011,15,33,0
5,3195,5,6,5,2005,11,30,0
5,6588,1,5,9,2008,17,0,0
2,4848,3,15,11,2011,11,29,0
1,9664,9,21,7,2014,22,0,0
7,887,7,28,12,2003,15,2,0
3,468,2,9,6,2004,12,40,0
5,17619,9,15,6,2012,10,0,0
3,631,2,26,1,2011,16,0,0
4,3211,3,12,7,2012,14,44,0
5,9456,9,1,12,2006,10,30,0
1,15311,4,10,11,2008,2,5,0
4,8666,9,1,12,2005,9,30,0
4,125,2,8,1,2015,17,0,0
4,548,10,21,8,2008,11,13,0
7,2803,10,13,3,2005,15,20,0
1,1187,9,5,1,2004,17,21,0
5,504,4,6,2,2015,12,30,0
5,7620,9,2,11,2007,13,34,0
6,1056,2,5,5,2007,6,29,0
5,483,1,23,8,2013,16,10,0
6,15786,9,1,7,2006,8,0,0
7,60,5,13,1,2008,18,0,0
4,1214,10,24,6,2004,15,52,0
7,408,2,19,4,2009,14,0,0
6,5995,6,4,11,2006,0,10,0
5,125,2,7,3,2008,1,30,0
2,682,10,16,11,2010,17,40,0
3,9136,9,24,8,2005,8,30,0
3,356,3,2,10,2013,20,30,0
4,242,10,27,6,2013,19,0,0
6,125,2,4,10,2014,1,0,0
4,7475,9,25,3,2010,5,5,0
1,2322,9,31,3,2003,9,0,0
5,6313,3,1,11,2013,21,31,0
4,1915,5,28,10,2004,13,30,0
7,4487,3,14,2,2010,12,0,0
7,2131,4,9,10,2005,3,0,0
1,359,10,13,5,2013,18,45,0
7,9110,9,27,6,2004,6,45,0
4,93,7,1,10,2009,12,5,0
3,8377,8,6,2,2013,17,53,0
1,501,4,20,9,2010,6,17,0
4,16956,5,14,6,2007,23,15,0
3,125,2,15,12,2010,18,0,0
2,11461,4,4,3,2014,4,10,0
4,10266,2,5,4,2012,21,50,0
2,125,2,27,7,2010,0,20,0
2,1256,7,4,2,2003,21,56,0
7,18867,8,30,1,2011,15,5,0
4,2954,8,16,6,2011,14,0,0
7,3567,6,12,3,2006,16,30,0
1,511,4,14,4,2008,0,1,0
4,8035,6,7,8,2008,13,0,0
3,19635,9,31,5,2006,6,45,0
1,5829,3,30,10,2006,12,45,0
1,3804,6,30,8,2004,19,30,0
4,166,10,13,11,2008,16,50,0
4,370,7,9,8,2012,1,30,0
1,10667,9,19,9,2011,18,0,0
4,1896,9,25,12,2003,15,0,0
2,22163,2,15,4,2003,17,0,0
6,392,4,20,10,2012,11,6,0
3,93,7,11,11,2009,14,30,0
5,5214,9,26,12,2014,0,1,0
5,5793,6,18,5,2012,14,9,0
7,6760,8,10,4,2005,0,1,0
1,4912,2,21,1,2013,19,23,0
5,44,6,12,12,2008,14,42,0
3,4408,4,10,12,2003,12,0,0
7,1245,10,24,2,2008,2,0,0
5,125,2,24,9,2010,11,45,0
6,6776,5,16,11,2013,4,30,0
5,8732,4,16,5,2008,19,50,0
5,5387,3,13,7,2012,5,15,0
7,10038,3,9,9,2007,23,40,0
3,157,5,25,1,2012,0,1,0
3,7107,6,11,1,2006,5,10,0
4,5527,5,9,12,2004,20,12,0
4,8139,5,17,4,2003,0,1,0
3,8579,3,15,12,2010,9,35,0
2,36,2,13,11,2012,5,30,0
6,11156,8,26,3,2011,1,0,0
3,9787,3,9,8,2006,9,42,0
2,1302,2,4,3,2014,18,0,0
1,4230,6,7,2,2005,22,0,0
1,1256,7,31,10,2011,23,30,0
5,11585,5,29,7,2005,19,30,0
7,8063,4,6,11,2005,7,10,0
3,1091,10,26,11,2003,11,33,0
4,2041,10,30,11,2006,13,49,0
2,11014,4,15,10,2013,17,58,0
2,125,2,1,11,2011,14,0,0
