"day","address","location","date","month","year","hour","min","WEAPONLAWS"
2,501,4,28,4,2015,4,15,0
5,326,2,7,5,2010,13,30,0
1,4030,1,30,5,2005,3,5,0
7,1041,5,8,4,2012,8,30,0
5,1116,2,7,3,2014,20,30,0
1,146,10,7,7,2008,16,0,0
3,4323,1,23,7,2003,15,15,0
2,1162,1,21,2,2006,13,30,0
7,213,4,25,3,2012,16,25,0
1,1518,4,30,4,2012,19,0,0
4,6504,3,8,3,2012,5,35,0
5,14625,4,30,11,2012,22,56,0
7,29,5,28,8,2011,6,20,0
2,10601,6,22,7,2003,9,0,0
5,8838,1,14,7,2006,14,35,0
4,467,1,29,5,2003,14,27,0
3,22299,8,28,5,2003,12,16,0
3,1920,5,14,11,2012,23,44,0
2,1711,3,8,7,2014,16,54,0
3,896,2,30,10,2013,18,0,0
4,2398,2,5,2,2015,0,1,0
2,8136,2,24,6,2008,15,30,0
5,1108,4,3,10,2014,20,15,0
3,2688,10,21,3,2007,21,44,0
5,950,3,20,4,2007,9,27,0
1,125,2,1,3,2004,7,28,0
5,125,2,29,7,2011,18,28,0
2,64,4,26,7,2011,20,40,0
6,6753,1,31,12,2011,23,30,0
7,1091,10,15,7,2012,3,20,0
3,6978,7,30,6,2010,20,0,0
3,83,2,7,9,2011,12,12,0
3,775,5,10,1,2007,18,30,0
3,13979,6,16,10,2013,7,30,0
7,323,9,7,10,2007,18,30,0
3,2484,10,15,4,2009,10,45,0
3,6839,5,26,6,2013,1,0,0
3,853,2,5,2,2014,17,0,0
4,5525,1,5,3,2015,10,39,0
2,6194,4,5,2,2013,17,0,0
4,5570,2,13,11,2014,18,0,0
4,6950,3,6,5,2010,15,0,0
4,2270,1,3,4,2014,19,6,0
5,14620,5,12,3,2010,17,40,0
5,94,1,9,9,2005,22,30,0
2,1445,1,12,6,2012,17,10,0
7,8880,2,18,11,2012,13,0,0
3,538,8,30,4,2003,20,15,0
1,1091,10,2,2,2009,6,20,0
3,125,2,5,10,2011,7,5,0
5,1245,10,21,9,2012,13,15,0
6,491,3,7,5,2011,2,40,0
1,365,1,6,1,2014,17,45,0
2,141,6,21,2,2006,3,54,0
7,10682,4,9,3,2008,23,0,0
7,3276,8,11,1,2004,12,23,0
4,408,2,20,3,2014,1,0,0
7,6683,3,15,7,2007,10,0,0
5,4442,3,19,9,2008,20,35,0
6,9425,1,6,5,2006,23,28,0
1,4083,4,29,3,2004,23,0,0
2,166,10,29,6,2010,16,45,0
4,1245,10,6,8,2009,19,0,0
6,922,9,22,5,2010,20,0,0
1,2814,4,2,5,2005,22,30,0
7,3537,4,19,10,2008,19,30,0
5,1742,1,2,12,2005,17,0,0
5,10229,4,29,1,2010,8,0,0
5,2745,7,17,4,2015,4,0,0
2,1299,5,12,6,2007,15,0,0
4,7142,3,13,11,2003,18,20,0
1,2733,4,31,8,2009,20,40,0
5,499,2,4,9,2009,5,22,0
5,1547,3,23,9,2005,20,31,0
3,2118,5,14,6,2006,18,5,0
1,9984,9,9,6,2003,18,30,0
6,125,2,24,1,2015,9,40,0
7,2706,10,14,7,2013,2,40,0
1,4111,10,6,8,2012,22,59,0
1,10759,7,3,9,2007,22,30,0
2,1252,2,2,11,2010,12,10,0
6,11623,5,3,12,2005,20,30,0
2,408,2,9,1,2007,20,42,0
6,5526,3,31,7,2010,2,10,0
3,9059,8,19,9,2012,23,55,0
3,4128,2,21,1,2009,0,15,0
1,841,2,6,3,2006,0,1,0
3,6051,6,27,7,2011,9,17,0
2,610,2,21,1,2003,0,24,0
5,36,2,13,6,2008,16,9,0
3,4288,1,25,7,2007,8,30,0
6,2842,10,23,8,2008,12,47,0
6,1030,4,10,1,2009,18,38,0
2,6862,8,29,4,2003,6,59,0
3,143,3,4,5,2005,20,0,0
3,12591,9,4,10,2006,17,0,0
2,10583,8,16,3,2004,14,34,0
2,255,10,29,6,2010,16,0,0
5,8054,3,12,12,2003,19,0,0
1,365,1,18,2,2008,11,16,0
1,4848,3,22,12,2014,15,14,0
1,12561,4,3,10,2005,16,0,0
7,2811,1,30,1,2011,17,0,0
4,2262,2,26,7,2007,11,40,0
7,213,4,10,8,2003,21,25,0
5,81,3,11,7,2014,7,10,0
5,2803,10,30,5,2008,12,0,0
4,22121,8,19,8,2004,9,40,0
5,125,2,24,8,2007,22,0,0
3,3629,4,30,10,2013,9,18,0
2,517,2,22,6,2004,10,15,0
1,412,9,7,7,2014,9,30,0
3,5628,3,4,3,2015,10,30,0
1,14866,4,24,12,2012,15,0,0
4,5379,8,4,3,2004,9,30,0
6,10609,9,25,1,2014,11,26,0
3,460,5,5,3,2008,10,0,0
3,1927,1,9,7,2014,16,30,0
5,925,2,20,4,2007,20,0,0
5,6182,9,18,4,2003,20,0,0
4,9247,8,16,4,2009,9,0,0
1,6810,6,14,6,2010,21,0,0
1,125,2,1,3,2004,0,1,0
6,232,4,26,8,2006,8,28,0
1,3765,5,14,6,2010,4,20,0
4,83,2,3,9,2009,9,47,0
1,15217,5,30,4,2007,8,0,0
5,4320,1,24,8,2007,19,10,0
5,1347,8,19,11,2010,4,0,0
7,150,10,22,4,2007,13,0,0
3,6491,3,20,4,2005,8,0,0
2,2318,4,3,3,2009,18,32,0
1,3356,3,9,11,2009,18,0,0
4,232,4,21,4,2005,7,28,0
1,1470,1,26,6,2006,18,50,0
6,4145,6,27,1,2007,21,0,0
3,7596,4,4,3,2009,7,54,0
6,979,4,26,1,2008,7,37,0
2,11943,1,21,7,2009,16,20,0
1,4228,8,27,11,2006,18,30,0
5,533,2,16,11,2012,14,0,0
3,12992,3,23,3,2011,11,0,0
3,6459,8,23,7,2003,21,0,0
5,3081,2,26,6,2009,13,45,0
7,3727,10,20,4,2003,16,55,0
3,17540,9,14,12,2011,17,0,0
1,2159,10,7,3,2011,18,0,0
6,673,10,9,8,2008,19,10,0
3,36,2,3,9,2003,20,40,0
1,277,10,30,8,2004,23,38,0
6,2887,2,26,7,2003,23,30,0
6,22,10,16,10,2004,23,30,0
7,2096,8,11,8,2013,1,25,0
3,5696,2,5,2,2003,10,17,0
7,232,4,23,5,2010,13,50,0
7,2806,3,25,1,2015,19,54,0
1,713,4,17,10,2005,1,0,0
6,64,4,11,12,2004,13,30,0
4,4043,6,12,12,2013,20,0,0
6,38,10,10,4,2010,13,58,0
5,3196,9,17,9,2004,4,10,0
6,7725,4,5,11,2005,17,17,0
7,12976,3,17,11,2013,23,0,0
6,4466,9,31,12,2011,14,0,0
7,907,6,4,12,2011,15,35,0
2,1090,4,10,1,2012,22,0,0
1,3396,10,30,5,2011,5,50,0
1,16560,9,18,2,2008,13,30,0
6,268,1,9,4,2005,0,20,0
1,1507,10,18,8,2003,2,20,0
7,15668,5,13,1,2008,16,30,0
4,5598,3,1,12,2005,20,19,0
2,3396,10,21,9,2010,14,4,0
3,5597,8,28,5,2014,9,33,0
3,7536,6,13,7,2005,0,1,0
2,2394,2,12,10,2004,19,0,0
2,4684,5,11,7,2006,0,1,0
7,843,5,3,5,2015,18,39,0
7,1554,1,14,12,2008,23,20,0
5,2616,1,27,7,2007,19,30,0
1,1181,2,2,8,2004,6,0,0
5,2109,8,29,11,2013,4,0,0
4,144,4,1,5,2014,10,0,0
6,717,2,28,7,2007,2,43,0
2,88,2,29,4,2014,14,4,0
6,12236,4,8,8,2009,15,30,0
2,1405,10,15,11,2011,22,25,0
5,9702,7,19,10,2012,1,0,0
7,2554,4,25,2,2007,22,0,0
7,4116,7,6,4,2014,15,0,0
3,5438,8,24,12,2008,12,0,0
2,501,4,19,8,2008,15,0,0
6,2563,10,9,2,2013,2,4,0
4,5004,5,15,4,2004,2,0,0
5,2741,4,20,3,2009,0,20,0
4,125,2,7,3,2013,0,5,0
6,9862,8,13,7,2013,3,18,0
2,1360,4,7,8,2012,7,27,0
1,1016,4,22,11,2004,17,0,0
3,428,4,1,10,2008,18,0,0
7,256,2,19,6,2011,22,25,0
2,14692,9,28,6,2005,19,0,0
2,277,10,15,10,2013,0,18,0
1,4118,7,3,4,2006,22,25,0
5,981,2,12,12,2003,23,0,0
5,4626,9,26,8,2005,18,0,0
2,2332,2,22,6,2004,15,50,0
6,12708,7,8,10,2011,8,0,0
7,830,10,6,9,2009,8,12,0
5,11,10,9,9,2011,15,47,0
2,142,1,12,5,2009,18,0,0
2,6255,3,3,4,2012,17,0,0
5,144,4,30,11,2007,17,10,0
3,401,8,20,8,2003,21,0,0
2,2345,3,9,6,2009,9,0,0
5,1615,2,22,2,2008,22,3,0
4,6790,7,5,2,2015,3,0,0
3,3356,3,5,2,2014,16,0,0
4,548,10,5,5,2005,8,32,0
2,5421,3,23,7,2013,10,0,0
2,507,5,16,3,2004,1,48,0
4,2463,2,19,9,2013,8,20,0
2,501,4,9,7,2013,15,30,0
5,19157,5,2,12,2005,19,30,0
4,3049,5,16,11,2006,22,10,0
1,6071,4,17,3,2014,22,37,0
7,93,7,6,6,2010,16,10,0
1,2763,5,12,5,2008,19,47,0
2,8745,1,20,3,2007,17,0,0
2,7797,4,8,7,2003,19,0,0
1,125,2,8,12,2003,18,30,0
4,8924,9,22,9,2005,19,52,0
4,4769,4,29,12,2011,2,15,0
6,2422,6,18,10,2014,2,0,0
6,16540,9,25,2,2012,14,0,0
4,125,2,1,6,2006,0,1,0
1,2490,3,28,5,2012,21,0,0
4,511,4,30,4,2015,0,1,0
1,7671,3,23,6,2003,20,30,0
3,2638,2,6,2,2013,9,10,0
5,512,8,3,4,2015,11,0,0
5,7850,3,7,9,2007,13,5,0
6,3326,8,12,12,2009,17,40,0
3,14253,7,3,4,2013,14,0,0
1,2725,4,16,3,2015,21,0,0
5,20563,5,28,7,2006,9,22,0
5,2490,3,18,5,2007,16,0,0
1,71,8,30,5,2005,23,30,0
1,12974,6,9,6,2008,7,30,0
3,3630,10,24,12,2008,16,47,0
3,1314,2,22,9,2010,23,21,0
1,5742,2,21,7,2014,6,45,0
4,13479,9,30,11,2006,12,19,0
3,5525,1,13,7,2005,5,0,0
6,3613,5,21,10,2006,13,16,0
1,559,6,8,1,2007,18,45,0
2,6698,2,28,6,2011,9,12,0
5,4909,1,17,10,2014,19,0,0
6,4298,10,20,5,2006,10,0,0
6,1192,9,9,4,2011,8,0,0
5,501,4,8,4,2005,15,30,0
3,10630,2,1,6,2011,19,10,0
1,9888,8,11,5,2009,12,30,0
5,125,2,13,12,2013,2,25,0
2,7281,9,13,5,2003,21,15,0
5,6407,3,16,12,2005,13,16,0
4,3133,5,9,2,2006,15,30,0
4,504,4,1,5,2008,16,20,0
6,7059,6,18,4,2009,10,0,0
7,2489,1,4,10,2009,10,0,0
1,17603,3,19,3,2012,16,30,0
3,6722,1,2,10,2013,5,27,0
2,6337,9,3,8,2004,10,0,0
4,5130,4,11,12,2008,17,30,0
2,233,8,22,3,2011,8,45,0
1,2907,4,25,11,2013,10,50,0
7,2725,4,16,7,2006,17,32,0
5,7044,10,9,9,2005,15,33,0
5,119,6,7,5,2010,4,17,0
7,7703,5,27,1,2013,4,0,0
7,6929,2,23,4,2006,6,48,0
3,10811,3,17,9,2014,6,0,0
1,408,2,11,5,2009,20,35,0
5,6916,4,18,5,2007,17,30,0
5,157,10,14,12,2012,13,58,0
3,3274,8,2,11,2005,17,30,0
1,4637,3,15,9,2014,11,45,0
7,907,6,7,10,2012,14,56,0
2,958,4,27,10,2009,19,20,0
5,934,1,6,9,2013,14,0,0
2,872,2,17,5,2005,11,20,0
3,11640,4,27,11,2013,14,28,0
6,5917,9,12,2,2011,0,27,0
3,2433,3,25,6,2003,10,40,0
2,4981,9,17,3,2009,15,45,0
5,6043,9,13,12,2013,22,0,0
6,2041,10,9,10,2010,13,0,0
2,12395,8,14,5,2013,16,27,0
4,12030,7,15,12,2005,18,0,0
3,5373,5,16,4,2008,16,0,0
1,1711,3,20,8,2007,17,39,0
1,907,6,1,9,2008,16,40,0
7,13613,2,7,3,2004,15,15,0
3,7507,9,22,1,2014,14,0,0
7,2263,9,18,10,2009,5,10,0
5,8101,4,16,6,2006,9,0,0
4,5016,5,2,6,2011,22,30,0
6,2143,8,3,4,2004,14,8,0
2,7795,1,9,12,2008,12,0,0
6,2270,1,5,9,2009,10,0,0
2,64,4,26,12,2006,7,49,0
2,125,2,20,4,2010,17,0,0
1,2838,2,4,8,2008,15,13,0
6,6788,8,22,9,2007,13,15,0
5,2748,1,17,4,2015,2,50,0
2,902,5,24,6,2014,21,0,0
6,19345,8,30,7,2005,5,0,0
5,6488,8,30,11,2012,17,30,0
7,46,2,13,2,2005,0,15,0
5,2803,10,15,6,2012,15,35,0
6,4337,2,28,12,2013,17,15,0
7,22,10,2,12,2012,2,0,0
3,528,10,4,5,2011,15,0,0
2,8196,5,11,5,2004,21,0,0
2,17687,3,18,3,2008,14,46,0
3,1790,1,8,2,2006,12,0,0
1,20286,8,13,10,2008,12,7,0
6,1634,5,11,8,2007,22,50,0
7,1822,4,15,6,2014,1,0,0
2,1406,4,18,5,2010,3,15,0
4,945,6,4,3,2004,23,40,0
2,5598,3,5,2,2013,22,20,0
2,2904,2,2,9,2003,19,32,0
7,5456,4,3,5,2009,19,0,0
7,4854,2,23,2,2014,0,1,0
7,6114,3,16,11,2014,8,0,0
4,2161,5,24,7,2014,12,45,0
5,16435,4,11,8,2006,10,0,0
3,4741,5,1,10,2003,15,8,0
2,1856,4,3,8,2004,0,35,0
3,9538,4,23,7,2008,23,30,0
1,459,8,21,2,2011,19,10,0
3,15096,5,4,9,2013,23,0,0
1,59,2,16,2,2015,18,30,0
7,1722,2,18,10,2009,7,57,0
6,1653,3,4,10,2003,14,58,0
4,551,5,5,4,2007,2,51,0
5,9900,9,23,1,2004,14,32,0
2,125,2,15,4,2008,10,50,0
6,2470,2,9,3,2013,20,25,0
6,14426,9,10,2,2007,21,45,0
4,771,1,23,3,2006,1,40,0
5,323,9,31,10,2014,10,0,0
2,11668,9,12,5,2009,23,40,0
5,11504,5,30,5,2014,15,15,0
2,6811,3,27,11,2007,10,22,0
6,5914,6,25,9,2010,0,45,0
3,8529,4,1,6,2005,19,0,0
7,5480,7,9,2,2003,23,22,0
2,363,2,9,12,2003,14,40,0
4,11501,4,4,9,2003,20,0,0
5,2299,8,25,3,2011,2,36,0
1,777,3,25,10,2004,18,34,0
1,3356,3,19,7,2004,13,0,0
3,10014,2,3,4,2013,17,0,0
2,11364,1,17,10,2006,18,0,0
1,501,4,18,2,2013,14,43,0
3,8281,8,24,8,2011,8,45,0
6,534,4,28,7,2012,17,56,0
5,189,2,18,4,2003,2,0,0
4,1501,5,16,11,2006,7,25,0
4,118,2,10,6,2004,6,15,0
1,6832,3,7,2,2005,17,30,0
6,156,2,14,12,2013,19,45,0
1,8639,5,2,5,2005,12,40,0
4,16652,3,29,6,2006,9,5,0
4,772,10,12,8,2010,6,0,0
7,13,3,14,7,2013,1,50,0
2,3427,7,25,5,2004,0,35,0
2,8293,6,6,1,2004,17,0,0
6,4880,2,25,3,2006,17,30,0
1,7445,8,8,6,2009,20,6,0
3,3058,9,8,7,2009,15,20,0
3,7113,4,30,9,2009,13,20,0
7,277,10,25,2,2007,22,43,0
5,5107,10,27,6,2003,20,35,0
6,6695,5,17,11,2012,0,15,0
3,5862,6,6,10,2010,12,20,0
1,1351,8,11,6,2007,11,10,0
6,499,2,1,11,2014,19,15,0
4,428,4,2,4,2015,17,4,0
3,15277,3,30,11,2005,7,40,0
5,3970,2,21,2,2003,0,50,0
5,1039,5,19,9,2014,12,30,0
1,88,2,14,4,2008,9,16,0
2,6206,3,5,2,2013,17,30,0
1,125,2,3,3,2014,2,58,0
7,1221,2,21,11,2010,21,0,0
1,4227,9,19,4,2010,17,11,0
6,1090,4,23,10,2010,2,14,0
1,2140,2,18,8,2014,20,0,0
5,15487,7,29,5,2009,0,1,0
1,2958,5,8,7,2013,1,0,0
3,10380,7,8,2,2012,8,0,0
2,10929,9,6,2,2007,0,1,0
1,11,10,2,5,2011,14,15,0
3,8262,5,8,1,2014,8,46,0
6,13242,8,24,7,2004,19,44,0
3,4280,4,14,4,2004,23,55,0
2,6079,2,6,7,2004,14,0,0
2,1550,1,19,9,2006,20,0,0
4,2126,4,1,11,2007,8,30,0
1,1696,7,16,3,2009,2,0,0
3,1925,1,7,1,2004,15,39,0
5,3581,7,18,5,2012,20,41,0
3,146,10,25,11,2009,21,30,0
7,3757,4,6,10,2013,18,0,0
2,455,2,26,11,2013,14,15,0
2,4345,2,17,2,2004,10,30,0
7,7161,8,27,7,2014,12,0,0
4,779,2,30,11,2006,16,25,0
2,1245,10,5,2,2013,20,30,0
7,990,1,6,10,2013,22,36,0
1,8901,5,29,9,2003,18,0,0
2,138,10,21,12,2004,14,18,0
3,9928,7,12,5,2004,23,0,0
5,10236,6,20,9,2013,18,55,0
2,19157,5,7,9,2010,14,50,0
7,11707,5,9,4,2006,13,37,0
7,6110,1,25,9,2005,14,15,0
7,5631,9,6,4,2003,21,30,0
5,12952,6,16,12,2005,12,20,0
1,5412,4,6,12,2004,6,15,0
1,208,1,11,10,2004,14,30,0
6,2140,2,13,6,2009,22,10,0
5,408,2,26,12,2008,15,30,0
1,13771,5,20,1,2003,2,15,0
5,13949,9,6,2,2004,7,30,0
4,77,10,1,11,2012,17,56,0
6,1214,10,5,6,2010,10,20,0
2,504,4,6,3,2012,20,40,0
7,216,6,20,4,2014,11,20,0
1,2697,3,19,1,2009,13,30,0
5,4742,5,16,5,2003,19,0,0
6,779,2,9,3,2013,19,0,0
3,14717,6,20,9,2006,9,14,0
5,601,9,28,1,2005,17,30,0
5,10713,1,7,8,2009,21,0,0
5,3516,10,17,11,2006,23,30,0
1,1220,10,13,10,2008,18,0,0
5,277,10,17,10,2014,11,2,0
3,8392,5,28,12,2011,17,30,0
6,118,2,30,6,2007,12,20,0
6,21744,5,13,11,2004,10,0,0
3,323,9,19,3,2014,20,42,0
1,485,2,28,6,2010,9,0,0
3,5063,9,19,3,2014,21,5,0
3,3708,4,17,4,2013,19,0,0
2,1435,2,22,3,2011,19,0,0
2,2654,1,19,8,2014,12,0,0
2,979,4,3,4,2012,22,30,0
6,259,5,5,4,2003,12,20,0
3,15926,5,18,8,2004,21,45,0
6,17268,7,8,9,2012,13,0,0
4,16539,3,20,10,2005,7,24,0
5,213,4,9,1,2015,15,5,0
6,4470,9,26,7,2014,16,30,0
6,14443,5,19,11,2005,12,0,0
7,1330,6,17,12,2006,0,25,0
4,8792,5,10,2,2005,17,10,0
1,6279,9,3,3,2014,19,30,0
6,125,2,12,7,2008,21,45,0
4,1638,1,28,6,2012,22,0,0
2,1885,2,19,8,2014,22,31,0
3,213,4,27,11,2013,21,16,0
7,4360,3,5,6,2011,10,0,0
6,1039,5,15,11,2014,0,1,0
7,38,10,31,1,2010,13,45,0
5,428,4,20,2,2009,20,59,0
1,125,2,19,8,2013,0,30,0
2,2262,2,22,3,2005,13,0,0
1,10267,6,1,10,2007,0,1,0
4,2868,7,3,4,2008,8,30,0
2,159,6,25,1,2005,18,0,0
7,8036,2,12,2,2012,17,54,0
2,2273,6,16,4,2013,12,0,0
4,2706,10,13,1,2005,14,10,0
5,11141,7,9,2,2007,22,0,0
4,3619,2,15,5,2008,0,5,0
5,4510,5,19,9,2014,17,0,0
5,4981,9,25,8,2006,23,0,0
3,3121,4,19,2,2014,22,0,0
1,4888,3,2,9,2013,12,50,0
7,1584,5,26,12,2004,2,4,0
1,2891,5,6,2,2006,15,39,0
1,554,10,27,10,2014,15,30,0
6,1789,4,25,7,2009,1,29,0
5,4888,3,25,12,2009,7,45,0
1,1507,10,9,6,2008,14,55,0
3,323,9,4,5,2011,13,21,0
3,359,10,24,8,2011,8,0,0
7,2936,5,16,11,2003,14,0,0
6,125,2,27,12,2014,2,10,0
2,1091,10,6,1,2015,12,0,0
5,1786,8,26,7,2013,13,30,0
1,2744,6,14,4,2014,19,0,0
1,9481,5,1,9,2003,9,5,0
4,363,2,20,8,2009,12,57,0
2,12117,3,4,5,2010,5,53,0
3,16727,3,7,9,2005,5,23,0
5,12730,8,29,6,2007,17,0,0
6,211,5,27,8,2011,21,30,0
4,1538,8,15,10,2009,8,45,0
5,542,2,9,9,2011,7,3,0
5,13035,3,11,1,2013,23,0,0
4,2911,10,4,10,2007,12,29,0
2,8089,1,4,5,2010,6,22,0
5,1565,5,9,9,2005,20,47,0
1,554,10,4,8,2008,15,58,0
7,5138,4,28,11,2004,23,45,0
6,9151,4,12,7,2008,12,45,0
2,7524,5,16,3,2004,15,10,0
3,376,2,9,7,2014,20,0,0
5,7138,9,1,7,2011,3,40,0
7,6559,1,8,2,2015,18,15,0
3,14524,9,15,12,2010,20,0,0
3,4418,2,4,4,2007,15,0,0
7,15601,7,27,3,2005,11,0,0
3,2392,3,20,2,2013,21,46,0
3,9501,3,15,9,2004,20,40,0
6,256,2,12,2,2011,3,29,0
4,2153,2,22,1,2004,22,0,0
6,93,7,5,4,2014,17,22,0
4,242,10,24,6,2004,8,0,0
4,3063,5,8,9,2005,19,30,0
2,2371,10,17,8,2004,21,0,0
2,384,9,17,3,2015,19,30,0
5,471,9,1,7,2005,10,15,0
3,11899,1,16,4,2008,1,0,0
7,1751,6,19,5,2013,18,30,0
2,4116,7,31,3,2015,12,0,0
1,908,10,14,4,2008,22,1,0
3,1728,2,14,11,2012,19,0,0
5,2455,1,8,10,2010,13,57,0
6,1895,3,17,5,2003,13,37,0
6,5294,3,21,5,2011,22,38,0
7,5906,3,18,11,2012,11,10,0
6,2706,10,5,4,2003,9,45,0
3,1977,9,20,8,2003,18,0,0
5,18072,9,25,12,2009,11,45,0
2,3185,7,13,5,2003,18,20,0
7,1292,2,5,6,2011,19,45,0
3,3131,10,25,1,2012,14,12,0
6,5525,1,2,7,2005,3,25,0
5,125,2,31,5,2013,15,30,0
1,2618,3,22,2,2010,16,26,0
1,125,2,13,10,2003,15,20,0
4,17788,9,29,12,2005,18,0,0
5,821,10,5,9,2003,4,38,0
1,7850,3,18,4,2011,21,20,0
1,125,2,13,9,2004,21,0,0
6,627,3,4,12,2010,22,0,0
6,2831,4,18,6,2011,17,39,0
3,5257,2,30,4,2008,11,55,0
4,213,4,28,10,2004,16,7,0
6,22050,4,21,8,2004,7,20,0
1,3117,9,20,12,2004,22,42,0
3,9159,7,5,3,2003,22,0,0
6,618,2,16,7,2011,19,0,0
4,1620,10,9,1,2014,12,45,0
1,1089,2,25,6,2012,20,0,0
2,310,8,22,2,2011,15,55,0
5,10099,3,24,3,2006,18,40,0
6,21874,8,1,5,2004,11,0,0
4,14400,2,21,3,2013,10,0,0
3,4083,4,25,6,2003,17,30,0
5,9640,2,4,10,2013,10,31,0
3,4618,5,10,11,2004,17,15,0
6,1163,4,2,5,2015,13,0,0
6,18939,3,17,4,2004,5,17,0
1,22483,5,3,2,2003,2,10,0
7,5238,1,2,7,2006,21,54,0
5,20234,9,12,11,2004,12,39,0
6,3285,1,5,4,2014,18,15,0
5,125,2,21,3,2008,13,0,0
5,11576,1,17,9,2004,23,0,0
1,6609,9,15,4,2013,0,55,0
4,4631,9,15,12,2011,7,52,0
4,2781,5,14,12,2006,22,10,0
2,125,2,22,7,2003,8,0,0
7,1452,6,8,4,2012,20,37,0
3,13152,3,29,10,2008,11,10,0
5,16144,9,7,2,2003,19,30,0
6,13875,5,16,5,2009,10,0,0
1,4733,8,26,11,2012,18,0,0
4,1042,3,27,5,2004,20,28,0
2,673,10,1,9,2009,0,1,0
6,11638,3,26,3,2011,0,58,0
6,125,2,18,10,2014,3,39,0
4,14171,3,23,2,2006,21,0,0
2,1383,7,12,11,2013,13,10,0
1,501,4,30,4,2007,14,25,0
2,12092,9,2,9,2003,16,0,0
1,9502,3,17,10,2005,9,30,0
4,2987,10,29,5,2003,15,23,0
1,7469,5,20,8,2012,3,40,0
6,1235,5,23,4,2011,20,0,0
2,1767,4,12,10,2004,14,30,0
7,2907,4,24,8,2014,19,24,0
3,1306,2,3,11,2010,19,45,0
5,2153,2,14,1,2005,13,14,0
5,9355,3,14,11,2014,23,40,0
6,2979,3,20,4,2013,12,12,0
3,4073,3,30,4,2003,17,39,0
6,357,4,10,1,2009,21,55,0
4,7296,4,7,2,2008,11,0,0
4,853,2,26,7,2007,10,30,0
4,8318,1,29,12,2011,14,34,0
5,1204,2,20,4,2012,12,0,0
7,1969,4,12,7,2009,17,0,0
3,713,4,11,6,2014,12,30,0
4,3044,4,19,2,2004,22,20,0
2,15689,4,1,11,2005,13,0,0
7,925,2,15,6,2014,13,49,0
7,2706,10,16,11,2014,17,30,0
5,1809,10,30,6,2006,10,40,0
2,16036,8,8,3,2011,16,0,0
6,744,10,5,4,2008,13,26,0
3,12004,4,21,7,2004,23,30,0
7,1321,9,12,2,2012,12,0,0
6,4832,4,7,5,2011,10,30,0
2,125,2,15,4,2014,22,20,0
6,2592,2,7,9,2013,21,33,0
3,13535,3,15,11,2006,8,0,0
3,10145,3,10,8,2005,12,30,0
5,64,4,3,11,2006,9,25,0
1,872,2,25,6,2007,21,15,0
6,7366,2,3,4,2004,10,45,0
7,6742,4,13,6,2004,14,0,0
2,1974,1,28,4,2015,12,30,0
1,428,4,24,11,2003,12,40,0
3,2418,2,28,5,2014,17,30,0
1,70,10,2,8,2004,16,45,0
3,1277,2,24,12,2014,10,30,0
5,3120,7,14,12,2012,17,5,0
3,435,10,10,2,2010,8,28,0
7,8139,5,18,6,2006,10,3,0
6,213,4,24,9,2011,0,9,0
4,3046,2,12,11,2009,14,0,0
3,12300,7,12,6,2013,15,0,0
3,2041,10,27,7,2011,13,54,0
6,4950,7,24,9,2011,4,55,0
1,2192,10,14,5,2007,17,19,0
5,1547,3,20,2,2004,21,30,0
5,3542,3,20,9,2013,17,30,0
5,10531,4,7,3,2003,13,26,0
4,8100,4,30,5,2013,13,0,0
6,7590,4,10,2,2007,23,23,0
5,5278,5,6,10,2006,7,0,0
3,2544,4,21,4,2010,13,30,0
7,619,8,18,5,2008,18,52,0
4,1091,10,19,2,2009,13,20,0
1,11451,4,5,2,2007,9,8,0
5,501,4,5,9,2008,16,10,0
6,1007,5,21,5,2005,0,30,0
7,511,4,3,10,2004,11,0,0
1,542,2,8,8,2011,16,0,0
3,1021,4,11,8,2010,13,5,0
5,2426,4,9,1,2009,6,0,0
4,4053,9,22,1,2015,21,48,0
6,977,1,13,7,2013,13,20,0
5,208,1,19,5,2006,7,55,0
2,2478,8,27,5,2003,2,34,0
7,4210,5,7,11,2010,18,40,0
5,863,1,3,10,2008,11,30,0
4,1809,10,21,8,2014,3,30,0
5,1786,8,23,3,2007,8,0,0
5,1153,4,19,9,2014,17,29,0
3,1934,8,11,11,2009,15,0,0
3,22650,7,9,7,2003,9,30,0
1,96,10,31,5,2010,13,52,0
5,21781,2,19,9,2003,23,20,0
3,4435,3,9,1,2013,21,25,0
2,800,4,16,4,2013,13,37,0
5,7281,9,11,12,2009,13,45,0
2,2301,5,29,9,2009,22,34,0
2,644,1,10,1,2012,23,11,0
6,8781,4,8,10,2011,11,20,0
5,3049,5,19,9,2003,20,0,0
7,6613,5,18,5,2003,15,20,0
3,1071,5,25,1,2006,11,10,0
7,3607,7,24,9,2006,18,30,0
4,125,2,29,5,2014,19,0,0
7,5356,2,8,5,2005,9,0,0
7,7657,3,30,7,2006,8,5,0
5,20671,7,7,10,2005,13,0,0
1,10173,5,16,5,2011,18,0,0
7,1019,5,24,2,2013,1,3,0
7,4369,5,29,12,2013,20,0,0
6,323,9,1,11,2003,14,0,0
3,213,4,23,3,2005,19,52,0
3,5941,4,11,7,2007,22,30,0
6,499,2,7,3,2009,21,30,0
1,3049,5,27,6,2005,14,43,0
7,1742,1,24,8,2014,0,1,0
3,7042,2,30,10,2013,9,24,0
7,976,4,12,1,2003,23,3,0
2,2236,4,22,12,2009,17,0,0
