"day","address","location","date","month","year","hour","min","SEXOFFENSESFORCIBLE"
6,210,1,26,6,2004,2,0,0
4,359,10,24,12,2009,8,10,0
1,16931,4,8,2,2010,16,23,0
7,359,10,11,2,2007,17,45,0
4,1907,5,26,7,2012,17,20,0
2,1954,10,6,7,2004,9,58,0
4,3189,1,22,3,2012,3,30,0
1,522,2,22,11,2004,18,0,0
1,1611,3,13,10,2008,15,3,0
2,979,4,7,12,2004,11,25,0
6,157,10,8,10,2011,0,1,0
6,359,10,6,3,2004,11,0,0
5,2134,1,25,2,2005,20,0,0
3,3131,10,5,9,2007,12,0,0
3,435,10,10,2,2010,23,0,0
2,339,3,20,8,2013,21,0,0
7,203,2,8,4,2012,21,20,0
3,12892,8,20,4,2005,12,0,0
7,511,4,7,9,2003,5,10,0
4,6948,4,17,4,2008,17,0,0
7,6850,4,26,8,2012,22,0,0
3,4244,3,17,11,2010,8,30,0
2,907,6,27,11,2012,11,47,0
4,2879,5,9,12,2004,20,16,0
4,5703,8,25,12,2003,1,0,0
2,3093,5,28,6,2011,7,45,0
5,1573,2,21,2,2003,11,43,0
6,144,4,22,4,2006,7,15,0
1,6492,9,6,8,2012,22,30,0
3,1637,2,21,3,2007,15,30,0
3,168,8,12,11,2008,23,0,0
4,1879,3,10,7,2003,20,25,0
6,4226,5,27,11,2004,19,30,0
2,13905,4,27,4,2004,15,56,0
5,1007,5,21,10,2011,23,30,0
7,13112,8,14,11,2004,10,0,0
2,982,9,10,6,2014,21,15,0
5,4781,9,12,2,2010,7,30,0
4,2720,10,30,9,2004,17,55,0
4,4496,9,17,11,2011,17,30,0
7,125,2,21,9,2014,19,40,0
3,644,1,26,7,2006,17,15,0
3,6376,3,6,4,2011,15,0,0
1,906,4,29,11,2010,20,3,0
4,1245,10,19,3,2009,21,40,0
5,6020,2,4,11,2011,17,30,0
5,2783,4,15,10,2004,10,27,0
1,957,2,1,9,2008,22,30,0
6,435,10,24,1,2004,13,39,0
4,2490,3,10,12,2009,9,30,0
3,952,2,26,11,2008,17,30,0
1,150,10,1,4,2013,16,30,0
5,1406,4,26,1,2007,1,48,0
1,10569,9,11,11,2013,20,0,0
5,1091,10,10,9,2010,11,35,0
1,2010,5,11,7,2011,16,10,0
5,12222,5,15,10,2004,23,20,0
7,2207,3,10,10,2010,9,0,0
2,807,2,23,8,2005,5,45,0
2,125,2,7,3,2006,11,0,0
4,5591,5,12,1,2006,1,58,0
2,213,4,24,11,2009,0,44,0
6,5454,8,18,12,2010,19,0,0
7,4298,10,8,3,2009,18,0,0
5,12638,9,21,10,2005,23,46,0
1,12671,4,26,5,2008,15,0,0
5,2763,5,14,11,2003,14,0,0
3,1086,8,15,10,2003,7,0,0
7,199,8,12,1,2014,12,0,0
2,8181,4,19,8,2003,16,5,0
3,3418,4,5,3,2008,15,5,0
2,20147,5,6,1,2009,7,30,0
6,764,6,3,5,2008,16,38,0
3,21988,3,21,1,2004,12,25,0
4,1157,2,19,8,2004,19,0,0
4,2159,10,15,5,2003,8,0,0
7,1752,3,14,8,2011,21,0,0
4,4983,4,26,7,2007,11,57,0
6,1224,1,13,12,2014,22,0,0
4,8334,2,9,2,2012,1,0,0
7,4141,4,15,1,2012,9,0,0
6,9634,1,30,12,2006,21,10,0
6,14526,8,25,9,2010,22,0,0
6,125,2,5,5,2012,12,30,0
5,13496,9,24,2,2012,7,37,0
6,3131,10,19,11,2011,5,46,0
1,1408,8,6,2,2006,20,3,0
4,22413,7,22,1,2004,17,10,0
5,14032,7,12,12,2003,23,30,0
7,2646,5,17,5,2009,16,4,0
7,1428,3,21,11,2010,11,15,0
6,366,10,25,8,2012,14,16,0
7,977,1,10,10,2010,16,9,0
7,998,5,23,3,2003,1,0,0
5,14941,9,11,2,2005,11,30,0
7,1864,5,6,5,2007,6,16,0
6,1560,4,22,10,2011,17,0,0
1,9199,3,7,6,2004,23,0,0
6,386,2,21,8,2004,2,30,0
4,6915,7,7,4,2011,18,0,0
5,11888,7,8,8,2008,8,0,0
1,17935,8,14,11,2005,21,30,0
6,155,2,6,10,2007,13,0,0
2,3702,5,14,10,2003,19,50,0
6,232,4,18,10,2014,0,1,0
5,3059,8,7,8,2009,16,0,0
2,7540,5,1,11,2005,9,15,0
1,1620,10,29,9,2008,16,45,0
1,559,6,14,11,2011,10,30,0
6,1042,3,2,6,2012,3,45,0
7,1762,9,17,6,2012,13,0,0
1,5133,7,27,10,2003,18,0,0
3,12242,2,29,11,2006,10,0,0
5,19088,10,10,2,2006,22,0,0
6,8963,1,11,8,2012,12,0,0
1,1944,4,8,12,2014,12,8,0
3,12964,4,5,8,2009,22,40,0
7,5216,1,28,8,2011,12,0,0
2,1651,2,3,3,2009,0,1,0
2,2556,1,3,3,2009,12,30,0
6,10239,9,4,10,2003,12,0,0
3,125,2,14,5,2008,8,30,0
2,14641,7,10,11,2009,16,0,0
5,2371,10,16,5,2008,12,0,0
7,3131,10,6,5,2007,1,11,0
3,5844,5,21,9,2005,18,0,0
1,6794,5,29,5,2006,14,0,0
5,1121,10,2,5,2014,0,30,0
2,16846,4,21,3,2006,18,5,0
3,7235,3,14,10,2009,18,55,0
5,681,9,17,10,2008,10,0,0
3,10667,9,15,4,2009,12,0,0
4,1091,10,4,4,2013,15,57,0
7,157,10,20,6,2010,6,29,0
7,22,10,21,3,2004,22,46,0
1,3116,1,15,9,2008,23,43,0
1,5190,1,22,12,2008,16,30,0
6,2165,9,23,4,2011,21,0,0
4,4930,1,7,4,2005,9,30,0
5,12442,1,29,10,2004,17,40,0
6,125,2,14,12,2013,23,30,0
2,23088,3,29,4,2003,15,35,0
4,4019,4,24,3,2011,23,30,0
3,1351,8,12,11,2003,12,30,0
3,8436,2,21,7,2004,20,13,0
4,19401,8,20,10,2005,10,15,0
4,21763,7,2,10,2003,14,30,0
6,3298,2,15,11,2003,23,55,0
6,1790,1,18,12,2010,13,0,0
5,466,6,26,2,2010,19,35,0
3,559,6,19,3,2008,15,48,0
1,5141,6,23,11,2009,13,0,0
1,2255,5,4,9,2006,20,45,0
7,1242,5,22,5,2005,8,0,0
4,1996,2,28,10,2004,22,11,0
6,2718,6,7,5,2011,17,28,0
7,11580,7,23,8,2009,22,30,0
3,2737,3,27,7,2011,18,0,0
1,527,4,27,4,2009,2,50,0
5,1224,1,17,4,2015,17,45,0
2,4682,1,14,4,2009,11,35,0
6,1319,2,7,5,2005,23,10,0
5,155,2,26,12,2014,17,30,0
1,7886,4,17,2,2003,21,45,0
1,12196,7,4,2,2008,2,10,0
7,2737,3,5,4,2015,11,45,0
6,5966,8,30,6,2012,11,0,0
6,2236,4,21,5,2011,1,24,0
2,7136,8,24,7,2007,12,30,0
6,12472,9,26,6,2004,3,7,0
2,4004,2,17,4,2012,0,1,0
4,1236,4,4,11,2010,23,50,0
2,18568,7,14,12,2010,22,0,0
1,1786,8,16,10,2006,15,31,0
6,2490,3,16,12,2006,12,15,0
1,5885,9,14,9,2009,8,32,0
7,19146,9,1,6,2003,23,0,0
5,5429,4,10,2,2012,18,30,0
2,850,9,22,2,2011,23,0,0
5,3142,6,18,6,2010,20,24,0
1,1409,6,5,9,2005,4,16,0
1,9365,8,17,10,2011,17,35,0
5,5238,1,9,8,2013,0,30,0
3,421,1,25,11,2009,17,19,0
1,3824,2,19,1,2015,12,39,0
7,4140,10,1,1,2006,21,41,0
7,552,4,1,1,2012,2,30,0
2,10926,7,11,1,2011,17,0,0
6,5458,2,14,6,2014,19,56,0
4,155,2,9,8,2007,19,30,0
7,413,1,9,2,2003,10,50,0
1,511,4,14,4,2008,0,1,0
6,338,1,20,9,2014,22,30,0
4,829,1,26,6,2014,2,0,0
1,6315,8,31,8,2009,13,55,0
5,5444,10,17,6,2005,8,0,0
7,1496,5,15,8,2010,14,0,0
4,1197,9,21,8,2014,21,0,0
2,3396,10,18,8,2009,18,0,0
2,2265,4,23,7,2013,2,4,0
1,125,2,21,1,2013,19,5,0
2,2740,2,28,10,2003,8,30,0
6,125,2,6,9,2008,8,55,0
4,772,10,22,9,2011,8,54,0
1,2222,1,14,5,2012,2,0,0
7,6406,2,21,3,2004,19,19,0
2,16991,5,4,10,2005,3,40,0
5,20789,7,5,5,2006,11,0,0
6,501,4,26,6,2004,21,0,0
1,15619,9,7,3,2005,18,30,0
4,11928,3,29,5,2014,12,0,0
2,17085,3,10,7,2007,13,30,0
4,2862,10,11,8,2005,3,0,0
3,14,3,29,9,2004,8,43,0
5,12730,8,18,5,2007,6,40,0
7,5462,9,19,6,2005,19,5,0
3,2515,9,8,9,2010,21,30,0
1,2682,6,27,5,2013,9,27,0
7,125,2,1,12,2013,0,22,0
3,16626,1,14,5,2008,12,0,0
1,6137,4,7,1,2008,22,30,0
1,98,4,27,5,2013,0,25,0
4,3974,5,17,4,2008,18,10,0
4,3066,4,27,5,2004,23,0,0
5,20231,8,8,4,2005,13,10,0
1,11008,6,14,4,2008,8,30,0
7,3132,10,18,12,2005,23,52,0
3,6190,4,28,10,2009,11,20,0
6,361,2,3,5,2008,1,50,0
4,12124,9,27,12,2012,16,20,0
6,2348,1,13,12,2008,8,20,0
4,5496,1,11,2,2010,9,0,0
1,5848,4,26,6,2006,13,0,0
3,13711,4,4,5,2005,22,0,0
4,277,10,24,3,2005,21,10,0
2,872,2,20,7,2004,18,40,0
6,12095,8,14,7,2012,20,0,0
6,259,5,15,5,2004,10,5,0
2,6625,2,22,1,2013,11,24,0
1,11008,6,17,9,2012,9,30,0
7,772,10,18,10,2009,21,49,0
6,6267,6,30,7,2005,1,57,0
6,21770,1,18,10,2003,10,23,0
7,823,2,22,2,2004,11,41,0
1,8028,4,19,3,2012,19,40,0
3,4998,4,21,3,2012,10,30,0
2,17276,9,23,8,2011,22,0,0
3,1042,3,2,5,2012,18,22,0
3,102,10,20,9,2006,7,15,0
2,1351,8,5,10,2010,7,0,0
7,102,10,14,11,2004,18,37,0
2,144,4,10,12,2013,15,25,0
7,402,4,26,12,2004,13,30,0
7,601,9,10,8,2008,18,30,0
5,11472,4,22,4,2005,19,0,0
1,9825,2,12,10,2009,11,15,0
7,2241,4,4,12,2011,17,0,0
3,328,10,22,12,2004,21,5,0
4,4397,8,11,6,2009,9,0,0
7,7202,4,21,10,2007,0,30,0
5,9719,4,28,5,2004,18,20,0
6,1101,7,13,12,2014,19,15,0
2,8923,2,4,3,2014,22,15,0
4,2616,1,17,4,2008,19,48,0
5,11981,3,17,6,2011,23,30,0
4,6225,9,23,3,2006,18,0,0
7,3619,2,8,4,2012,10,43,0
2,435,10,6,9,2011,9,0,0
4,677,2,8,9,2005,15,25,0
2,1704,2,15,6,2010,18,30,0
7,3747,1,23,2,2014,0,25,0
6,2236,4,23,2,2013,15,45,0
7,414,2,25,9,2005,21,45,0
4,13747,5,25,12,2008,13,30,0
1,6267,6,7,7,2003,18,46,0
2,5795,4,14,6,2005,15,0,0
2,13637,3,24,11,2009,17,55,0
1,1460,3,4,9,2006,13,0,0
4,4111,10,1,5,2003,20,10,0
6,2984,9,24,1,2004,3,5,0
5,16797,7,24,1,2003,16,45,0
5,2343,9,29,10,2004,18,20,0
4,2252,2,3,4,2008,1,12,0
5,4572,5,30,12,2005,9,6,0
2,1352,4,27,5,2014,10,30,0
7,872,2,19,11,2006,1,2,0
7,6863,5,12,3,2006,15,0,0
2,12508,9,22,3,2011,23,32,0
4,5692,3,6,8,2009,0,1,0
7,97,2,21,9,2008,6,0,0
3,460,5,10,12,2008,9,20,0
4,1098,2,10,2,2011,11,42,0
4,125,2,8,9,2011,22,0,0
3,1178,8,27,11,2013,8,0,0
7,965,1,24,2,2013,4,11,0
4,779,2,25,7,2013,20,15,0
1,167,5,7,7,2014,18,30,0
4,13283,5,30,11,2006,13,0,0
5,3881,4,21,9,2012,8,30,0
7,12016,5,5,12,2010,12,0,0
1,18854,4,6,2,2006,18,6,0
3,6783,5,28,12,2005,12,40,0
1,7565,3,30,5,2005,11,58,0
3,2955,3,22,3,2006,13,45,0
6,13517,9,1,7,2006,12,0,0
5,12117,3,25,3,2005,9,15,0
6,9977,2,22,3,2014,23,1,0
2,1119,2,23,12,2014,21,53,0
7,6942,4,21,9,2008,7,0,0
4,2869,10,18,11,2010,1,20,0
2,4418,2,1,6,2010,12,43,0
5,3461,2,23,1,2015,22,0,0
4,8849,4,14,6,2012,17,15,0
7,11424,8,10,8,2014,14,30,0
2,643,4,10,1,2012,2,50,0
5,1016,4,3,10,2003,7,45,0
4,2057,9,20,3,2003,21,15,0
3,14214,4,2,5,2007,7,55,0
6,5540,1,28,7,2007,18,40,0
4,213,4,8,8,2013,19,40,0
1,4753,9,5,1,2004,17,0,0
5,9858,5,7,4,2006,8,30,0
1,714,2,14,4,2014,18,15,0
3,139,2,23,2,2005,11,45,0
4,5784,9,5,5,2011,23,40,0
2,14588,2,22,7,2003,12,0,0
7,11995,9,1,1,2012,13,20,0
6,2153,2,6,4,2013,8,5,0
5,166,10,7,3,2014,16,50,0
7,4836,6,14,7,2013,9,0,0
1,17535,9,9,7,2012,11,0,0
7,10954,7,13,3,2005,13,0,0
1,3937,4,9,12,2013,9,0,0
7,93,7,26,2,2006,8,10,0
4,4319,4,1,11,2007,0,1,0
6,9714,2,28,7,2012,11,40,0
1,7010,6,21,7,2008,7,0,0
2,729,4,13,5,2014,17,15,0
6,1157,2,19,9,2009,12,30,0
4,868,5,23,1,2003,17,0,0
4,1291,1,5,10,2006,13,0,0
7,1073,5,19,6,2005,8,0,0
3,10015,2,5,8,2009,6,45,0
1,13857,3,20,9,2010,16,45,0
2,5403,5,3,8,2004,14,41,0
2,213,4,12,7,2005,14,5,0
4,1547,3,15,11,2012,13,50,0
5,1887,1,8,2,2008,8,30,0
2,1024,1,23,8,2011,16,0,0
4,1300,6,23,1,2014,20,15,0
3,278,8,5,3,2008,1,49,0
4,501,4,10,6,2004,10,0,0
2,211,5,9,6,2009,9,50,0
6,1752,3,24,9,2005,11,35,0
4,6484,7,25,12,2014,13,17,0
5,8242,5,22,3,2013,0,55,0
6,2755,2,4,10,2003,1,30,0
1,428,4,24,11,2003,17,0,0
5,125,2,12,7,2013,8,50,0
7,548,10,9,8,2009,19,42,0
1,6211,5,4,8,2003,12,0,0
6,6474,5,12,1,2008,22,57,0
4,501,4,6,2,2003,8,30,0
6,146,10,13,1,2007,13,20,0
2,1661,7,6,2,2007,18,0,0
5,292,5,2,12,2005,11,45,0
1,408,2,26,12,2011,18,40,0
7,8883,8,1,7,2007,0,1,0
3,554,10,9,1,2013,16,8,0
4,11005,3,29,5,2003,23,15,0
3,1179,5,9,8,2006,10,50,0
6,13691,9,22,5,2010,12,30,0
1,12097,6,10,1,2011,12,0,0
4,351,7,15,5,2014,16,0,0
7,223,10,13,1,2008,23,47,0
3,5695,1,1,6,2005,12,0,0
1,5071,2,16,3,2015,15,20,0
1,1154,9,15,10,2007,11,0,0
1,1202,6,26,12,2005,19,18,0
6,682,10,10,8,2013,19,55,0
6,5369,7,28,6,2008,19,30,0
4,2386,2,5,2,2009,21,45,0
3,4178,10,12,1,2005,7,38,0
6,6605,7,26,7,2008,20,0,0
1,823,2,20,8,2012,3,0,0
2,3874,1,25,1,2005,10,0,0
1,1419,2,18,8,2014,22,52,0
7,7550,9,9,9,2007,9,40,0
5,8471,4,12,11,2004,6,50,0
5,4815,3,12,12,2008,10,0,0
1,17177,4,17,3,2008,11,0,0
7,125,2,12,9,2010,2,30,0
6,1926,2,19,5,2007,22,30,0
2,8141,5,29,4,2014,8,55,0
7,16259,6,18,6,2006,16,30,0
4,10200,3,12,6,2003,18,30,0
7,3550,4,25,8,2013,19,51,0
7,6127,2,29,6,2014,20,30,0
2,50,5,26,10,2004,14,35,0
2,5169,2,13,4,2004,12,30,0
6,1287,2,31,12,2005,16,30,0
3,10803,3,14,11,2012,1,8,0
2,5735,7,3,3,2015,9,0,0
1,13182,9,3,8,2009,12,0,0
7,2600,9,5,10,2014,14,0,0
1,22494,4,1,9,2003,14,0,0
7,125,2,7,9,2014,10,0,0
3,772,10,3,3,2004,14,40,0
4,125,2,7,8,2014,1,51,0
1,3575,3,10,11,2014,14,28,0
4,9807,9,19,5,2005,13,0,0
7,5485,5,20,4,2003,20,12,0
5,800,4,27,6,2003,1,30,0
1,9787,3,9,7,2012,2,4,0
3,3854,4,30,10,2013,1,0,0
5,4803,9,13,7,2007,16,0,0
6,1996,2,28,6,2008,13,10,0
1,1254,2,11,10,2004,15,20,0
6,2803,10,2,6,2007,16,21,0
7,2805,8,22,10,2006,20,40,0
4,8154,2,2,11,2006,20,30,0
3,125,2,7,1,2015,9,59,0
4,11008,6,3,4,2003,8,30,0
2,5515,3,11,11,2008,9,34,0
5,11804,1,29,6,2012,19,0,0
3,232,4,27,11,2013,17,10,0
4,408,2,25,8,2005,12,15,0
4,6150,6,30,12,2010,5,31,0
6,468,2,28,6,2014,8,55,0
2,361,2,24,12,2013,14,0,0
6,1837,2,24,4,2010,9,10,0
4,1390,5,9,1,2014,21,0,0
5,125,2,3,10,2003,22,30,0
2,7243,1,14,10,2008,13,35,0
4,1150,2,1,7,2010,1,46,0
3,2616,1,10,12,2003,14,0,0
7,6867,2,12,2,2012,15,21,0
5,8788,7,12,3,2010,18,30,0
5,6837,5,2,12,2011,12,48,0
7,594,8,29,7,2007,9,30,0
2,4122,1,31,3,2015,11,30,0
2,2808,5,23,8,2011,10,50,0
7,896,2,12,8,2007,18,7,0
2,2375,8,22,7,2008,21,30,0
5,4572,5,30,12,2005,9,6,0
7,1185,5,24,3,2013,20,0,0
4,772,10,13,5,2004,4,28,0
1,11182,5,7,8,2006,20,35,0
3,323,9,3,10,2012,18,0,0
6,198,1,6,11,2010,7,15,0
3,213,4,16,6,2010,14,0,0
6,6047,1,30,6,2007,2,5,0
6,1673,5,5,11,2011,21,30,0
5,1056,2,20,2,2015,11,0,0
6,354,10,21,2,2015,18,0,0
5,9618,2,14,6,2013,0,30,0
1,6689,5,5,7,2004,21,0,0
2,644,1,4,10,2011,0,45,0
4,159,6,24,12,2009,15,28,0
3,1143,1,21,1,2009,20,0,0
7,4156,4,1,6,2008,12,30,0
5,125,2,10,9,2010,23,30,0
1,11203,4,15,3,2004,8,0,0
4,125,2,8,3,2012,20,30,0
4,6962,5,9,1,2003,1,15,0
3,5429,4,19,10,2005,6,0,0
4,1263,2,15,4,2004,2,0,0
3,17109,8,17,10,2012,19,30,0
4,1404,7,20,2,2003,18,50,0
6,323,9,22,10,2005,19,47,0
1,1583,4,15,5,2006,16,40,0
4,177,10,3,10,2013,20,33,0
4,4805,8,4,5,2006,18,30,0
1,468,2,17,9,2012,22,59,0
5,1554,2,4,9,2009,7,25,0
3,17768,5,4,8,2004,5,30,0
7,408,2,3,6,2007,16,22,0
3,10755,6,7,8,2013,1,0,0
3,1675,4,29,4,2015,22,0,0
7,1989,6,28,11,2004,11,0,0
2,4838,8,7,9,2010,11,30,0
1,435,10,17,5,2010,13,33,0
5,7097,6,20,2,2009,9,34,0
4,7017,8,20,9,2012,18,0,0
2,9002,9,25,12,2012,18,0,0
6,2891,5,8,5,2010,6,59,0
6,146,10,18,12,2010,12,55,0
2,6322,5,21,2,2006,16,58,0
3,2433,3,2,4,2003,10,15,0
3,213,4,8,2,2012,21,0,0
4,4875,2,24,2,2005,22,0,0
6,13,3,8,2,2014,12,21,0
1,5307,8,1,3,2004,16,0,0
4,1814,5,20,10,2005,8,50,0
5,67,4,28,11,2008,10,50,0
3,13254,1,13,10,2004,14,30,0
2,4510,5,7,7,2009,2,29,0
1,7051,8,25,10,2004,20,0,0
7,2392,3,17,1,2010,15,30,0
6,1246,2,24,4,2010,21,7,0
5,14411,5,13,12,2013,21,10,0
7,11242,7,19,6,2005,21,15,0
6,6400,1,16,6,2012,23,0,0
1,3202,7,26,5,2008,16,44,0
2,16517,9,2,11,2010,18,0,0
2,2341,5,5,2,2008,14,30,0
2,408,2,22,7,2014,12,45,0
4,5451,5,12,6,2008,20,41,0
1,779,2,9,7,2007,16,50,0
2,13472,4,21,8,2012,3,6,0
2,18501,3,19,9,2006,13,50,0
3,1220,10,25,6,2008,17,30,0
3,232,4,25,1,2012,3,45,0
5,1606,2,4,6,2010,17,47,0
6,2425,2,20,11,2010,22,10,0
5,9302,4,31,10,2003,18,30,0
1,2187,9,27,4,2015,2,0,0
6,14358,9,29,5,2004,6,0,0
3,329,4,6,9,2006,19,0,0
3,7533,8,6,3,2013,0,5,0
4,125,2,10,2,2005,10,50,0
3,1218,2,27,6,2007,11,2,0
2,1915,5,7,7,2009,21,0,0
7,5274,2,2,7,2006,4,30,0
7,70,10,2,12,2007,19,48,0
5,2462,2,30,5,2014,21,0,0
5,8722,1,14,5,2004,15,0,0
6,408,2,9,3,2013,18,55,0
5,182,4,19,3,2004,5,40,0
4,12530,4,28,1,2010,1,10,0
2,4837,9,5,8,2003,22,0,0
6,9164,1,24,4,2010,0,50,0
1,7677,1,3,2,2003,13,9,0
1,2510,8,18,2,2013,15,46,0
3,2348,1,22,9,2010,16,10,0
5,1116,2,12,7,2013,19,0,0
5,2340,3,29,10,2004,6,30,0
7,9714,2,7,9,2014,14,0,0
3,6223,2,8,1,2014,23,0,0
5,125,2,12,11,2004,8,25,0
6,4341,2,15,11,2014,13,0,0
2,5832,7,28,6,2011,18,0,0
5,3561,3,14,12,2012,18,0,0
4,1812,3,6,3,2014,9,40,0
2,5781,1,12,1,2010,21,30,0
7,359,10,18,5,2003,17,15,0
2,803,6,21,2,2006,16,0,0
1,6725,9,3,3,2003,22,0,0
1,2416,1,22,11,2004,7,30,0
2,1501,5,21,12,2004,9,32,0
3,595,7,28,7,2010,11,40,0
7,2763,5,14,8,2005,0,30,0
1,4936,6,6,8,2012,0,1,0
1,9427,3,22,2,2010,22,53,0
4,3461,2,8,8,2013,19,30,0
2,2891,5,2,5,2006,16,26,0
5,2035,10,2,5,2008,14,5,0
3,88,2,8,8,2012,8,30,0
4,232,4,1,5,2003,11,0,0
5,323,9,13,1,2012,17,16,0
5,3926,2,5,4,2013,22,25,0
2,435,10,13,11,2012,20,50,0
3,7181,3,18,9,2013,17,45,0
1,408,2,18,10,2010,18,45,0
1,744,10,25,11,2013,11,50,0
1,10612,5,29,9,2014,1,0,0
1,8492,9,22,12,2014,12,0,0
4,15679,3,9,8,2007,11,9,0
7,1116,2,1,7,2007,2,45,0
1,435,10,24,5,2004,10,50,0
2,125,2,12,5,2009,9,5,0
3,125,2,9,7,2008,19,12,0
4,2989,5,18,9,2008,3,36,0
3,16816,9,12,12,2012,21,45,0
5,2143,8,20,4,2012,12,15,0
3,4114,5,5,10,2011,14,0,0
1,125,2,21,1,2013,14,48,0
4,1042,3,27,11,2003,2,55,0
4,146,10,10,7,2008,14,25,0
5,13419,9,10,12,2004,18,35,0
4,4552,3,16,10,2008,15,55,0
3,1075,4,1,5,2013,12,0,0
6,7942,5,27,7,2013,22,19,0
1,2391,2,12,12,2011,0,1,0
7,9283,3,3,7,2005,7,3,0
7,1182,5,3,5,2009,9,30,0
4,4909,1,5,3,2009,18,54,0
5,4603,5,21,2,2014,8,30,0
2,6706,9,4,10,2005,17,40,0
5,1156,8,31,10,2003,18,0,0
2,17727,3,29,11,2011,14,20,0
1,1996,2,20,7,2009,14,0,0
1,392,4,19,1,2004,16,20,0
7,12491,4,2,12,2007,0,30,0
4,1571,7,30,4,2015,13,50,0
2,198,1,22,3,2011,15,30,0
7,12769,5,30,6,2013,1,14,0
2,8793,8,16,10,2007,18,0,0
5,1803,8,13,12,2013,18,30,0
6,3291,6,10,9,2005,14,50,0
1,14690,8,19,3,2012,18,0,0
4,223,10,15,12,2011,11,29,0
2,11182,5,12,6,2007,17,20,0
4,18039,2,2,11,2006,17,50,0
5,4470,9,5,10,2012,10,30,0
2,10763,1,3,5,2011,1,19,0
4,1334,3,30,9,2004,16,0,0
5,3506,8,22,4,2005,21,0,0
5,5498,5,16,11,2007,12,12,0
3,9545,6,13,6,2012,19,30,0
4,2821,2,14,1,2010,17,35,0
7,83,2,1,6,2008,8,58,0
3,7556,4,18,2,2009,7,0,0
5,1460,3,26,7,2013,13,43,0
4,1091,10,2,6,2011,14,30,0
2,2050,4,10,6,2014,23,16,0
7,387,2,27,2,2011,15,40,0
5,12038,9,2,6,2006,1,30,0
5,9121,9,30,4,2004,10,0,0
4,4235,2,7,2,2008,20,0,0
2,3716,3,3,5,2011,9,30,0
7,182,4,16,6,2013,2,0,0
7,501,4,27,2,2011,12,30,0
6,537,5,29,12,2012,0,5,0
1,772,10,14,4,2008,16,10,0
2,3154,5,16,3,2004,16,30,0
7,2045,6,12,1,2014,2,0,0
5,7857,1,14,6,2013,19,0,0
7,3376,10,23,8,2009,15,14,0
4,5851,3,6,3,2014,14,24,0
5,5584,6,14,5,2004,18,0,0
3,556,9,2,11,2011,21,0,0
7,6942,4,21,3,2004,19,30,0
6,10056,6,26,3,2005,19,15,0
4,397,4,24,12,2009,20,30,0
2,1615,2,19,4,2011,15,40,0
2,2190,6,31,3,2009,13,0,0
3,2790,3,21,2,2007,21,45,0
4,3735,2,27,7,2006,11,30,0
7,1656,4,21,11,2010,6,20,0
3,10819,6,22,7,2009,15,50,0
3,853,2,11,1,2006,12,0,0
6,2266,1,15,12,2012,23,3,0
7,5603,5,23,9,2012,17,0,0
3,1658,2,2,11,2005,2,11,0
4,7702,5,3,10,2013,12,0,0
7,18108,9,3,7,2011,13,0,0
3,11321,6,5,3,2003,17,58,0
4,1208,10,30,10,2003,18,40,0
4,10841,4,13,5,2004,16,30,0
3,2854,8,20,10,2010,10,30,0
4,3676,2,3,4,2014,18,0,0
6,518,10,4,4,2015,10,23,0
5,4312,7,6,4,2012,10,0,0
5,1790,1,19,9,2014,19,0,0
2,4125,4,9,11,2004,8,0,0
5,8391,7,27,1,2006,8,30,0
5,280,3,7,3,2003,16,50,0
2,4762,5,18,3,2008,20,5,0
5,3002,6,17,12,2010,15,0,0
4,744,10,20,4,2006,9,30,0
3,374,8,28,5,2008,17,0,0
3,4086,1,1,6,2005,19,0,0
3,277,10,18,2,2004,12,0,0
4,716,5,26,7,2007,15,0,0
1,4880,2,9,1,2006,20,23,0
3,9401,7,1,5,2013,22,0,0
6,8610,5,26,7,2014,0,30,0
2,1420,1,18,9,2012,17,30,0
6,19648,7,31,10,2009,12,8,0
5,18622,3,18,9,2009,18,0,0
3,2894,2,9,7,2008,19,30,0
7,3520,8,29,6,2014,17,14,0
3,3710,8,21,4,2010,0,1,0
1,6682,3,25,10,2004,21,30,0
5,3728,4,6,5,2011,14,30,0
5,1394,6,28,6,2013,8,30,0
3,4903,7,8,8,2007,21,0,0
6,1157,2,31,10,2009,15,52,0
3,125,2,10,8,2005,14,30,0
7,1055,2,17,7,2011,3,0,0
6,939,5,19,11,2011,0,1,0
5,10019,9,12,8,2005,20,35,0
4,2680,4,4,10,2012,17,0,0
4,291,4,14,5,2009,23,48,0
7,4575,3,7,10,2012,20,43,0
1,11967,3,23,7,2007,10,0,0
3,1500,4,28,12,2011,21,40,0
3,8794,5,24,7,2013,12,40,0
1,100,2,13,10,2014,10,9,0
5,2074,5,20,5,2005,14,0,0
7,4269,7,24,2,2008,19,0,0
7,5554,2,30,1,2005,16,0,0
6,2336,6,2,5,2009,0,1,0
4,11363,8,2,4,2009,7,57,0
4,1074,3,27,12,2007,18,30,0
1,1214,10,17,3,2014,8,20,0
4,2842,10,5,2,2009,22,6,0
2,1220,10,9,3,2010,14,30,0
1,9218,2,24,11,2014,16,50,0
5,3419,8,16,5,2003,22,35,0
7,125,2,1,11,2009,19,20,0
3,6518,7,8,1,2003,18,30,0
6,5986,3,7,2,2009,0,16,0
4,1124,8,31,10,2013,8,0,0
6,355,2,28,12,2013,20,40,0
1,559,6,29,3,2004,18,35,0
