"day","location","date","month","year","hour","min","SECONDARYCODES"
4,5,18,4,2013,22,31,0
3,3,12,7,2006,15,30,0
2,9,7,2,2012,17,0,0
4,1,14,7,2011,21,0,0
7,5,16,7,2006,21,21,0
6,5,17,6,2006,15,0,0
1,7,21,7,2003,8,20,0
5,10,8,9,2006,7,45,0
6,7,13,7,2013,13,0,0
6,1,22,3,2003,14,0,0
3,2,17,9,2003,9,49,0
1,1,25,12,2006,14,0,0
6,6,28,7,2012,22,0,0
2,4,9,11,2004,7,0,0
5,6,18,4,2003,21,0,0
7,1,18,12,2005,22,30,0
4,2,16,10,2014,23,0,0
5,2,26,12,2014,14,45,0
4,8,19,10,2006,17,0,0
2,10,24,7,2012,16,5,0
6,5,8,8,2009,21,8,0
4,8,18,9,2003,3,0,0
7,2,6,5,2012,1,0,0
2,8,5,2,2013,19,15,0
1,2,25,6,2007,11,16,0
7,8,1,11,2009,12,0,0
7,9,28,8,2005,12,50,0
1,2,8,7,2013,23,0,0
7,4,1,12,2013,15,55,0
5,9,21,9,2007,19,20,0
5,2,1,6,2007,18,55,0
2,4,16,5,2006,17,45,0
4,9,12,6,2003,9,56,0
5,1,29,11,2013,2,27,0
4,6,12,1,2006,13,20,0
1,4,31,3,2008,15,30,0
2,7,19,8,2014,18,1,0
5,2,8,2,2013,12,4,0
3,2,5,10,2005,9,0,0
1,8,30,4,2012,15,30,0
3,4,26,11,2014,19,5,0
3,7,14,5,2014,20,15,0
6,6,17,4,2004,14,0,0
1,10,15,3,2004,22,25,0
6,2,19,9,2009,10,0,0
6,5,12,6,2004,9,30,0
5,10,21,3,2014,8,3,0
5,5,22,2,2008,22,10,0
3,10,7,2,2007,11,55,0
3,9,5,3,2014,23,30,0
6,8,5,9,2009,20,0,0
4,9,10,8,2006,19,0,0
2,1,14,4,2015,15,38,0
4,2,31,5,2012,17,53,0
5,1,12,8,2011,11,15,0
5,1,7,3,2003,10,30,0
1,9,3,5,2010,9,0,0
4,4,1,11,2012,9,0,0
3,10,28,5,2008,6,0,0
2,2,15,4,2008,5,24,0
5,1,25,6,2004,0,30,0
5,5,25,1,2013,8,16,0
1,8,27,6,2005,10,30,0
3,8,15,4,2009,9,0,0
5,3,13,1,2006,19,55,0
7,2,9,5,2010,20,40,0
1,7,25,10,2004,13,30,0
5,3,21,9,2007,21,0,0
4,7,28,1,2010,18,45,0
4,9,10,1,2008,12,11,0
4,10,2,6,2011,5,46,0
2,2,21,9,2010,4,40,0
7,6,13,8,2006,14,2,0
6,8,18,10,2014,20,14,0
7,5,15,12,2013,19,2,0
5,3,18,4,2014,0,2,0
5,6,13,1,2012,15,45,0
1,6,19,9,2011,22,30,0
1,3,2,10,2006,12,45,0
4,9,3,5,2007,19,20,0
7,3,18,12,2005,11,23,0
5,1,21,10,2011,14,0,0
1,2,17,10,2011,22,5,0
4,3,11,12,2003,13,30,0
6,10,21,2,2009,6,19,0
1,6,17,9,2007,17,0,0
4,1,23,12,2004,0,5,0
5,5,4,4,2003,10,30,0
1,4,28,5,2012,14,16,0
4,8,15,11,2012,19,12,0
6,4,19,4,2003,8,36,0
5,2,30,10,2009,20,35,0
1,4,30,5,2005,13,0,0
1,4,25,10,2004,12,0,0
4,6,24,7,2008,23,0,0
5,2,17,9,2004,0,54,0
5,3,18,4,2003,15,30,0
3,5,14,5,2003,0,49,0
6,5,26,8,2006,20,30,0
6,7,1,12,2012,12,0,0
5,1,28,6,2013,2,35,0
5,5,31,12,2010,22,12,0
6,2,28,6,2008,18,45,0
6,3,18,12,2010,16,22,0
3,5,27,10,2004,16,0,0
5,6,21,3,2003,20,0,0
7,2,10,2,2008,17,20,0
2,10,8,6,2004,17,45,0
7,10,20,4,2003,0,1,0
7,10,26,3,2006,22,1,0
3,6,10,8,2005,21,0,0
3,1,9,1,2008,8,48,0
7,3,23,3,2008,14,28,0
6,4,3,10,2009,2,4,0
6,5,19,9,2009,4,0,0
1,7,7,6,2004,0,1,0
2,2,4,10,2011,23,10,0
6,8,3,12,2005,19,50,0
7,5,22,3,2015,21,0,0
7,2,22,8,2004,19,0,0
3,1,13,7,2005,3,5,0
3,10,25,8,2010,19,20,0
5,3,20,2,2004,14,0,0
4,2,16,4,2009,14,20,0
6,3,2,7,2011,21,5,0
4,3,21,9,2006,5,20,0
6,5,3,6,2006,21,0,0
3,5,12,7,2006,17,45,0
5,10,7,3,2014,1,0,0
7,1,30,7,2006,23,20,0
5,7,25,7,2008,21,0,0
6,1,24,4,2010,15,35,0
5,5,22,8,2014,21,0,0
2,10,7,2,2012,16,16,0
1,1,2,2,2015,4,3,0
2,8,9,12,2008,10,32,0
5,8,29,12,2006,12,0,0
7,8,10,8,2003,16,34,0
4,4,17,4,2008,17,28,0
5,5,3,10,2008,21,0,0
4,4,10,8,2006,10,48,0
5,5,18,5,2007,2,8,0
2,7,24,6,2003,14,30,0
2,3,9,2,2010,10,52,0
6,3,19,9,2009,20,0,0
7,3,17,7,2005,13,30,0
6,5,26,2,2011,0,1,0
3,9,12,11,2008,16,0,0
6,2,17,5,2014,19,53,0
3,2,12,1,2005,9,19,0
3,9,24,12,2014,21,5,0
7,3,28,12,2003,15,30,0
1,10,1,10,2012,20,27,0
6,1,28,1,2012,0,15,0
2,4,29,9,2009,0,50,0
5,2,20,8,2004,0,9,0
5,5,22,2,2013,12,0,0
3,1,5,2,2014,16,0,0
7,6,25,8,2013,22,38,0
3,10,28,10,2009,23,25,0
7,4,21,9,2014,21,0,0
7,2,9,9,2012,21,0,0
3,4,7,2,2007,9,25,0
6,2,19,4,2008,9,30,0
7,2,9,3,2014,0,30,0
6,8,3,12,2005,12,0,0
7,2,5,11,2006,17,16,0
4,4,6,9,2007,6,10,0
2,4,26,7,2011,11,50,0
5,10,26,6,2009,8,30,0
6,2,27,12,2014,21,0,0
6,10,19,10,2013,15,0,0
1,3,22,1,2007,1,30,0
5,4,7,9,2012,1,0,0
5,2,30,12,2011,0,5,0
4,4,3,4,2014,8,0,0
7,8,11,3,2007,5,26,0
7,9,29,12,2013,16,30,0
6,5,10,4,2010,20,20,0
6,10,19,9,2009,14,30,0
6,2,18,10,2014,19,55,0
3,3,2,11,2005,17,30,0
5,3,12,3,2010,18,0,0
7,8,31,7,2005,17,30,0
1,1,24,1,2011,7,23,0
2,1,3,2,2015,11,49,0
3,2,7,1,2015,13,20,0
1,4,11,7,2005,7,15,0
5,1,7,8,2009,20,30,0
6,7,3,12,2011,17,30,0
7,1,20,9,2009,11,57,0
5,10,19,4,2013,9,37,0
6,1,11,2,2006,17,0,0
7,2,5,6,2005,5,0,0
4,8,13,7,2006,19,30,0
3,5,9,7,2014,7,3,0
1,8,12,11,2007,8,15,0
6,5,26,12,2009,22,0,0
1,2,10,6,2013,18,0,0
3,6,6,4,2005,19,0,0
2,7,30,9,2014,7,10,0
7,2,8,3,2009,10,51,0
2,6,21,8,2007,21,52,0
3,5,26,5,2004,0,1,0
5,10,16,5,2014,5,0,0
4,6,24,3,2011,9,16,0
1,9,30,4,2012,22,15,0
3,4,1,10,2014,17,49,0
7,10,4,5,2003,2,0,0
3,1,14,7,2010,15,50,0
7,5,22,4,2007,12,0,0
1,6,23,1,2012,22,27,0
3,1,9,2,2005,14,30,0
4,4,30,11,2006,17,30,0
1,6,11,6,2007,11,0,0
5,4,5,11,2010,18,30,0
2,4,22,1,2008,19,0,0
5,2,25,8,2006,16,0,0
7,3,20,6,2010,23,30,0
7,4,10,9,2006,20,5,0
5,6,24,2,2006,12,15,0
5,3,11,12,2009,16,0,0
5,2,21,3,2014,16,0,0
6,2,1,11,2003,0,1,0
2,4,7,2,2006,16,0,0
1,1,7,8,2006,23,59,0
2,2,6,7,2004,12,10,0
5,2,25,6,2004,23,0,0
4,3,31,5,2007,12,5,0
4,2,5,3,2009,12,30,0
4,9,12,6,2008,12,4,0
2,4,19,2,2013,21,30,0
7,1,13,7,2008,19,15,0
2,5,16,5,2006,22,25,0
5,2,16,10,2009,19,15,0
1,7,11,7,2005,20,0,0
4,1,24,6,2004,17,0,0
4,4,22,7,2004,16,22,0
3,9,24,1,2007,8,10,0
4,5,29,12,2011,8,23,0
6,3,4,9,2004,1,4,0
4,1,3,10,2013,18,30,0
6,4,5,11,2005,12,39,0
3,9,12,12,2007,11,0,0
3,8,22,2,2012,17,27,0
7,5,30,12,2012,2,57,0
4,3,25,11,2004,18,55,0
5,5,26,12,2014,11,30,0
1,4,14,10,2013,14,35,0
1,8,4,9,2006,21,55,0
3,3,23,2,2005,21,26,0
2,3,17,5,2005,17,54,0
3,4,9,12,2009,18,30,0
1,2,14,11,2011,0,5,0
6,5,10,3,2012,13,0,0
2,1,23,12,2014,21,31,0
2,10,5,2,2008,4,30,0
6,2,15,12,2007,11,35,0
1,7,6,12,2004,12,0,0
7,2,5,11,2006,8,0,0
2,9,29,4,2014,6,30,0
2,6,22,1,2008,18,0,0
1,3,5,9,2005,5,45,0
4,5,7,8,2003,12,0,0
3,3,26,1,2005,11,40,0
1,8,10,7,2006,9,0,0
4,2,17,11,2005,8,50,0
5,2,30,7,2010,17,0,0
6,2,27,2,2010,21,40,0
7,2,20,4,2008,14,42,0
4,3,11,12,2003,17,31,0
5,4,20,2,2009,20,57,0
5,4,3,10,2008,22,44,0
6,7,1,11,2003,23,30,0
1,7,12,12,2005,15,7,0
6,2,3,12,2005,11,45,0
6,8,7,3,2015,20,15,0
4,3,12,11,2009,0,46,0
6,5,31,5,2008,19,0,0
3,4,14,12,2011,18,0,0
5,9,17,11,2006,6,16,0
2,6,17,2,2004,19,45,0
6,8,10,7,2004,22,15,0
4,2,24,7,2003,16,15,0
7,5,6,6,2010,18,0,0
2,1,28,6,2005,13,0,0
7,8,9,8,2009,12,0,0
4,2,13,1,2005,13,8,0
4,10,24,8,2006,23,14,0
6,5,17,11,2012,21,49,0
5,4,9,1,2015,15,45,0
5,10,30,11,2012,23,6,0
4,4,7,10,2010,15,44,0
3,5,28,5,2008,10,20,0
1,10,11,6,2007,14,35,0
5,5,4,11,2005,16,0,0
5,7,24,8,2012,8,0,0
1,2,1,10,2007,6,0,0
5,6,24,12,2004,17,0,0
2,8,18,3,2003,15,30,0
6,4,25,1,2014,19,21,0
1,10,2,2,2015,18,40,0
5,2,30,11,2012,17,10,0
2,3,4,10,2005,19,0,0
7,2,2,11,2014,17,0,0
1,3,13,12,2010,11,0,0
2,7,22,7,2008,7,30,0
5,4,6,5,2011,21,20,0
3,9,12,6,2013,3,40,0
5,8,9,2,2007,15,45,0
7,2,29,11,2009,23,0,0
4,7,9,8,2007,8,0,0
4,8,16,6,2005,16,45,0
7,4,10,2,2008,20,45,0
7,1,12,1,2014,23,0,0
1,8,15,4,2013,1,15,0
6,8,2,12,2006,20,0,0
3,7,29,5,2013,16,0,0
4,8,12,1,2006,1,30,0
4,8,3,5,2007,5,40,0
4,2,6,3,2008,5,40,0
4,5,6,5,2010,8,20,0
7,10,19,5,2013,2,0,0
7,2,30,6,2013,20,15,0
7,3,16,12,2012,14,40,0
4,2,14,7,2005,8,45,0
1,8,17,9,2012,16,0,0
4,4,24,6,2004,11,14,0
7,4,14,1,2007,17,0,0
6,4,23,9,2006,19,0,0
6,6,21,5,2005,12,0,0
4,1,18,9,2014,2,31,0
2,9,21,12,2004,21,0,0
7,8,9,3,2003,21,10,0
5,9,3,10,2008,13,35,0
2,5,21,8,2012,0,45,0
2,10,7,1,2003,20,0,0
5,3,27,6,2014,22,12,0
3,2,30,4,2014,11,59,0
1,8,26,7,2010,20,0,0
5,1,19,9,2008,22,30,0
3,5,19,10,2005,23,0,0
3,4,18,5,2011,11,0,0
1,3,10,7,2006,19,30,0
3,4,19,3,2003,16,0,0
3,3,9,8,2006,16,30,0
6,1,7,2,2015,9,0,0
2,9,25,11,2008,17,20,0
6,9,19,4,2008,9,0,0
2,2,18,3,2003,3,15,0
7,4,7,10,2012,16,10,0
6,2,12,8,2006,7,0,0
2,4,20,3,2007,18,50,0
4,2,23,2,2006,19,30,0
6,10,18,9,2004,6,25,0
2,10,17,3,2009,20,0,0
5,3,17,11,2006,0,40,0
5,2,15,1,2010,22,40,0
1,4,13,6,2005,10,0,0
4,2,17,10,2013,8,52,0
1,10,9,11,2009,0,16,0
4,3,20,9,2007,11,25,0
4,10,14,12,2006,23,51,0
2,9,30,4,2013,17,0,0
6,10,23,8,2008,17,25,0
7,4,24,2,2008,20,24,0
7,5,16,5,2004,17,0,0
6,2,3,12,2011,20,9,0
3,2,26,11,2008,17,0,0
3,4,26,11,2008,5,35,0
6,1,24,1,2004,11,5,0
7,8,13,2,2011,18,54,0
6,4,8,2,2003,15,0,0
2,2,17,5,2011,22,0,0
6,3,20,10,2012,20,0,0
3,3,30,11,2005,23,0,0
5,1,11,8,2006,19,50,0
6,5,27,12,2014,0,1,0
1,1,10,6,2013,16,32,0
4,1,2,10,2014,21,0,0
4,2,14,11,2013,7,30,0
3,5,10,11,2004,19,30,0
2,5,13,10,2009,8,40,0
6,5,6,10,2012,15,0,0
3,5,28,7,2010,10,37,0
4,4,6,3,2008,8,0,0
4,9,5,3,2015,12,0,0
6,4,31,12,2005,23,57,0
3,1,25,12,2013,10,29,0
7,3,9,9,2012,23,0,0
2,8,13,5,2003,19,0,0
7,2,11,9,2005,9,50,0
6,7,21,5,2005,22,0,0
2,10,13,11,2007,20,0,0
6,9,23,9,2006,16,1,0
4,8,28,11,2013,10,38,0
5,10,1,5,2015,21,15,0
3,4,16,4,2014,22,40,0
2,8,13,11,2007,18,30,0
4,3,19,3,2015,3,39,0
7,10,3,6,2012,0,11,0
4,4,24,3,2011,21,10,0
3,10,9,2,2011,11,17,0
2,4,23,1,2007,23,0,0
5,8,19,9,2008,8,45,0
1,3,21,2,2011,13,10,0
4,1,6,9,2012,16,0,0
2,3,21,7,2009,10,0,0
4,4,12,12,2013,9,45,0
4,10,26,8,2010,11,30,0
1,4,26,12,2011,1,20,0
2,9,27,5,2003,0,30,0
3,9,15,5,2013,17,45,0
6,2,21,5,2011,17,31,0
1,1,5,9,2005,22,0,0
1,1,4,2,2013,16,0,0
7,3,19,12,2010,15,29,0
5,2,30,7,2010,0,1,0
2,3,3,10,2006,13,55,0
5,4,18,9,2009,23,0,0
1,4,16,3,2009,21,40,0
6,10,6,9,2008,21,30,0
7,5,3,7,2005,20,15,0
6,7,26,8,2006,17,0,0
2,1,12,7,2005,11,30,0
1,9,16,5,2011,17,0,0
5,9,3,9,2004,18,0,0
6,4,24,1,2004,21,30,0
1,2,25,1,2010,8,30,0
4,5,22,7,2004,23,59,0
3,9,7,1,2009,21,8,0
7,6,13,7,2003,13,30,0
1,9,16,2,2009,18,52,0
2,1,12,10,2004,0,20,0
2,6,21,8,2012,9,23,0
1,10,28,5,2012,12,15,0
6,2,8,3,2003,16,52,0
7,5,19,6,2005,8,0,0
2,4,27,6,2006,19,30,0
3,6,27,5,2009,3,20,0
6,1,28,8,2010,12,20,0
4,2,5,8,2004,20,30,0
6,2,23,2,2013,22,0,0
6,4,20,3,2004,19,39,0
5,7,11,7,2008,18,30,0
4,2,26,7,2012,0,1,0
5,2,9,1,2004,8,34,0
6,4,14,7,2007,9,30,0
1,5,18,2,2013,21,35,0
1,2,19,1,2004,20,20,0
5,7,28,1,2005,0,34,0
1,10,26,5,2014,8,34,0
6,1,11,9,2010,21,30,0
2,9,17,4,2012,14,20,0
5,1,14,11,2014,17,30,0
2,10,5,4,2011,14,4,0
3,2,18,4,2007,0,2,0
2,2,24,11,2009,4,0,0
1,3,28,5,2012,10,8,0
6,4,2,7,2011,0,5,0
7,7,18,11,2007,18,0,0
7,9,27,3,2005,19,30,0
7,2,3,5,2015,10,34,0
4,4,2,10,2008,12,0,0
4,5,18,9,2014,22,0,0
6,8,26,12,2009,5,0,0
4,9,23,12,2004,16,0,0
4,4,14,1,2010,14,33,0
4,4,23,2,2006,8,30,0
2,10,20,1,2009,9,0,0
6,8,19,10,2013,20,40,0
2,9,8,7,2008,3,30,0
5,8,4,11,2005,20,0,0
1,8,21,1,2013,4,0,0
5,5,21,2,2003,10,20,0
6,2,18,4,2009,22,45,0
5,1,25,1,2013,13,15,0
5,10,19,9,2008,21,30,0
5,8,30,6,2006,10,45,0
3,5,7,9,2011,11,15,0
5,4,19,9,2008,4,24,0
7,4,13,1,2013,9,22,0
2,6,9,3,2010,11,30,0
1,3,23,6,2014,12,3,0
5,1,17,11,2006,19,0,0
2,5,21,8,2012,21,0,0
3,10,5,5,2010,7,41,0
4,8,25,7,2013,23,37,0
1,10,10,11,2003,22,35,0
6,6,9,8,2014,12,0,0
4,1,19,5,2005,20,30,0
5,2,15,10,2004,8,30,0
1,4,28,4,2014,13,12,0
5,9,7,10,2005,17,19,0
2,8,27,11,2007,12,57,0
3,10,29,12,2010,14,1,0
7,1,10,3,2013,1,0,0
3,3,19,3,2014,6,0,0
6,2,8,10,2005,13,3,0
7,4,15,11,2009,13,30,0
7,2,2,11,2014,19,0,0
7,10,10,10,2010,14,0,0
4,10,12,6,2008,3,0,0
3,4,26,12,2012,3,5,0
5,4,18,10,2013,20,45,0
7,3,4,12,2011,16,30,0
2,8,15,4,2003,22,0,0
3,9,27,10,2004,13,30,0
2,5,7,1,2003,8,30,0
1,10,13,6,2011,17,55,0
4,2,28,1,2010,23,40,0
6,4,17,7,2010,13,44,0
3,1,1,6,2011,16,45,0
2,6,17,9,2013,14,17,0
2,3,15,5,2007,18,50,0
7,4,8,3,2009,14,24,0
1,1,22,8,2011,12,45,0
3,3,16,11,2005,22,26,0
5,9,4,4,2008,18,0,0
2,10,18,3,2014,10,33,0
1,5,16,2,2009,19,30,0
1,2,11,7,2005,12,5,0
3,5,10,1,2007,16,30,0
2,3,13,11,2007,11,25,0
6,8,26,12,2009,15,0,0
7,10,8,10,2006,11,23,0
2,8,10,6,2014,18,0,0
4,4,22,1,2009,18,45,0
7,2,28,8,2005,22,30,0
2,1,7,2,2012,23,35,0
3,4,2,4,2014,16,0,0
2,4,15,6,2010,21,11,0
2,4,19,8,2008,22,15,0
4,3,2,6,2011,22,0,0
6,2,25,1,2014,14,0,0
3,5,25,6,2014,21,0,0
1,10,17,10,2011,14,0,0
2,5,18,10,2005,23,15,0
5,9,23,1,2004,16,10,0
1,5,13,11,2006,14,10,0
5,6,2,5,2008,16,30,0
7,8,25,2,2007,19,30,0
6,5,5,10,2013,16,30,0
5,10,11,2,2005,23,1,0
5,10,26,8,2005,15,16,0
3,2,2,4,2003,10,22,0
7,9,10,8,2003,22,0,0
7,1,20,4,2014,16,30,0
5,9,2,6,2006,11,52,0
4,3,7,2,2013,21,30,0
2,5,6,7,2004,14,10,0
1,2,27,6,2011,14,45,0
1,8,24,11,2014,14,0,0
7,2,10,4,2005,12,0,0
6,3,25,12,2004,2,0,0
5,10,25,1,2008,6,40,0
3,1,11,6,2003,20,0,0
7,4,5,6,2011,0,30,0
4,1,5,2,2009,21,30,0
6,8,21,2,2004,18,30,0
5,1,2,12,2011,7,21,0
5,7,26,6,2009,0,1,0
1,3,8,11,2004,17,20,0
6,2,16,1,2010,16,21,0
1,3,10,12,2012,19,0,0
7,9,6,4,2014,11,0,0
3,4,30,9,2009,13,0,0
5,10,10,12,2004,21,0,0
1,5,14,9,2009,23,15,0
1,10,29,3,2004,1,6,0
3,2,19,9,2012,9,25,0
7,10,3,10,2004,3,31,0
4,3,10,12,2009,12,5,0
7,10,10,8,2008,15,0,0
4,4,5,4,2012,14,35,0
4,6,17,4,2008,18,0,0
2,7,14,9,2004,0,10,0
1,2,24,7,2006,11,0,0
3,5,20,9,2006,16,16,0
6,2,25,1,2003,19,45,0
7,10,21,11,2010,21,30,0
7,5,8,2,2004,7,14,0
5,2,7,5,2010,0,15,0
2,8,4,5,2010,6,40,0
7,7,3,5,2015,20,30,0
5,6,2,11,2012,10,0,0
2,9,6,1,2004,15,5,0
1,6,3,2,2003,17,0,0
7,3,20,5,2007,19,0,0
7,10,20,5,2012,8,28,0
4,2,21,4,2005,20,55,0
5,9,22,2,2013,17,0,0
4,9,2,6,2011,14,0,0
7,5,3,5,2015,13,24,0
2,2,11,6,2013,15,30,0
3,2,27,7,2005,15,30,0
3,8,29,10,2003,10,15,0
2,3,22,1,2013,14,27,0
1,2,7,3,2011,22,10,0
6,9,14,7,2007,12,0,0
3,6,19,2,2014,23,35,0
4,10,4,9,2008,10,18,0
7,5,13,6,2004,17,30,0
7,6,28,12,2008,21,0,0
6,3,24,9,2005,21,28,0
5,8,23,3,2007,18,0,0
4,5,2,6,2005,2,31,0
7,8,14,12,2003,18,0,0
2,3,12,5,2009,15,20,0
2,4,4,10,2005,21,30,0
2,2,11,1,2011,14,40,0
7,5,27,2,2005,18,0,0
2,2,15,9,2009,19,41,0
6,10,24,9,2011,1,47,0
3,10,6,8,2014,19,30,0
6,5,29,12,2012,23,0,0
3,8,5,5,2010,17,0,0
4,6,27,11,2014,1,30,0
4,8,25,7,2013,12,0,0
5,4,4,10,2013,3,30,0
5,1,22,3,2013,20,30,0
4,5,4,10,2012,12,0,0
5,2,23,3,2012,16,30,0
4,5,31,10,2013,8,0,0
5,10,18,6,2010,13,22,0
4,2,2,10,2003,17,30,0
2,10,29,4,2014,23,40,0
1,2,21,7,2008,8,38,0
4,4,8,4,2010,11,42,0
4,2,5,2,2004,10,45,0
5,10,23,3,2007,23,17,0
6,4,17,5,2014,21,0,0
1,6,1,11,2010,21,39,0
4,7,11,12,2003,12,30,0
5,7,25,3,2005,12,0,0
7,10,5,4,2015,14,0,0
6,4,2,7,2011,12,29,0
2,3,15,4,2003,11,3,0
3,2,16,11,2011,15,25,0
7,5,8,3,2015,22,0,0
3,1,7,9,2005,17,0,0
5,5,23,1,2004,22,0,0
1,8,1,9,2008,8,25,0
2,2,18,3,2014,7,7,0
6,4,30,10,2004,22,0,0
3,9,29,10,2003,14,50,0
2,2,7,7,2009,17,40,0
2,8,17,3,2015,12,0,0
4,1,11,1,2007,17,0,0
7,3,16,11,2008,19,51,0
4,3,5,2,2004,12,0,0
7,2,10,3,2013,1,21,0
4,3,13,7,2006,9,0,0
4,5,19,3,2015,22,50,0
1,2,9,8,2010,16,0,0
4,10,11,1,2007,2,15,0
2,4,23,3,2010,1,30,0
6,2,3,5,2003,10,15,0
2,1,30,3,2004,17,30,0
6,5,3,11,2012,19,15,0
2,2,12,1,2010,18,0,0
4,5,19,9,2013,3,15,0
6,4,17,4,2004,14,51,0
3,9,22,1,2014,19,39,0
4,10,27,6,2013,19,42,0
2,8,28,4,2015,15,45,0
4,4,6,2,2003,4,10,0
6,8,6,10,2012,22,0,0
2,5,9,8,2011,0,1,0
5,9,1,11,2013,9,55,0
1,2,21,2,2011,13,30,0
6,2,12,3,2005,13,30,0
3,2,23,2,2005,0,33,0
4,1,20,3,2003,14,20,0
5,2,10,2,2006,7,15,0
6,4,10,3,2007,15,15,0
4,5,11,2,2010,8,35,0
6,3,2,7,2011,19,15,0
7,2,13,2,2005,4,17,0
4,9,30,11,2006,2,30,0
2,2,5,10,2010,20,0,0
6,1,12,3,2005,0,30,0
1,2,18,9,2006,18,30,0
7,2,26,8,2012,12,45,0
2,2,21,12,2004,21,52,0
3,4,5,3,2003,10,45,0
6,1,8,5,2010,8,0,0
4,2,15,12,2005,18,0,0
4,8,30,9,2004,8,49,0
5,2,13,11,2009,0,45,0
2,1,17,4,2007,12,0,0
3,4,25,1,2012,19,30,0
2,2,8,3,2011,13,30,0
5,5,2,6,2006,21,0,0
4,3,5,4,2007,15,40,0
4,1,16,12,2010,13,30,0
2,9,24,6,2003,3,35,0
7,10,7,3,2004,23,0,0
2,4,15,4,2003,17,0,0
4,4,7,8,2014,23,30,0
5,8,1,12,2006,8,0,0
5,2,15,6,2007,10,26,0
3,3,22,1,2003,10,14,0
7,2,18,10,2009,2,36,0
7,3,3,5,2015,17,0,0
2,8,4,9,2007,18,22,0
4,6,16,4,2015,12,0,0
6,9,24,9,2005,11,30,0
6,9,10,3,2012,23,0,0
1,10,5,9,2011,1,30,0
7,3,3,7,2005,14,4,0
4,4,11,8,2005,0,1,0
6,10,8,3,2008,21,41,0
4,5,29,6,2006,20,0,0
5,1,25,7,2008,17,0,0
7,5,1,6,2008,0,1,0
6,9,26,2,2005,20,30,0
7,4,2,6,2013,17,0,0
5,10,6,4,2012,15,0,0
7,8,12,12,2004,19,0,0
1,5,8,6,2009,0,5,0
4,4,21,10,2010,11,10,0
3,2,26,1,2005,12,35,0
1,7,19,1,2015,16,45,0
4,7,1,10,2009,0,1,0
6,4,10,1,2004,18,0,0
6,1,2,12,2006,20,15,0
4,8,25,11,2004,13,0,0
5,5,7,10,2011,19,50,0
4,2,20,8,2009,17,40,0
4,6,8,1,2015,20,0,0
5,6,5,4,2013,0,5,0
1,5,10,1,2005,8,30,0
7,10,13,2,2011,4,50,0
6,10,27,12,2014,18,40,0
1,8,5,3,2007,23,50,0
2,8,12,1,2010,0,1,0
7,5,24,8,2014,21,45,0
3,6,5,4,2006,14,10,0
5,4,2,7,2010,4,0,0
7,10,28,8,2011,18,30,0
6,8,27,8,2005,7,0,0
4,2,24,1,2013,13,25,0
6,6,6,4,2013,13,0,0
5,3,3,11,2006,9,22,0
2,10,29,4,2008,19,54,0
4,2,19,4,2012,20,0,0
6,2,6,10,2012,18,45,0
2,4,16,4,2013,15,2,0
5,2,20,4,2012,22,0,0
2,4,31,10,2006,23,0,0
7,9,17,5,2009,10,30,0
5,2,21,5,2010,9,0,0
5,3,4,10,2013,8,0,0
2,2,20,1,2009,7,30,0
7,8,4,4,2004,18,0,0
6,9,17,7,2010,22,3,0
4,1,13,1,2011,21,0,0
2,1,5,2,2008,18,24,0
2,1,22,12,2009,16,30,0
3,6,4,5,2011,20,22,0
4,7,24,8,2006,14,20,0
3,3,24,12,2003,12,22,0
5,2,11,8,2006,14,30,0
6,2,19,10,2013,9,15,0
2,9,7,8,2012,9,0,0
1,1,19,3,2012,14,5,0
5,2,6,3,2009,7,4,0
7,8,13,1,2008,12,0,0
7,10,12,1,2003,20,20,0
7,6,22,3,2015,10,20,0
1,1,26,12,2005,0,1,0
2,4,18,10,2005,0,1,0
1,3,14,4,2008,0,18,0
4,3,14,7,2011,21,45,0
1,8,26,5,2014,0,1,0
4,5,19,10,2006,10,0,0
4,8,16,12,2010,7,54,0
3,1,18,10,2006,16,0,0
5,3,2,4,2004,23,6,0
7,9,9,9,2012,17,40,0
2,7,1,9,2009,9,0,0
4,2,23,3,2006,6,35,0
4,10,8,1,2004,18,45,0
1,10,2,2,2009,7,59,0
4,4,30,9,2004,0,59,0
6,1,20,9,2014,14,3,0
7,8,17,5,2009,0,15,0
2,5,12,11,2013,18,40,0
3,6,9,6,2004,6,10,0
1,8,8,12,2008,20,45,0
3,2,14,4,2004,7,55,0
1,1,28,5,2012,21,0,0
2,10,13,11,2007,21,10,0
2,3,17,2,2015,21,25,0
7,2,29,6,2014,16,35,0
1,10,23,11,2009,20,6,0
1,4,20,2,2006,23,30,0
5,2,16,12,2005,23,0,0
7,4,23,9,2007,14,0,0
6,2,31,5,2003,7,39,0
6,9,20,11,2010,17,15,0
4,4,11,11,2004,19,22,0
7,5,10,8,2014,17,58,0
1,1,30,3,2015,2,0,0
2,2,4,9,2007,21,40,0
5,8,14,12,2007,7,15,0
3,10,30,10,2013,12,46,0
3,5,29,9,2004,21,24,0
2,3,24,6,2014,8,30,0
5,2,26,11,2004,10,38,0
4,9,12,1,2006,17,30,0
6,2,26,2,2005,2,57,0
7,5,13,7,2003,18,30,0
2,2,1,10,2013,19,48,0
4,2,22,3,2007,11,56,0
6,8,27,12,2003,17,0,0
1,1,2,4,2012,14,50,0
4,10,2,10,2008,0,1,0
7,2,13,12,2009,11,40,0
3,3,8,9,2010,21,0,0
