"day","location","date","month","year","hour","min","ARSON"
7,7,1,12,2013,0,1,0
7,1,1,7,2012,17,18,0
1,3,26,6,2006,12,30,0
3,3,20,2,2013,11,27,0
6,7,21,5,2011,22,0,0
5,2,28,12,2007,22,0,0
6,2,8,3,2008,11,0,0
5,8,31,12,2010,9,10,0
6,1,3,11,2007,13,0,0
5,6,28,12,2012,17,30,0
3,2,8,1,2003,12,0,0
3,2,12,11,2008,19,30,0
5,4,22,2,2008,0,35,0
4,5,6,10,2005,0,52,0
1,10,8,3,2010,20,5,0
4,5,4,5,2006,3,32,0
1,3,26,5,2014,12,29,0
4,2,21,9,2006,12,12,0
2,4,15,10,2013,16,0,0
2,6,31,3,2015,13,45,0
7,10,25,1,2015,13,35,0
2,8,23,12,2014,6,12,0
6,10,6,3,2004,23,42,0
5,5,25,8,2006,8,0,0
6,2,27,12,2003,23,45,0
6,7,1,12,2012,18,30,0
7,7,7,5,2006,15,0,0
7,7,8,2,2004,11,0,0
5,8,2,6,2006,4,40,0
4,1,9,2,2006,20,0,0
2,2,15,6,2010,2,10,0
2,7,3,10,2006,17,5,0
3,6,26,11,2014,18,0,0
5,8,24,9,2010,16,54,0
6,10,26,3,2005,20,15,0
5,3,18,11,2005,21,0,0
4,5,15,11,2012,22,0,0
2,4,11,11,2014,10,0,0
2,9,12,5,2015,12,25,0
3,6,13,1,2010,13,55,0
3,6,25,8,2010,7,30,0
7,2,10,9,2006,8,30,0
6,3,27,12,2003,13,15,0
4,6,1,5,2003,23,30,0
2,5,13,7,2010,2,40,0
5,8,15,1,2010,0,1,0
5,5,21,9,2007,20,45,0
3,10,22,8,2007,18,55,0
3,2,24,6,2009,2,0,0
4,3,17,4,2014,0,1,0
5,6,16,11,2012,17,0,0
1,8,19,2,2007,18,55,0
1,9,4,4,2011,23,12,0
2,2,15,6,2010,9,0,0
7,10,3,6,2012,22,0,0
3,4,3,10,2012,2,20,0
4,3,27,5,2004,16,22,0
6,2,7,4,2007,20,21,0
6,2,26,7,2003,19,42,0
2,3,20,2,2007,20,0,0
6,2,28,6,2014,18,15,0
4,2,29,5,2003,18,30,0
6,5,22,4,2006,16,40,0
2,2,18,4,2006,15,10,0
3,2,8,3,2006,23,0,0
3,3,10,3,2010,17,30,0
5,9,30,6,2006,0,35,0
3,4,4,4,2012,12,59,0
7,5,10,9,2006,22,40,0
2,8,23,11,2004,16,0,0
5,10,27,6,2014,13,35,0
1,1,19,1,2015,13,0,0
5,4,20,2,2004,23,48,0
7,9,10,4,2005,19,0,0
5,10,8,2,2008,18,32,0
6,8,4,4,2009,2,55,0
3,1,28,10,2009,15,30,0
5,1,12,7,2013,13,0,0
5,9,15,1,2010,12,0,0
7,5,2,1,2011,13,0,0
1,1,9,6,2014,4,33,0
1,4,18,10,2010,19,0,0
1,9,18,8,2003,9,0,0
3,7,11,12,2013,16,30,0
5,2,13,1,2006,12,30,0
3,3,7,1,2004,13,0,0
6,9,11,8,2007,12,0,0
5,4,9,3,2012,22,30,0
6,2,11,2,2012,12,47,0
3,10,18,5,2005,8,40,0
7,5,4,11,2012,21,30,0
1,10,7,7,2008,18,35,0
4,2,14,6,2012,17,40,0
5,2,17,10,2003,18,40,0
2,5,23,1,2007,5,30,0
2,5,3,2,2015,18,30,0
5,1,22,8,2014,16,20,0
4,2,8,1,2015,16,0,0
6,4,17,5,2008,15,0,0
4,5,6,10,2011,14,47,0
7,7,21,9,2003,9,0,0
1,10,1,9,2008,9,21,0
3,10,18,5,2011,12,0,0
3,3,30,5,2007,19,52,0
5,9,20,9,2013,15,30,0
5,8,4,10,2013,7,45,0
7,8,5,9,2004,15,5,0
3,9,19,3,2014,23,0,0
4,5,14,6,2007,4,0,0
7,2,24,4,2011,6,20,0
5,7,21,2,2003,15,0,0
4,4,7,4,2011,0,35,0
2,4,2,11,2010,13,50,0
1,8,9,1,2012,20,48,0
6,5,1,12,2007,22,15,0
5,2,22,4,2011,21,15,0
3,6,16,4,2014,19,19,0
7,8,24,4,2005,17,0,0
7,4,5,12,2010,0,10,0
1,3,24,1,2005,22,17,0
7,1,17,11,2013,11,0,0
6,1,18,9,2004,16,0,0
4,1,28,6,2012,1,0,0
1,5,19,9,2005,15,25,0
2,1,30,10,2007,12,0,0
5,4,6,2,2004,1,3,0
4,9,29,6,2006,1,30,0
1,9,8,6,2009,4,25,0
1,7,9,1,2006,17,0,0
3,5,19,3,2003,5,0,0
1,3,26,5,2014,16,55,0
2,5,1,5,2012,14,55,0
4,6,2,10,2014,19,10,0
6,4,10,3,2007,9,55,0
7,10,12,8,2012,7,40,0
7,8,1,1,2006,7,45,0
4,7,12,12,2013,19,30,0
4,8,5,2,2015,9,15,0
5,6,5,11,2010,2,50,0
1,10,20,8,2012,17,17,0
6,10,21,2,2009,12,25,0
3,3,11,7,2012,16,0,0
3,8,25,1,2006,20,0,0
3,2,21,3,2007,23,23,0
4,6,1,5,2003,0,37,0
5,2,5,10,2007,7,47,0
5,6,13,7,2012,10,30,0
6,2,31,5,2008,11,0,0
5,4,28,7,2006,22,0,0
2,4,23,12,2008,9,40,0
5,7,20,5,2005,19,45,0
2,1,22,1,2008,10,50,0
4,7,26,7,2007,16,30,0
4,5,2,10,2008,3,0,0
3,7,3,5,2006,18,0,0
4,10,2,4,2015,1,15,0
5,9,26,1,2007,19,55,0
3,4,18,3,2009,15,0,0
5,9,28,5,2004,10,10,0
2,4,17,9,2013,4,52,0
6,4,7,5,2011,2,40,0
2,2,15,9,2009,9,15,0
3,2,29,12,2010,9,9,0
5,5,6,4,2007,5,30,0
2,10,1,5,2007,12,30,0
7,1,30,5,2004,1,48,0
6,1,15,12,2007,20,0,0
2,10,6,1,2009,7,25,0
7,2,20,4,2003,15,52,0
6,1,21,10,2006,21,30,0
3,1,28,12,2005,19,45,0
2,4,17,3,2015,23,51,0
1,8,2,3,2009,22,25,0
6,3,13,1,2007,18,50,0
4,8,24,1,2013,11,0,0
5,5,14,12,2012,14,0,0
5,8,30,7,2010,5,31,0
7,4,5,5,2013,18,0,0
5,1,27,1,2006,15,10,0
5,3,16,11,2007,6,0,0
1,2,29,9,2003,22,0,0
3,4,24,12,2003,0,30,0
2,3,26,1,2010,11,0,0
6,4,23,9,2006,22,15,0
2,9,11,12,2012,12,15,0
7,10,10,4,2005,9,30,0
7,2,26,7,2009,1,0,0
3,5,16,5,2012,0,1,0
4,8,1,12,2005,2,0,0
7,4,23,8,2009,23,10,0
3,2,19,3,2008,12,30,0
3,7,25,6,2008,10,5,0
7,2,9,5,2010,22,29,0
6,7,1,1,2011,2,1,0
3,7,24,8,2011,10,55,0
7,3,9,10,2005,7,10,0
1,2,8,11,2004,14,5,0
1,3,2,5,2005,16,45,0
1,8,22,6,2009,8,0,0
3,9,29,5,2013,13,47,0
7,2,17,12,2006,16,56,0
2,8,24,7,2007,18,25,0
5,1,4,9,2009,10,0,0
2,5,5,2,2008,6,58,0
7,2,20,4,2008,16,44,0
6,2,1,12,2007,13,0,0
4,10,5,5,2011,16,20,0
4,2,3,11,2005,10,4,0
7,5,29,6,2008,22,0,0
6,3,20,3,2004,20,40,0
2,8,22,7,2008,22,49,0
2,2,11,1,2011,8,0,0
2,4,27,5,2008,14,50,0
1,8,18,8,2003,9,0,0
3,2,16,4,2014,12,0,0
7,4,28,12,2014,19,24,0
6,4,31,7,2010,12,26,0
6,10,1,1,2011,0,1,0
6,2,18,10,2003,22,0,0
5,5,26,6,2009,11,0,0
5,4,30,5,2014,13,0,0
6,2,16,1,2010,11,30,0
2,2,24,8,2010,8,0,0
7,10,5,12,2010,0,10,0
2,3,23,3,2010,8,0,0
5,4,24,8,2007,19,0,0
2,10,7,1,2003,10,10,0
7,4,4,10,2009,23,36,0
6,2,6,3,2004,14,0,0
6,10,13,1,2007,6,52,0
3,7,25,6,2014,23,25,0
5,5,11,8,2006,10,0,0
1,2,12,10,2009,18,23,0
2,6,28,10,2008,23,30,0
6,6,26,12,2009,3,30,0
2,4,10,11,2009,19,53,0
1,2,23,7,2012,19,0,0
5,5,14,12,2007,14,30,0
4,1,7,8,2003,7,15,0
4,8,23,3,2006,9,30,0
4,5,7,2,2013,22,45,0
3,1,9,8,2006,21,0,0
2,5,20,3,2007,7,0,0
7,4,28,12,2003,11,0,0
3,1,23,7,2014,19,0,0
2,5,20,1,2015,15,0,0
3,2,3,11,2010,13,58,0
7,4,30,5,2004,16,7,0
2,5,27,11,2012,21,59,0
3,10,20,3,2013,17,55,0
7,2,27,7,2014,14,0,0
4,1,13,11,2003,18,30,0
4,7,27,6,2013,17,0,0
4,6,28,11,2013,20,45,0
6,9,25,2,2012,18,0,0
3,2,3,11,2010,15,50,0
7,4,29,12,2013,19,32,0
1,4,19,7,2004,7,30,0
7,4,4,12,2005,6,0,0
1,4,23,6,2014,8,30,0
1,10,15,10,2012,17,5,0
6,2,21,2,2015,11,30,0
2,4,19,2,2008,1,40,0
1,7,28,4,2014,10,56,0
4,7,1,10,2009,0,1,0
1,4,13,12,2010,19,46,0
4,2,17,5,2012,9,50,0
5,9,10,12,2004,17,0,0
3,5,4,5,2011,14,0,0
3,10,6,8,2014,17,45,0
4,3,17,10,2013,8,35,0
1,2,23,6,2003,14,10,0
3,8,3,10,2007,17,20,0
7,1,9,5,2010,10,30,0
7,2,6,10,2013,18,15,0
6,1,28,7,2007,16,28,0
6,2,13,8,2005,18,54,0
6,4,31,5,2014,0,33,0
1,2,19,4,2010,14,18,0
6,4,5,11,2005,7,55,0
6,9,13,7,2013,10,42,0
7,1,10,8,2008,12,0,0
7,7,22,5,2011,13,20,0
2,7,26,7,2005,15,45,0
7,4,20,5,2012,13,0,0
2,8,5,2,2013,20,49,0
2,2,18,9,2012,0,1,0
1,2,31,10,2005,19,9,0
3,4,16,6,2010,0,52,0
7,3,8,3,2009,10,43,0
7,5,1,11,2009,21,56,0
7,2,13,7,2008,19,0,0
1,1,11,10,2004,23,13,0
3,2,21,7,2004,0,15,0
5,4,28,5,2004,7,7,0
3,2,28,7,2010,11,52,0
1,3,4,8,2003,12,20,0
2,5,18,3,2014,20,0,0
3,2,6,8,2003,16,0,0
6,3,12,12,2009,23,45,0
6,7,10,1,2015,21,57,0
2,9,25,1,2005,11,25,0
6,1,24,1,2015,23,0,0
4,2,11,2,2010,17,20,0
3,4,10,8,2005,22,50,0
3,1,6,8,2008,0,15,0
4,8,10,7,2008,18,15,0
2,4,9,7,2013,13,45,0
3,4,14,5,2014,13,22,0
4,4,17,11,2005,13,30,0
3,4,26,1,2011,10,49,0
5,5,16,6,2006,12,30,0
4,5,12,6,2014,11,0,0
6,2,22,5,2010,19,20,0
2,5,29,5,2007,11,0,0
3,10,19,9,2007,19,2,0
3,1,22,1,2014,13,5,0
6,9,12,6,2004,7,0,0
7,4,21,9,2008,15,0,0
1,10,23,7,2007,18,30,0
3,5,7,2,2007,13,0,0
6,7,10,1,2015,9,0,0
5,8,25,7,2003,8,0,0
1,10,7,3,2005,1,4,0
1,2,21,2,2011,17,30,0
6,5,20,10,2007,17,0,0
6,1,12,3,2011,22,0,0
7,3,13,1,2008,8,15,0
5,7,23,2,2007,20,30,0
1,7,10,11,2003,15,15,0
6,3,13,12,2003,1,53,0
3,2,22,8,2007,17,5,0
6,3,2,5,2009,16,0,0
4,1,5,10,2006,0,5,0
4,1,23,8,2007,22,0,0
3,4,3,10,2007,15,11,0
3,7,11,7,2007,18,45,0
7,6,23,9,2012,19,50,0
5,1,10,3,2006,18,40,0
7,9,31,7,2005,20,45,0
2,10,20,4,2010,16,22,0
7,1,20,9,2009,6,20,0
2,1,9,3,2010,21,0,0
6,9,16,10,2004,12,0,0
3,8,11,7,2007,20,15,0
7,4,13,2,2005,21,40,0
6,3,11,9,2010,17,30,0
3,1,23,6,2004,13,0,0
7,2,8,4,2012,9,31,0
7,2,1,6,2008,16,0,0
3,2,27,6,2007,22,0,0
4,4,24,7,2014,20,5,0
1,10,16,5,2005,21,50,0
1,10,7,2,2011,10,45,0
2,8,1,5,2007,20,0,0
3,2,1,6,2005,17,0,0
1,9,21,1,2008,10,30,0
1,4,15,11,2010,2,15,0
5,4,12,6,2009,21,30,0
2,3,27,6,2006,20,0,0
3,6,13,10,2004,14,29,0
5,5,19,10,2012,9,40,0
5,1,12,8,2011,23,24,0
2,5,27,11,2012,21,0,0
3,6,9,3,2011,4,47,0
6,3,10,3,2012,23,0,0
7,2,11,3,2012,0,1,0
7,2,6,5,2007,7,26,0
3,3,27,6,2012,18,10,0
5,3,29,1,2010,13,6,0
7,6,13,1,2013,0,1,0
3,8,28,4,2004,16,15,0
2,3,21,9,2010,21,17,0
5,4,7,10,2011,23,0,0
6,5,23,10,2010,1,0,0
2,1,16,9,2003,10,50,0
3,5,8,2,2012,12,20,0
4,4,30,4,2015,19,30,0
5,2,24,8,2012,23,30,0
3,1,8,2,2006,22,35,0
1,3,5,3,2007,13,53,0
6,6,8,8,2009,13,30,0
4,4,16,4,2009,16,35,0
4,6,20,10,2011,13,50,0
5,6,29,7,2011,23,1,0
3,1,28,12,2005,13,0,0
7,8,4,5,2003,6,38,0
6,6,1,6,2013,7,41,0
5,1,12,12,2003,2,45,0
7,9,26,7,2009,10,1,0
1,3,21,2,2011,10,0,0
7,2,10,2,2013,11,15,0
5,6,3,10,2014,12,0,0
5,9,19,5,2006,12,0,0
4,1,11,2,2010,22,30,0
6,2,5,5,2007,11,37,0
1,2,18,2,2008,19,0,0
6,6,28,6,2003,5,29,0
4,5,18,3,2004,3,33,0
1,1,22,7,2013,20,15,0
6,4,22,2,2003,17,0,0
1,10,25,7,2011,17,45,0
2,3,21,8,2007,12,0,0
3,2,17,3,2004,9,20,0
4,2,3,4,2003,14,0,0
4,3,15,11,2007,18,0,0
4,2,2,12,2010,8,0,0
7,3,1,11,2009,21,10,0
4,1,24,7,2008,20,30,0
5,4,1,7,2005,15,7,0
7,9,30,5,2004,23,0,0
1,10,1,9,2008,20,20,0
4,4,10,2,2011,21,10,0
1,4,5,2,2007,5,20,0
3,3,27,6,2007,22,0,0
7,8,22,8,2004,4,20,0
5,2,25,7,2014,22,34,0
5,5,12,12,2014,9,30,0
3,9,23,3,2005,12,0,0
7,1,30,7,2006,17,30,0
2,5,20,7,2004,6,3,0
6,10,15,12,2012,22,40,0
4,8,20,3,2003,23,45,0
5,5,29,7,2005,14,20,0
2,8,28,10,2003,21,50,0
6,4,13,1,2007,10,2,0
5,2,6,5,2005,0,1,0
2,5,27,5,2003,19,30,0
1,5,25,7,2011,11,40,0
3,7,16,4,2008,11,0,0
5,2,14,1,2011,20,25,0
5,1,11,2,2011,13,30,0
3,2,23,6,2004,23,30,0
3,7,14,12,2005,23,0,0
7,7,20,9,2009,18,0,0
3,1,11,1,2012,11,15,0
2,6,12,1,2010,21,30,0
3,8,5,9,2012,13,54,0
3,2,30,5,2012,13,58,0
3,2,2,9,2009,11,30,0
4,1,16,6,2011,16,15,0
2,5,7,1,2014,19,0,0
2,10,22,12,2009,22,15,0
6,4,14,1,2012,13,0,0
6,8,26,12,2009,19,36,0
2,4,19,10,2010,15,19,0
6,7,11,8,2012,18,0,0
4,8,20,10,2005,16,57,0
6,2,20,9,2003,1,30,0
2,5,11,12,2012,6,30,0
7,4,4,6,2006,21,47,0
6,3,3,5,2003,21,30,0
5,6,14,11,2008,4,38,0
4,8,19,8,2004,17,0,0
1,2,5,8,2013,22,23,0
6,7,21,2,2015,12,0,0
7,10,18,10,2009,11,7,0
3,4,3,9,2003,9,41,0
4,8,1,12,2011,13,37,0
1,2,29,3,2004,18,15,0
2,7,22,1,2013,23,14,0
3,1,29,6,2011,8,0,0
7,4,30,1,2005,3,56,0
5,3,17,4,2015,21,30,0
2,4,8,2,2011,23,20,0
3,1,10,1,2007,17,50,0
3,2,3,4,2013,19,0,0
6,9,14,6,2014,16,0,0
4,1,1,11,2007,6,0,0
7,2,4,5,2008,3,38,0
1,2,25,6,2012,16,0,0
2,2,3,9,2013,16,57,0
6,10,25,8,2007,18,30,0
4,3,25,11,2004,19,40,0
3,7,16,5,2007,20,30,0
2,4,14,10,2003,17,48,0
2,4,4,8,2009,18,30,0
2,2,5,4,2005,16,55,0
3,3,18,5,2011,15,45,0
6,1,14,12,2013,22,0,0
2,8,17,2,2004,23,0,0
7,4,12,8,2007,15,33,0
3,3,25,7,2007,17,0,0
7,9,25,4,2010,19,0,0
2,2,3,4,2012,10,50,0
5,5,3,5,2013,11,16,0
3,5,23,6,2004,12,30,0
4,8,23,1,2014,16,45,0
4,10,15,4,2004,17,0,0
7,9,31,12,2006,22,0,0
2,5,7,12,2004,1,30,0
4,3,27,12,2012,19,37,0
6,3,23,4,2005,15,30,0
6,8,20,4,2013,22,41,0
5,7,20,5,2011,1,39,0
3,10,1,12,2010,15,48,0
6,1,15,1,2011,1,7,0
7,4,20,9,2009,4,30,0
4,8,17,11,2011,19,30,0
5,10,29,6,2012,7,25,0
5,8,5,4,2013,19,0,0
2,1,28,9,2004,16,0,0
6,2,16,7,2011,20,0,0
3,8,12,11,2014,18,0,0
2,5,24,7,2007,20,0,0
1,4,13,10,2014,23,56,0
6,2,1,11,2014,0,1,0
4,6,17,5,2012,9,0,0
1,5,15,9,2008,12,0,0
6,2,22,3,2014,13,30,0
6,7,4,6,2011,19,0,0
5,8,27,6,2008,13,0,0
2,9,8,12,2009,18,0,0
2,6,27,11,2007,9,36,0
2,2,3,2,2004,13,25,0
3,8,5,2,2003,19,53,0
2,3,15,5,2012,16,30,0
7,9,15,6,2014,13,0,0
5,2,11,1,2013,18,0,0
5,5,7,10,2005,12,5,0
1,2,14,11,2011,16,15,0
1,1,29,3,2004,14,0,0
3,2,27,7,2005,0,41,0
7,5,6,4,2008,23,0,0
7,3,5,4,2015,20,52,0
1,4,5,4,2010,13,40,0
6,1,19,10,2013,2,30,0
2,4,27,6,2006,23,18,0
7,4,15,1,2006,13,36,0
5,2,21,3,2003,14,5,0
5,6,15,1,2010,17,6,0
1,5,17,9,2012,11,40,0
5,2,21,9,2012,21,45,0
3,5,21,1,2015,16,0,0
4,5,5,5,2005,15,0,0
7,8,12,7,2009,17,50,0
4,4,6,8,2009,4,43,0
3,2,1,6,2011,18,0,0
4,7,6,4,2006,22,27,0
7,6,7,10,2012,20,41,0
6,5,7,2,2004,20,30,0
3,10,3,10,2007,19,50,0
5,2,26,8,2005,19,30,0
5,4,27,7,2012,15,0,0
3,2,1,5,2013,0,1,0
1,10,26,6,2006,12,18,0
3,3,4,2,2004,23,48,0
4,7,16,5,2013,17,13,0
1,6,23,11,2009,13,16,0
7,4,16,6,2013,2,30,0
5,9,25,1,2008,22,0,0
5,8,2,5,2014,7,30,0
1,8,19,8,2013,16,30,0
1,3,24,12,2012,10,0,0
7,5,19,9,2004,0,1,0
6,8,31,7,2010,17,0,0
6,4,26,2,2011,23,8,0
2,3,23,12,2003,14,30,0
5,10,16,11,2012,17,30,0
6,4,21,2,2015,5,15,0
2,5,26,11,2013,10,30,0
5,6,20,5,2011,12,30,0
3,6,2,6,2010,8,0,0
1,9,23,7,2007,15,0,0
6,9,23,3,2013,0,1,0
6,1,25,8,2007,9,30,0
7,3,20,4,2008,5,37,0
5,1,31,10,2003,19,0,0
6,1,25,8,2012,18,45,0
5,5,3,9,2004,18,15,0
5,4,6,5,2005,14,0,0
4,10,7,2,2008,19,57,0
3,10,22,7,2009,13,5,0
1,10,30,10,2006,21,25,0
6,5,4,5,2013,21,10,0
2,10,14,10,2008,8,40,0
7,3,9,8,2009,21,10,0
4,7,13,5,2004,13,40,0
6,1,11,8,2012,12,0,0
2,5,17,3,2015,12,0,0
7,2,29,7,2012,10,0,0
7,2,14,7,2013,23,6,0
1,5,22,12,2008,19,0,0
6,2,29,11,2014,3,30,0
5,3,13,1,2006,11,10,0
2,3,14,10,2008,2,45,0
5,7,14,12,2012,0,1,0
1,7,30,4,2007,19,0,0
6,9,8,3,2008,18,5,0
7,9,3,7,2011,9,54,0
5,7,24,9,2010,14,30,0
5,3,3,6,2011,21,31,0
3,2,6,2,2013,15,26,0
3,4,4,5,2005,6,30,0
1,4,20,2,2006,19,0,0
5,2,22,9,2006,21,7,0
7,4,24,8,2008,12,55,0
7,9,4,11,2012,12,45,0
4,1,12,7,2012,15,10,0
7,8,27,8,2006,15,42,0
2,8,19,4,2011,23,8,0
2,3,12,11,2013,17,30,0
1,9,28,10,2013,19,0,0
6,4,30,6,2007,19,45,0
5,7,28,11,2014,15,0,0
7,2,30,1,2011,13,0,0
2,4,4,3,2003,17,0,0
6,10,13,8,2011,16,8,0
2,1,22,8,2006,14,40,0
2,7,6,1,2004,10,30,0
2,5,4,4,2006,8,30,0
4,5,1,6,2006,19,30,0
2,2,16,10,2012,16,0,0
4,4,18,10,2007,14,50,0
5,1,22,8,2014,13,0,0
1,8,1,10,2012,13,10,0
5,8,4,11,2005,23,59,0
4,5,16,4,2015,17,30,0
5,9,25,3,2011,18,20,0
5,7,20,5,2011,0,5,0
2,7,9,12,2003,14,15,0
4,4,25,1,2007,9,54,0
4,3,4,10,2012,13,35,0
4,10,25,6,2009,11,35,0
2,7,23,1,2007,21,0,0
7,2,13,2,2011,18,10,0
6,10,15,7,2006,3,48,0
1,9,5,1,2015,17,51,0
6,2,27,12,2008,12,0,0
5,10,6,3,2009,8,45,0
4,10,10,12,2009,20,0,0
5,8,9,8,2013,21,0,0
3,4,21,7,2004,13,0,0
7,7,7,10,2007,13,0,0
1,10,21,8,2006,14,27,0
3,2,6,2,2013,4,51,0
5,8,15,7,2005,20,0,0
5,10,12,8,2005,17,37,0
7,2,27,2,2005,9,45,0
3,3,7,1,2009,17,0,0
2,2,11,11,2003,17,0,0
6,3,22,4,2006,8,0,0
5,5,2,6,2006,12,15,0
2,2,14,6,2011,22,41,0
3,10,25,6,2008,0,10,0
7,10,23,3,2003,18,59,0
7,3,11,1,2004,8,37,0
3,9,24,11,2004,8,22,0
2,4,17,2,2015,2,35,0
3,10,2,4,2014,13,0,0
6,7,10,8,2013,20,20,0
1,1,2,2,2009,15,16,0
5,3,17,4,2015,18,48,0
4,2,9,1,2003,18,30,0
1,3,20,12,2004,16,0,0
4,10,4,11,2010,15,15,0
6,7,7,2,2015,13,9,0
1,5,21,7,2003,0,30,0
4,2,6,9,2007,8,32,0
5,3,18,5,2007,14,30,0
3,2,11,6,2014,9,36,0
1,6,15,5,2006,23,0,0
4,5,17,5,2007,18,0,0
2,3,25,12,2012,19,0,0
5,1,11,1,2008,17,0,0
3,2,4,5,2011,11,5,0
3,10,19,3,2014,13,25,0
3,5,23,6,2004,10,25,0
5,6,2,11,2012,16,30,0
7,8,27,7,2008,14,34,0
7,1,30,11,2008,22,55,0
3,1,2,5,2007,13,0,0
4,2,28,12,2006,17,0,0
1,3,2,10,2006,21,43,0
1,10,17,3,2008,18,0,0
6,4,12,3,2005,12,0,0
5,10,11,12,2009,11,40,0
5,6,12,6,2009,18,15,0
7,7,4,5,2008,19,0,0
4,2,10,2,2005,18,0,0
5,9,26,7,2013,12,0,0
7,2,24,8,2008,0,1,0
3,8,20,10,2010,12,30,0
2,4,8,7,2003,0,1,0
7,10,26,7,2009,21,11,0
4,8,13,12,2012,9,30,0
4,8,21,4,2011,15,57,0
5,10,20,2,2009,15,20,0
5,9,4,4,2008,16,30,0
2,5,2,11,2010,20,14,0
2,2,25,7,2006,16,0,0
5,3,20,4,2012,19,39,0
4,8,31,10,2013,21,30,0
3,5,12,1,2011,16,15,0
7,9,11,9,2005,22,0,0
6,3,28,6,2014,0,22,0
7,1,9,3,2003,7,0,0
2,3,22,7,2003,18,20,0
2,1,25,11,2014,22,0,0
3,3,20,8,2014,0,25,0
6,2,8,3,2003,10,0,0
5,8,20,8,2004,12,0,0
3,3,18,10,2006,16,0,0
2,2,19,4,2011,19,0,0
5,5,9,3,2012,17,0,0
1,3,18,10,2010,20,0,0
6,3,18,10,2008,9,30,0
1,9,30,3,2015,21,0,0
4,4,19,5,2011,20,12,0
5,3,10,1,2003,22,30,0
2,10,6,9,2011,13,45,0
3,6,14,11,2007,23,0,0
2,1,3,3,2015,18,20,0
1,3,26,4,2004,9,0,0
3,3,28,10,2009,2,20,0
5,4,13,6,2003,22,0,0
5,5,15,5,2009,0,4,0
7,5,6,4,2014,10,40,0
5,7,20,2,2009,9,0,0
1,2,13,4,2015,11,45,0
6,10,27,6,2009,9,50,0
7,7,1,7,2012,22,55,0
1,1,1,4,2013,15,0,0
6,9,1,7,2006,16,45,0
5,4,14,12,2012,18,4,0
7,1,14,12,2003,23,30,0
3,2,19,8,2009,15,51,0
3,8,1,11,2006,7,30,0
5,3,11,12,2009,11,15,0
2,2,8,1,2008,15,0,0
4,5,21,4,2005,23,18,0
4,5,15,4,2004,8,45,0
2,2,6,1,2004,16,0,0
7,5,7,9,2008,20,0,0
4,8,19,4,2007,8,0,0
3,4,17,11,2010,22,15,0
6,2,28,6,2014,21,30,0
3,1,6,4,2005,22,45,0
2,10,4,3,2008,10,10,0
6,7,1,12,2007,0,1,0
4,2,16,6,2005,16,30,0
5,4,1,12,2006,12,41,0
1,3,31,8,2009,6,57,0
3,7,6,8,2008,23,30,0
2,5,11,6,2013,18,10,0
4,3,18,5,2006,7,0,0
3,5,9,1,2013,12,30,0
3,1,27,1,2010,12,0,0
6,6,5,4,2014,22,52,0
2,3,28,10,2008,8,55,0
3,5,8,2,2012,9,45,0
7,9,3,11,2013,0,1,0
4,6,12,7,2007,19,0,0
3,4,25,6,2003,12,0,0
1,9,31,3,2014,20,0,0
4,6,20,4,2006,22,6,0
5,3,20,9,2013,15,22,0
6,1,24,3,2012,21,0,0
3,8,8,2,2006,12,10,0
2,3,22,2,2005,8,30,0
5,7,6,5,2005,15,30,0
5,3,19,4,2013,0,7,0
1,4,2,3,2015,14,5,0
3,4,11,8,2010,11,55,0
4,8,14,1,2010,20,30,0
5,5,14,11,2003,6,18,0
6,1,5,4,2008,23,40,0
5,1,31,5,2013,17,0,0
7,8,27,7,2014,11,30,0
6,2,4,9,2004,12,25,0
1,7,26,4,2004,14,0,0
4,9,5,4,2012,9,30,0
7,5,10,4,2005,3,45,0
1,9,19,1,2004,21,0,0
3,2,1,5,2013,14,15,0
5,8,15,12,2006,0,30,0
4,1,1,5,2003,0,1,0
5,8,25,7,2003,18,5,0
2,6,23,8,2011,16,0,0
2,8,31,3,2015,23,0,0
5,5,9,7,2004,22,0,0
5,7,30,6,2006,16,30,0
2,4,30,10,2012,0,2,0
6,4,19,5,2012,20,0,0
5,6,21,9,2007,15,29,0
3,9,10,2,2010,6,0,0
6,5,13,2,2010,23,32,0
3,2,5,2,2014,23,42,0
3,6,11,6,2008,17,30,0
5,2,14,1,2011,20,0,0
6,5,13,11,2004,16,0,0
1,4,3,9,2012,18,0,0
7,8,14,8,2011,22,41,0
3,3,27,7,2011,18,43,0
2,2,3,9,2013,10,51,0
1,9,15,9,2008,13,0,0
4,9,29,5,2008,17,21,0
2,2,18,9,2012,17,30,0
3,5,1,4,2009,17,0,0
4,4,19,10,2006,9,0,0
5,2,10,8,2012,1,0,0
7,3,23,3,2003,2,30,0
3,2,28,5,2008,23,39,0
6,4,28,12,2013,0,1,0
1,9,30,3,2009,11,30,0
1,2,28,6,2010,13,50,0
7,10,6,5,2007,12,0,0
1,2,19,1,2009,17,0,0
7,6,8,4,2007,2,0,0
3,3,2,6,2010,16,50,0
7,9,6,9,2009,0,30,0
1,1,4,8,2003,8,0,0
3,7,21,4,2010,9,8,0
4,5,18,4,2013,22,31,0
1,1,29,9,2003,12,40,0
7,10,25,1,2009,20,5,0
3,3,15,9,2004,15,49,0
3,8,11,1,2012,19,4,0
4,2,3,5,2007,21,30,0
1,1,19,3,2012,20,0,0
3,4,30,11,2005,12,0,0
3,2,25,1,2012,5,46,0
